County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,258,121,207,436,66,-15448,75,1073,152,376,66,113,58,78,100,-578,99,137,1326,35,435,42,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,20,31,0,0,0,0,51,64,26,27,103,192
1,"$1 under $25,000",3155,809,1762,4883,1216,38785,2227,25383,1025,1583,401,697,330,363,478,1995,179,409,297,268,1359,625,6232,461,2227,143,288,0,0,347,4954,210,259,0,0,273,448,315,733,184,1028,216,370,1259,7121,310,93,22,6,80,28,24,7,541,616,1032,2159,899,1948,20,47,1043,664,1408,1128,322,152,2457,4574
1,"$25,000 under $50,000",1767,917,1146,3824,1116,63231,1396,43194,790,1542,294,673,246,481,301,1172,158,274,928,207,1719,497,10511,306,1937,473,2738,0,0,514,7817,466,988,0,0,425,710,506,1740,335,1982,346,927,1692,30223,720,562,83,59,385,344,69,27,322,523,365,711,309,595,0,0,1350,2978,1450,3435,363,452,1386,3540
1,"$50,000 under $75,000",916,673,625,2215,617,56328,727,37126,558,1295,230,532,206,396,193,1063,93,215,1978,146,1815,301,8725,129,790,281,3673,0,0,473,7980,439,1484,0,0,434,824,467,2358,364,2390,367,1156,915,35415,423,589,64,45,253,415,50,18,54,71,0,0,0,0,0,0,854,4093,875,4384,274,551,631,1602
1,"$75,000 under $100,000",533,480,372,1358,343,45489,431,29426,355,895,160,573,144,430,106,561,74,149,1401,91,1560,195,7212,52,394,171,2981,0,0,355,6892,340,1813,0,0,337,783,354,2646,285,2035,295,1037,532,31538,255,407,64,57,145,245,27,11,0,0,0,0,0,0,0,0,519,3893,522,4129,177,398,354,1030
1,"$100,000 under $200,000",350,317,267,910,244,44881,294,25685,276,1140,158,865,145,626,96,1282,51,142,1696,74,2824,155,7754,31,208,113,2262,0,0,296,8081,291,2467,0,0,279,744,295,3221,230,2022,262,1282,349,32861,177,273,43,42,56,84,25,9,0,0,0,0,0,0,0,0,344,5274,345,5508,141,809,208,1103
1,"$200,000 or more",66,61,63,182,55,28444,51,6890,60,1269,46,521,41,378,0,0,21,52,9733,0,0,0,0,0,0,0,0,0,0,62,3655,62,2090,0,0,56,199,62,2293,38,377,56,611,66,24080,32,40,0,0,0,0,0,0,0,0,0,0,0,0,50,432,66,5286,66,5370,40,1048,26,450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Benton County,36199,15499,14520,67552,18194,2060250,28928,1382997,17506,35794,10573,57539,9470,41882,5682,65940,875,8247,96231,4396,80380,7106,207113,3641,30687,5296,71176,346,4507,15246,370854,13725,102896,163,204,13876,51423,15077,155589,11186,107075,12614,53790,27887,1372728,12816,16197,1802,1835,4800,6332,1225,523,2672,3572,4309,6678,3676,5889,1181,7465,24981,228217,26471,240934,7434,29620,26850,70346
3,Under $1,727,190,409,1015,193,-28545,218,4018,303,786,263,936,235,551,179,-1160,79,314,5705,49,854,58,569,22,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,47,78,67,59,52,0,0,0,0,82,131,41,60,313,788
3,"$1 under $25,000",14204,1808,4200,16940,3315,164726,11317,125268,3717,3836,2034,3776,1761,2086,1413,7684,139,1468,-66,871,5442,1535,13882,1364,9052,477,841,0,0,1571,20535,788,929,81,80,1059,2989,1459,4284,701,4973,937,1556,6994,42826,2210,849,70,32,267,92,70,23,1348,1596,3233,4920,2784,4423,0,0,5584,3731,6571,5199,1572,834,11216,15531
3,"$25,000 under $50,000",7201,2699,2853,13711,3715,261127,5790,187771,3140,4081,1658,4451,1460,2662,1037,10192,135,1255,1058,902,9097,1458,27481,1030,9932,1366,8764,50,274,2326,37026,2018,4233,33,50,2044,6055,2296,10508,1625,12442,1696,3783,6876,136389,2968,2440,254,193,1247,1143,245,104,1017,1556,998,1691,833,1414,0,0,5765,14278,6091,16336,1376,1774,5757,12767
3,"$50,000 under $75,000",4814,2916,2252,10765,3009,299066,3885,205188,2987,4350,1656,5598,1452,3562,898,9155,132,1270,2288,812,11332,1338,36972,596,5918,1211,16770,46,384,3074,56538,2892,10492,22,35,2852,8768,3055,19647,2365,19973,2521,6390,4778,186537,2380,3185,401,366,1225,1898,243,106,230,295,0,0,0,0,0,0,4487,22652,4555,24518,1296,2383,3492,9347
3,"$75,000 under $100,000",3486,2763,1672,8991,2737,301336,2846,206793,2516,4127,1543,5535,1385,3713,705,7701,142,1165,2893,668,11653,1023,38567,336,2846,912,16092,46,482,2845,59500,2722,14368,27,39,2685,9232,2841,24037,2245,20496,2470,7663,3478,202667,1959,3084,383,385,1073,1845,226,107,50,78,0,0,0,0,0,0,3413,25907,3427,27566,942,2318,2533,8421
3,"$100,000 under $200,000",4663,4124,2343,12848,4043,622424,3912,426482,3823,9304,2610,13849,2413,10137,1117,18550,196,2041,12849,882,24059,1407,71182,259,2383,1111,23492,138,1865,4337,119125,4221,38110,0,0,4179,17563,4333,56440,3433,35937,3970,16484,4660,452656,2724,3773,581,692,988,1354,369,155,0,0,0,0,0,0,267,475,4634,74605,4645,78113,1671,7226,2978,13256
3,"$200,000 or more",1104,999,791,3282,1182,440116,960,227477,1020,9310,809,23394,764,19171,333,13818,52,734,71504,212,17943,287,18460,34,414,219,5217,66,1502,1093,78130,1084,34764,0,0,1057,6816,1093,40673,817,13254,1020,17914,1101,351653,575,2866,113,167,0,0,72,28,0,0,0,0,0,0,914,6990,1098,87044,1100,89071,536,15025,561,10236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Clackamas County,178111,80666,92200,362231,109718,11285221,141800,7919359,76347,185154,43356,237793,38278,167353,28422,410027,3797,36895,397880,20683,358957,36340,834948,25462,226936,25295,321299,1652,31342,84959,2413173,76868,614100,562,868,77095,329076,83733,954091,68627,842134,70588,272597,139860,7458175,59789,75017,7621,7285,28852,37579,6659,3153,17234,23111,21424,40336,17946,34307,7416,58290,126067,1351700,134988,1431562,37059,159436,131690,401846
5,Under $1,3612,1266,2650,5649,1266,-305688,1060,30924,1687,10331,1266,4300,1092,2949,1209,-13385,273,1741,15612,332,7528,432,6121,140,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,345,411,533,311,387,0,0,0,0,553,1346,246,539,1519,7268
5,"$1 under $25,000",59442,8975,25954,81394,20703,727406,42939,490731,15132,18539,8302,17099,7111,8539,7658,51516,608,6867,-1220,4682,28601,8774,76959,8705,65469,2784,4970,70,387,8422,143866,4727,5344,124,81,6445,21617,7644,27568,4775,43371,5660,9376,27561,167308,7580,2854,209,85,1790,641,398,139,8770,10523,14562,29202,12482,25314,37,162,22351,15205,28009,24407,6824,4121,45840,75301
5,"$25,000 under $50,000",40120,13738,19560,79095,23961,1466687,33087,1080947,13561,20495,6434,18803,5539,10380,5365,55188,629,5296,2474,4267,43190,7719,128177,7259,73797,7250,47507,118,841,14406,252943,12454,26577,135,135,12366,38875,14142,66807,10881,101096,10811,22590,37784,741800,15032,13116,1171,871,8113,7694,1291,654,6364,9681,6451,10601,5153,8606,0,0,31463,79023,33415,90052,7296,10267,32385,74603
5,"$50,000 under $75,000",26754,15724,14695,61715,18881,1652604,22457,1203599,12921,20436,6716,21026,5854,12024,4507,48207,672,5377,8555,3777,52309,6717,160677,4320,39826,5840,83046,126,1196,17843,360953,16752,60228,119,170,16196,53355,17735,115601,14779,150687,14366,34395,26462,985720,12140,17416,1622,1443,7568,11783,1251,578,1564,2098,0,0,0,0,52,82,24701,119493,25296,130053,6688,14131,19924,56304
5,"$75,000 under $100,000",18466,14517,10478,48297,15133,1599400,15886,1167023,10817,18296,5862,19474,5174,12014,3380,41990,565,4679,14504,2941,55300,5208,159919,2582,23514,4240,77326,174,1910,15666,370118,15022,78845,62,105,14599,54240,15623,135262,13410,152389,13393,36682,18400,1023856,9626,15737,1611,1435,6030,10269,1291,633,272,404,0,0,0,0,93,127,18017,131688,18132,140634,5006,13557,13410,46163
5,"$100,000 under $200,000",22755,20151,13507,64663,21641,3033395,20246,2236557,16068,35977,10101,44217,9140,31348,4632,104098,741,8345,47184,3683,105206,6142,241803,2166,19966,4171,85421,562,8611,21710,686278,21130,190402,85,193,20779,99621,21685,292648,18969,263941,19845,71917,22710,2102256,12189,16774,2322,2492,5351,7192,1968,929,49,60,0,0,0,0,1427,3157,22588,344446,22634,364399,7694,36324,14992,72064
5,"$200,000 or more",6962,6295,5356,21418,8133,3111417,6125,1709578,6161,61080,4675,112874,4368,90099,1671,122413,309,4590,310771,1001,66823,1348,61292,290,2968,1010,23029,602,18397,6912,599015,6783,252704,37,184,6710,61368,6904,316205,5813,130650,6513,97637,6943,2437235,3222,9120,686,959,0,0,460,220,0,0,0,0,0,0,5807,54762,6947,661845,6949,680671,3305,80497,3620,70143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Clatsop County,17266,7093,8706,33182,9013,739946,13479,480777,6669,12430,3209,11020,2784,7024,3036,35156,206,2608,22642,1925,27284,3846,84523,2473,17247,2709,30699,106,1622,6185,133237,5381,27417,100,126,5604,16177,6091,44444,4779,48342,4796,13269,12658,445251,4820,5360,544,378,2484,3001,511,233,2116,2810,3001,5612,2534,4952,224,1412,11167,65173,12202,71968,3279,11553,13033,31690
7,Under $1,351,126,267,547,82,-13165,88,1340,164,509,105,184,92,97,169,-1650,0,136,995,24,405,48,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41,29,27,0,0,0,0,58,106,27,42,128,303
7,"$1 under $25,000",7329,1184,3165,10642,2648,91168,5568,63933,1731,2318,768,1768,648,910,1025,6478,45,622,10,506,2681,1091,9468,1101,6132,344,631,0,0,903,14653,523,724,0,0,727,1902,844,2698,504,4277,594,1005,3311,19834,784,243,34,12,263,87,63,21,1224,1430,2229,4337,1908,3903,0,0,2761,1867,3479,3011,804,547,5834,9908
7,"$25,000 under $50,000",4326,1771,2164,9011,2663,155893,3517,111193,1543,1973,723,2104,599,1085,709,7466,42,543,573,473,4730,948,16570,698,5491,907,5553,0,0,1403,23124,1212,2504,50,40,1236,2925,1383,5543,1026,8758,1009,1973,4108,76568,1656,1289,134,76,920,847,164,70,753,1195,733,1234,597,1022,0,0,3359,7997,3567,9394,823,1311,3467,8165
7,"$50,000 under $75,000",2445,1624,1351,5799,1663,150489,2020,104083,1271,1963,578,1503,503,937,485,6277,41,426,1116,341,4227,743,18672,394,3346,632,8638,51,400,1477,27606,1369,5053,29,39,1372,3358,1470,8585,1235,11468,1138,2297,2427,92231,1100,1593,162,120,693,1102,138,65,139,185,0,0,0,0,0,0,2272,11018,2316,12184,617,1465,1810,4891
7,"$75,000 under $100,000",1391,1133,795,3456,920,120153,1130,77078,883,1460,433,1222,392,736,271,3677,35,337,1949,279,5152,505,17249,171,1342,420,7532,0,0,1094,24055,1033,5237,0,0,1022,2890,1090,8355,916,9489,905,2437,1388,80157,617,981,90,66,381,633,81,36,0,0,0,0,0,0,0,0,1360,10412,1363,11255,440,1466,941,3032
7,"$100,000 under $200,000",1202,1067,772,3163,886,155108,990,93041,879,2444,467,2189,420,1544,294,7584,43,397,5288,254,7565,443,19430,109,936,336,6901,55,1222,1095,30844,1038,8718,21,47,1046,3750,1092,12689,931,11254,954,3672,1202,111439,572,861,124,104,227,332,65,41,0,0,0,0,0,0,63,172,1194,17968,1197,19317,466,3048,734,3617
7,"$200,000 or more",222,188,192,564,151,80300,166,30109,198,1763,135,2050,130,1715,83,5324,0,147,12711,48,2524,68,2813,0,0,70,1444,0,0,213,12955,206,5181,0,0,201,1352,212,6574,167,3096,196,1885,222,65022,91,393,0,0,0,0,0,0,0,0,0,0,0,0,161,1240,221,15911,222,16701,102,3674,119,1774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Columbia County,21470,10528,10787,45075,13563,1059413,17067,782428,8565,11653,3755,12874,3306,9643,2957,20937,800,3086,17184,2419,33199,5084,105020,4071,35362,3204,36253,78,1160,9650,199189,8861,45410,69,92,8966,24311,9552,70928,8187,80710,7264,16293,16690,646717,6909,8785,850,775,4026,5608,767,336,2292,2900,3243,5981,2794,5308,249,1204,14984,90268,15987,95954,3876,10481,16580,43395
9,Under $1,340,121,238,517,76,-12119,87,2544,137,488,77,154,70,82,115,-1763,57,112,441,20,112,70,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,29,28,0,0,0,0,48,69,20,26,130,490
9,"$1 under $25,000",7446,1386,3225,11034,2899,91526,5261,58215,1823,1917,779,1548,674,853,868,4653,118,635,121,620,3727,1384,12927,1355,10340,374,597,0,0,943,14106,573,597,0,0,782,1871,885,2558,610,4714,590,935,3249,19234,826,295,28,14,246,97,62,17,1191,1297,2244,4442,1979,4029,0,0,2685,1744,3353,2631,763,449,5919,10468
9,"$25,000 under $50,000",4976,2120,2497,10359,3172,182424,3994,128379,1771,2055,683,1359,591,808,608,4057,137,568,884,569,5627,1240,21634,1165,11554,1118,6989,0,0,1863,29253,1676,3533,47,52,1689,3962,1838,7660,1493,12110,1242,2148,4755,89718,1934,1691,158,123,1126,1104,167,76,808,1199,959,1498,786,1251,0,0,3930,9215,4147,10266,809,1108,4126,10170
9,"$50,000 under $75,000",3806,2582,2093,9595,3130,234815,3308,177263,1810,2112,758,1753,657,1134,597,4284,165,573,967,493,6924,973,22200,833,7399,785,10969,42,366,2490,45606,2377,8717,0,0,2318,5701,2482,14762,2169,19862,1837,3726,3785,141117,1760,2763,243,203,1223,1994,165,68,262,366,0,0,0,0,0,0,3512,16426,3569,17581,849,1717,2947,8770
9,"$75,000 under $100,000",2523,2143,1368,6840,2134,217655,2235,166370,1421,1827,581,1191,519,762,374,3511,143,456,1295,367,6939,730,21475,450,3734,535,9843,0,0,2110,43885,2041,10898,22,40,2005,5370,2104,16544,1899,19004,1652,3436,2523,144100,1237,2201,198,188,851,1542,196,91,31,38,0,0,0,0,0,0,2488,18268,2500,19186,595,1411,1921,6201
9,"$100,000 under $200,000",2148,1978,1196,6111,1965,272675,1986,214286,1400,2096,727,1976,656,1422,348,3959,149,592,4158,313,8558,624,22633,268,2335,344,6919,36,794,2022,55104,1982,16877,0,0,1964,6289,2022,23453,1838,22422,1744,4834,2147,193830,1061,1686,223,247,580,871,177,84,0,0,0,0,0,0,77,153,2138,30851,2139,32032,699,2926,1447,6164
9,"$200,000 or more",231,198,170,619,187,72437,196,35371,203,1158,150,4893,139,4582,47,2236,31,150,9318,37,1312,63,3467,0,0,48,936,0,0,222,11235,212,4788,0,0,208,1118,221,5951,178,2598,199,1214,231,58718,91,149,0,0,0,0,0,0,0,0,0,0,0,0,172,1051,231,13764,231,14189,141,2844,90,1132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Coos County,26887,11781,13155,51879,13533,1036723,19707,665232,10002,22186,4830,16242,4196,10019,4133,49117,634,4138,23918,3166,38304,6865,143914,4556,30204,4600,46462,177,3687,8468,168904,7273,36346,79,119,7599,17322,8329,55033,6337,53752,6243,18657,18861,616252,6944,7098,837,628,3454,4038,786,342,3373,4169,5492,10494,4726,9383,294,2035,16693,89788,18276,99090,4864,12426,20158,50040
11,Under $1,661,282,492,1038,119,-29746,139,2291,316,701,186,1015,165,734,265,-2972,86,272,216,65,423,114,1231,20,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,63,51,36,0,0,0,0,91,163,51,60,249,747
11,"$1 under $25,000",12358,2777,5138,19655,5090,156814,8552,98640,3190,4976,1467,2909,1254,1427,1618,8611,142,1245,54,1042,5886,2466,23870,2121,12872,658,1087,22,130,1492,22075,861,876,47,47,1226,2397,1401,3350,862,6316,962,1661,5278,31200,1256,394,49,23,405,139,118,36,2171,2432,4161,8255,3642,7520,21,43,4394,2918,5565,4609,1206,697,9735,18264
11,"$25,000 under $50,000",6644,3064,3239,13629,3736,238698,5237,164187,2372,3740,1056,2615,913,1414,937,6803,145,818,1170,765,7046,1794,33564,1290,9218,1764,10110,0,0,2114,32437,1807,3673,0,0,1861,3405,2090,7324,1582,11585,1428,3016,6392,117220,2516,2008,239,142,1369,1278,218,94,1038,1498,1251,2176,1033,1827,0,0,5300,12026,5558,13646,1257,1597,5330,12730
11,"$50,000 under $75,000",3666,2639,2010,8711,2348,224983,2930,149726,1802,3511,821,2682,718,1524,602,6187,98,678,1256,568,6662,1236,33293,685,4625,1079,14754,33,325,2021,36007,1883,6725,32,72,1838,3788,2008,10847,1621,12989,1494,4015,3643,140112,1603,2211,246,188,963,1524,203,86,164,239,0,0,0,0,0,0,3473,16743,3528,18136,1080,2117,2572,7002
11,"$75,000 under $100,000",1833,1532,1096,4536,1157,157543,1476,101567,1062,2190,543,1985,472,1409,318,4231,75,464,1998,375,6253,660,23936,270,1888,579,10188,0,0,1289,27271,1238,6622,0,0,1205,2795,1286,9648,1077,9698,1014,2991,1827,107804,805,1235,143,108,455,750,141,68,0,0,0,0,0,0,0,0,1809,14078,1815,15079,548,1552,1276,4227
11,"$100,000 under $200,000",1451,1250,944,3612,896,186016,1162,106651,1014,4508,591,2869,523,1863,296,10350,68,499,7189,305,8993,526,22785,170,1417,450,8832,74,1474,1284,33490,1226,10319,0,0,1210,3507,1277,14157,1000,10056,1101,4237,1448,137606,644,879,133,116,262,347,106,58,0,0,0,0,0,0,53,77,1444,22569,1445,24567,597,3205,847,4224
11,"$200,000 or more",274,237,236,698,187,102415,211,42170,246,2560,166,2167,151,1648,97,15907,20,162,12035,46,3041,69,5235,0,0,70,1491,48,1758,268,17624,258,8131,0,0,259,1430,267,9707,195,3108,244,2737,273,82310,120,371,27,51,0,0,0,0,0,0,0,0,0,0,220,1915,273,21454,274,22890,125,3198,149,2846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Crook County,8776,4591,5110,18255,5058,337018,6401,226445,3368,9902,1505,5556,1335,3681,1465,12123,536,1434,11635,1202,17524,2249,49492,2057,16543,1476,15163,37,543,3216,66315,2786,12853,32,38,2884,6953,3153,20149,2513,23098,2316,6359,6176,203643,2497,2709,309,257,1372,1725,261,113,1161,1529,1607,3271,1378,2857,81,482,5409,27690,6020,30748,1697,4577,6426,16193
13,Under $1,291,136,247,488,73,-25575,67,1026,154,1120,79,446,69,231,99,-285,81,128,532,50,615,55,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,33,24,22,0,0,0,0,59,119,32,55,119,228
13,"$1 under $25,000",3573,1033,1858,5935,1572,45203,2342,26440,989,1483,431,828,365,404,473,2972,112,404,38,358,2238,738,6895,826,5855,202,285,0,0,547,8740,310,311,0,0,444,896,497,1229,320,2372,344,612,1405,7885,332,108,22,8,110,41,22,5,648,752,1080,2313,952,2041,0,0,1164,727,1552,1291,367,224,2731,5136
13,"$25,000 under $50,000",2297,1215,1268,5145,1577,82582,1837,56361,760,1423,314,780,284,415,359,2463,99,278,721,301,3377,571,10287,652,5427,548,3037,0,0,803,12973,713,1511,0,0,705,1404,795,2960,617,4709,511,1056,2167,37973,945,760,79,53,566,528,72,31,449,686,482,925,402,794,0,0,1728,3763,1863,4428,459,659,1819,4868
