County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,259,102,161,415,63,-2597,68,1060,77,231,42,126,35,49,85,-1134,35,54,253,0,0,37,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,117,262
1,"$1 under $25,000",12316,2090,8203,26797,11656,154011,10179,121868,727,567,211,274,174,131,1745,9766,385,200,87,208,1359,1407,14338,1908,12134,208,300,0,0,408,5802,100,100,255,187,213,257,378,614,181,1284,270,656,4010,20826,1620,533,73,26,871,293,85,26,5039,5728,7488,20326,7197,18717,0,0,2745,1673,4333,3462,514,254,11359,34727
1,"$25,000 under $50,000",6424,2005,4161,17764,8343,230551,5948,204371,728,549,211,306,173,174,532,-946,344,154,261,187,1887,1189,20674,1034,7306,681,3691,0,0,818,14169,335,405,390,499,358,474,759,1582,377,2392,544,1804,6050,104305,3658,3607,257,166,2698,2680,319,172,2035,3197,2627,4797,2283,4316,0,0,4184,9035,4454,9675,607,693,5799,21208
1,"$50,000 under $75,000",2581,1433,1637,7810,3498,157603,2397,133897,561,561,172,473,147,309,307,491,187,126,296,153,2371,704,15995,340,2261,399,5101,0,0,718,13872,395,729,274,386,399,513,694,1808,417,3160,536,2216,2568,97232,1467,2620,210,158,1151,2032,176,80,228,354,0,0,0,0,36,36,2338,10935,2383,11398,463,824,2115,7040
1,"$75,000 under $100,000",1328,953,823,4088,1701,113905,1247,96925,434,409,128,222,108,132,221,182,81,103,386,94,1648,393,10840,116,655,212,3525,0,0,551,11581,363,1038,160,279,374,531,539,2057,387,3016,449,2234,1324,79432,705,1433,116,107,529,1071,98,49,29,45,0,0,0,0,45,65,1298,10631,1303,10995,312,744,1014,3565
1,"$100,000 under $200,000",934,800,583,2886,1090,117203,877,91197,430,823,164,434,138,311,215,1903,61,151,820,119,3880,372,14200,63,356,178,3443,0,0,529,14272,379,1780,150,373,399,662,524,3036,387,3748,450,2769,930,88278,459,823,144,178,262,448,67,36,0,0,0,0,0,0,62,136,925,14823,927,15355,357,1744,576,2206
1,"$200,000 or more",96,82,71,264,86,34151,82,15427,65,743,34,726,30,542,28,2965,0,40,2196,0,0,42,2723,0,0,26,521,0,0,79,3546,59,859,0,0,62,185,79,1126,53,630,71,1322,96,29463,31,240,0,0,0,0,0,0,0,0,0,0,0,0,37,122,96,7511,96,7761,50,930,45,956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Cochise County,53961,23830,25658,114980,36016,2404525,42593,1727458,17913,29366,8575,27714,7450,18465,7063,49034,656,6496,25253,4564,56903,15138,374019,4176,25184,7741,80955,112,1907,14586,285349,9953,34951,4171,6874,13331,25822,14532,73746,12132,113421,11275,39727,38814,1489951,16632,19191,2144,2259,9206,11260,1742,901,9581,12755,12965,31174,11679,28269,315,1197,33804,221700,36990,233996,9415,23812,42221,123320
3,Under $1,1017,399,709,1612,239,-13613,214,4695,415,1293,243,886,208,614,384,-4665,114,347,2558,76,1451,166,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,68,106,142,76,97,0,0,0,0,130,161,55,48,408,1288
3,"$1 under $25,000",22990,4911,10003,41065,13171,295047,17380,214046,4256,4509,1874,3305,1573,1608,2935,17921,172,1449,-65,1154,6439,3775,39240,2496,14770,849,1303,0,0,1585,22854,393,397,1043,1217,1256,2050,1562,4030,1018,7286,1064,1998,9456,52915,2825,890,117,48,1085,362,167,52,6390,7779,9686,25043,8888,22923,22,46,7543,4718,9980,7987,1877,885,19471,48467
3,"$25,000 under $50,000",12571,5483,6047,28268,9287,449747,10279,338284,3873,4801,1633,3085,1388,1762,1296,7894,101,1132,959,1053,8661,3406,69553,928,5741,2664,14550,40,153,2811,42231,1425,1883,1248,1698,2470,3861,2791,8205,2200,16109,1999,4656,12012,219991,5617,4939,461,333,3476,3194,492,262,2774,4392,3173,5989,2715,5249,0,0,9340,21881,9855,24042,1971,2278,10512,30345
3,"$50,000 under $75,000",7277,4656,3649,17482,5371,449279,5922,323379,3258,4324,1476,4145,1273,2421,956,5343,94,1089,1539,851,9698,2744,78668,394,2506,1911,24231,0,0,3049,51417,2066,4155,912,1438,2793,4742,3042,11370,2545,21542,2299,6839,7257,291154,3348,5314,507,480,2202,3641,400,207,337,454,0,0,0,0,0,0,6890,35810,6981,37521,1924,3334,5329,15437
3,"$75,000 under $100,000",4756,3687,2360,12211,3707,410989,4018,296521,2616,3642,1271,3280,1124,1956,638,4492,68,933,2004,652,9528,2107,70883,193,1258,1207,20296,21,205,2831,54096,2234,6182,541,1225,2672,4930,2830,13581,2530,24178,2231,7500,4750,291437,2382,4009,433,458,1493,2646,305,165,38,62,0,0,0,0,0,0,4706,39439,4715,40932,1282,3025,3465,11616
3,"$100,000 under $200,000",4766,4171,2477,12817,3826,622480,4263,453667,3020,6137,1743,6094,1578,4178,722,9272,79,1264,5737,679,15936,2641,98063,165,909,987,18068,51,1549,3756,87876,3323,15215,391,1179,3608,8181,3754,26806,3383,37478,3186,13153,4758,476609,2256,3427,569,821,950,1417,378,215,0,0,0,0,0,0,65,182,4745,81784,4748,84141,1993,7953,2767,11726
3,"$200,000 or more",584,523,413,1525,415,190596,517,96866,475,4660,335,6919,306,5926,132,8777,28,282,12521,99,5190,299,15735,0,0,123,2507,0,0,554,26875,512,7119,36,117,532,2058,553,9754,456,6828,496,5581,581,157845,204,612,57,119,0,0,0,0,0,0,0,0,0,0,228,969,580,38068,581,39212,313,6289,269,4441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Coconino County,56641,19760,31200,114945,37575,2687177,48804,1931463,16999,33935,8935,124717,7857,110205,8449,74984,448,7240,51499,3719,65329,9111,206768,6141,36071,5106,62752,241,4631,16481,416752,11208,45270,4747,7600,14184,34142,16404,93923,13068,153670,13647,70749,41389,1670111,18584,22439,1960,1983,10005,12223,2187,974,9402,12378,12738,26622,11268,23987,738,4200,35348,262748,38645,279537,9231,30157,45544,129878
5,Under $1,1061,343,754,1666,317,-13981,327,8422,430,1783,294,773,265,452,398,-3979,21,387,807,73,1349,101,1070,25,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,94,138,152,104,108,0,0,0,0,162,346,79,167,497,1588
5,"$1 under $25,000",24747,2900,12534,39183,12144,308224,20934,250949,3669,3169,1800,3065,1525,1609,3016,18670,106,1421,-580,740,3952,2158,18437,2990,17050,519,892,0,0,1709,27168,458,484,1060,721,1256,2463,1674,4036,1023,9594,1120,1792,11336,66294,3838,1431,86,32,1208,386,138,38,5992,7154,9423,20918,8494,19054,0,0,8590,5675,10960,8976,2092,1159,21410,45280
5,"$25,000 under $50,000",13664,4028,7264,28970,10129,487190,12283,406944,3436,3415,1617,4056,1392,2264,1617,11409,102,1239,663,776,7639,2154,35516,1646,10361,1506,8990,33,150,3302,54655,1801,2253,1367,1898,2619,4617,3277,9515,2412,21837,2444,4954,13000,248209,6033,5465,384,265,3758,3586,548,239,2847,4414,3177,5552,2670,4825,0,0,10281,25368,10862,27946,1987,2505,11594,30835
5,"$50,000 under $75,000",7107,4208,4222,17488,5893,439026,6344,350152,3044,4453,1480,4342,1294,2368,1247,9570,78,1114,1579,713,9752,1651,38125,778,4584,1160,15621,28,167,3623,72845,2445,4808,1092,1753,3080,6074,3611,13756,2926,30384,2966,7430,7034,270512,3527,5434,443,366,2376,3846,515,221,434,611,0,0,0,0,63,88,6563,32496,6710,34833,1651,3053,5427,15674
5,"$75,000 under $100,000",4498,3484,2698,12107,4005,389221,4006,297344,2432,3954,1285,5026,1142,3226,870,8154,71,1002,2850,563,10499,1306,39121,412,2399,864,15538,33,400,3068,73185,2367,6339,651,1332,2752,5989,3064,15459,2595,29874,2691,8624,4475,260811,2373,4094,384,338,1569,2796,444,218,68,105,0,0,0,0,56,102,4393,34067,4421,36110,1223,3236,3266,10960
5,"$100,000 under $200,000",4577,3953,2934,12819,4208,599733,4081,435158,3106,7259,1830,9424,1662,6348,1032,15121,70,1455,9000,699,19965,1436,58804,290,1483,865,17512,77,1251,3822,104964,3272,14783,496,1596,3560,9721,3821,28165,3341,45041,3526,14989,4564,440224,2375,3684,542,637,1094,1609,476,230,0,0,0,0,0,0,126,374,4546,73327,4553,76691,1768,8035,2800,12481
5,"$200,000 or more",987,844,794,2712,879,477764,829,182494,882,9902,629,98031,577,93938,269,16039,0,622,37180,155,12173,305,15695,0,0,192,4199,70,2663,957,83935,865,16603,81,300,917,5278,957,22992,771,16940,900,32960,980,384061,438,2331,121,345,0,0,66,28,0,0,0,0,0,0,493,3636,975,91815,977,94635,431,12002,550,13060
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Gila County,21591,9229,13587,44997,13421,865347,15624,548653,7277,14478,3703,14915,3199,9300,3526,21396,144,3113,13723,2844,42675,6409,132233,2082,13365,4141,44633,40,360,6172,131252,3251,11160,2712,3657,5641,13230,6149,30776,4645,43067,5019,16297,14444,502451,5751,6978,832,765,3208,3954,399,194,3763,4770,5387,12219,4855,10856,166,1040,12517,73645,14083,78760,3716,9788,16504,45505
7,Under $1,486,218,365,821,117,-6712,112,2425,217,316,118,179,107,122,184,-1557,36,193,-16,53,542,97,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,53,62,40,44,0,0,0,0,66,80,28,12,189,548
7,"$1 under $25,000",10018,2358,6135,17904,5316,124576,6723,76983,2344,2926,1112,2314,938,1091,1545,9036,25,935,-588,913,5528,2274,21174,1215,7927,643,1003,0,0,1137,17560,177,127,871,730,981,1868,1124,2980,718,5235,816,1261,3683,20349,974,321,65,26,405,143,46,14,2551,2887,4101,9922,3774,8869,0,0,2935,1828,4156,3446,879,430,8097,18773
7,"$25,000 under $50,000",5109,2195,3176,11383,3707,183866,4036,129167,1626,2559,819,2212,694,1140,689,2938,29,625,-45,677,7151,1515,27596,481,2880,1447,8739,0,0,1559,26773,660,837,847,984,1413,2723,1554,5049,1146,8779,1226,2912,4801,85881,2149,1883,226,148,1339,1307,158,79,1021,1620,1233,2235,1041,1943,22,22,3815,8451,4039,9320,880,993,4185,11751
7,"$50,000 under $75,000",2966,1866,1879,7152,2207,181522,2338,119196,1304,2700,674,2187,593,1196,509,1838,30,529,613,520,7630,1161,30072,211,1327,969,13632,40,360,1374,25993,844,1682,499,804,1257,2606,1370,5691,1063,9250,1136,3190,2956,113430,1296,1912,225,179,859,1485,99,49,169,234,0,0,0,0,0,0,2789,13757,2838,14468,781,1442,2176,6014
7,"$75,000 under $100,000",1556,1296,1011,4002,1109,133997,1226,84713,831,1499,426,1471,375,831,294,1695,0,330,769,342,7042,695,23219,104,703,587,11133,0,0,937,20279,628,1765,293,563,876,2073,936,4880,751,7003,801,2984,1552,92130,717,1101,153,180,394,706,57,28,0,0,0,0,0,0,0,0,1532,12147,1536,12696,512,1348,1041,3235
7,"$100,000 under $200,000",1238,1105,841,3199,838,159268,1020,98686,776,2215,420,2358,366,1653,243,3435,24,369,2218,286,11013,588,23912,71,528,419,8606,0,0,964,26445,764,3729,180,490,922,2667,964,7547,819,9796,859,3975,1236,118125,522,807,142,189,211,313,39,24,0,0,0,0,0,0,38,140,1230,19739,1232,20550,521,2680,714,3104
7,"$200,000 or more",218,191,180,536,127,88830,169,37483,179,2263,134,4194,126,3267,62,4011,0,132,10772,53,3769,79,5389,0,0,76,1520,0,0,201,14202,178,3020,22,86,192,1293,201,4629,148,3004,181,1975,216,72536,93,954,21,43,0,0,0,0,0,0,0,0,0,0,106,878,216,17723,216,18200,115,2883,102,2080
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Graham County,10865,5144,6578,26750,10588,463227,8997,355197,3091,6087,1153,3217,977,2260,1454,6569,207,909,5228,880,12296,2335,45547,1287,8484,1255,12786,0,0,2853,56295,1984,5849,797,1922,2549,3182,2847,12275,2272,18382,2205,12791,7688,269993,3826,5396,430,470,2621,3701,231,105,2365,3271,3007,7112,2773,6422,69,225,6384,36544,7161,39052,1871,5384,8608,25424
9,Under $1,193,105,155,429,142,-3560,70,2038,91,240,44,74,36,30,70,-1110,28,68,175,21,1058,22,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,0,0,20,62,0,0,34,101,0,0,93,305
9,"$1 under $25,000",4541,1070,2619,8683,3131,56997,3476,39932,805,1144,287,465,235,201,558,2764,50,217,1,249,1342,706,7137,733,5118,179,253,0,0,297,4249,69,56,213,148,240,275,296,540,168,1084,214,687,1714,9107,544,174,24,13,246,79,25,6,1385,1576,2118,5452,2034,5037,0,0,1327,780,1848,1440,362,261,3913,10080
9,"$25,000 under $50,000",2640,1223,1578,6823,2793,95937,2276,76345,671,731,219,342,185,181,295,1597,31,155,433,245,2308,603,10305,337,2176,474,2709,0,0,600,9088,332,391,253,257,509,502,599,1343,444,3080,436,1678,2495,44328,1322,1204,96,68,938,923,69,30,749,1274,864,1607,739,1385,0,0,1817,4161,1975,4635,409,507,2216,6716
9,"$50,000 under $75,000",1723,1156,1065,5111,2199,106357,1558,87600,598,851,222,389,191,227,221,419,36,151,512,159,2178,436,9571,134,667,290,3931,0,0,766,14050,570,1042,174,1147,681,747,764,3265,628,4706,579,2959,1714,65052,975,1691,131,110,767,1380,48,21,203,370,0,0,0,0,0,0,1515,7300,1563,7632,418,770,1302,3830
9,"$75,000 under $100,000",967,841,604,3096,1278,83169,872,65447,433,575,161,308,136,195,163,1196,31,122,724,109,2000,294,8317,55,341,184,3333,0,0,584,11186,482,1230,90,192,545,650,582,2383,497,4169,457,2807,966,56577,573,1188,90,124,437,884,57,26,28,51,0,0,0,0,0,0,931,6836,944,7160,303,723,663,1930
9,"$100,000 under $200,000",701,658,473,2283,913,87975,655,66085,406,1030,172,358,150,261,122,1022,31,154,1575,97,3410,245,8704,28,182,103,2030,0,0,518,12744,448,1951,67,178,487,717,518,3177,464,4329,439,3323,699,64832,384,822,89,155,233,435,32,22,0,0,0,0,0,0,0,0,694,10180,697,10630,326,1531,375,1618
9,"$200,000 or more",100,91,84,325,132,36352,90,17750,87,1516,48,1281,44,1165,25,681,0,42,1808,0,0,29,1203,0,0,25,530,0,0,88,4978,83,1179,0,0,87,291,88,1567,71,1014,80,1337,100,30097,28,317,0,0,0,0,0,0,0,0,0,0,0,0,49,163,100,7287,100,7454,53,1592,46,945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Greenlee County,3054,1398,1879,7270,2833,148858,2647,129730,717,613,258,574,222,332,257,195,96,200,803,230,2662,661,10803,487,3408,269,2557,0,0,402,6730,291,1053,98,159,313,344,401,1752,278,1925,282,1222,2452,97850,1187,2705,100,124,875,1363,52,24,387,490,516,1103,461,1014,0,0,2179,12810,2291,13167,585,1457,2369,6369
11,Under $1,46,28,37,81,0,-682,0,0,0,0,0,0,0,0,20,-195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"$1 under $25,000",980,207,562,1676,559,12677,731,8618,200,225,73,156,54,86,84,76,41,67,43,75,486,230,2306,198,1591,54,72,0,0,52,795,0,0,36,33,26,24,52,80,27,238,32,86,449,2628,133,48,23,16,45,17,0,0,209,219,355,805,326,758,0,0,353,230,425,327,81,40,849,1787
11,"$25,000 under $50,000",720,265,447,1645,645,26639,651,22494,144,122,47,129,40,86,63,4,34,35,259,60,553,151,2245,165,967,95,530,0,0,64,844,48,67,26,33,45,36,64,140,41,219,42,141,695,14357,321,329,0,0,229,258,0,0,141,221,161,298,135,256,0,0,560,1463,589,1538,123,165,595,1696
11,"$50,000 under $75,000",688,391,434,1961,859,42472,665,39060,141,49,34,44,29,10,36,46,0,27,66,47,638,127,1833,67,397,54,712,0,0,100,1453,79,179,36,93,82,71,100,325,74,488,68,251,688,28314,395,704,49,62,347,613,52,24,37,50,0,0,0,0,0,0,652,3343,660,3370,155,297,532,1552
11,"$75,000 under $100,000",369,280,236,1092,434,31368,357,27994,111,59,42,72,40,54,28,125,21,31,160,24,364,73,1587,57,453,38,675,0,0,80,1307,71,202,0,0,66,61,79,320,57,355,55,224,369,23089,197,403,0,0,170,324,0,0,0,0,0,0,0,0,0,0,366,3058,367,3106,105,311,264,862
11,"$100,000 under $200,000",251,227,163,815,336,36384,243,31564,121,158,62,173,59,96,26,139,0,40,275,24,621,80,2832,0,0,28,568,0,0,106,2331,93,605,0,0,94,152,106,887,79,625,85,520,251,29462,141,1221,28,46,84,151,0,0,0,0,0,0,0,0,0,0,248,4716,250,4826,121,644,129,472
11,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,La Paz County,6547,2508,3493,14035,4388,217483,4893,145554,1789,6417,648,2014,554,1311,885,2879,68,610,4091,559,6430,1615,32179,612,3840,1015,9696,0,0,1192,25187,679,2382,454,1241,960,2092,1172,6290,821,7406,921,2432,4245,115072,1653,1548,134,138,1082,1075,135,76,1481,2085,1902,4239,1696,3901,35,85,3464,15915,3856,17153,1024,2434,5096,14243
12,Under $1,186,74,139,287,30,-2330,30,772,71,719,32,249,26,168,81,-2577,0,67,1108,0,0,24,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,257
12,"$1 under $25,000",3326,795,1621,6320,1934,44261,2413,30491,656,1159,224,382,191,189,411,2316,36,199,126,225,1350,646,6695,399,2305,151,238,0,0,214,3760,48,48,147,758,150,218,207,1086,114,793,137,234,1312,7053,389,114,0,0,221,69,0,0,975,1243,1393,3294,1263,3066,0,0,1000,633,1333,1044,298,150,2750,6617
12,"$25,000 under $50,000",1765,723,917,4326,1562,62111,1452,46456,434,889,149,365,130,214,186,779,0,124,256,138,1187,449,8724,134,797,420,2307,0,0,341,5565,164,195,161,171,258,440,333,930,211,1577,253,545,1671,28418,780,687,51,26,563,517,83,47,476,792,509,945,433,835,0,0,1241,2722,1291,2953,285,355,1464,4273
12,"$50,000 under $75,000",653,422,380,1590,475,39857,502,26117,262,830,87,398,73,266,94,485,32,74,367,97,1429,238,6395,52,475,231,3058,0,0,245,4839,154,304,74,117,205,349,241,899,183,1616,200,500,647,25037,255,391,31,37,177,297,23,13,30,50,0,0,0,0,0,0,615,3066,624,3178,190,366,460,1260
12,"$75,000 under $100,000",322,257,206,804,220,27649,250,17531,176,618,68,205,59,146,51,212,0,65,416,48,1029,132,4565,27,263,117,2219,0,0,168,3829,118,358,46,90,146,343,168,879,136,1201,141,481,320,19179,129,203,26,31,83,135,29,16,0,0,0,0,0,0,0,0,314,2557,315,2716,123,346,198,697
12,"$100,000 under $200,000",253,208,194,623,167,32409,216,19758,156,1171,64,213,53,162,62,1664,0,61,760,51,1435,126,5532,0,0,96,1874,0,0,187,5192,162,904,26,105,170,499,186,1607,151,1771,162,535,253,24209,100,153,26,44,38,57,0,0,0,0,0,0,0,0,35,85,252,4128,251,4320,102,536,166,1139
