County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,"$100,000 under $200,000",5643,4871,3602,14956,4419,733919,4727,470959,4379,10111,2415,12313,2175,8810,1545,36475,351,1840,16942,1058,31377,2103,95082,463,4388,1517,30797,156,2933,4532,131023,4051,31661,379,629,4206,8869,4526,42043,3882,59721,3869,12100,5629,536907,2722,5137,456,1489,1185,1645,516,224,0,0,0,0,0,0,209,523,5587,88113,5594,94656,2217,12907,3407,16919
1,"$200,000 or more",1098,900,912,2731,726,483896,841,187015,970,23376,726,24087,672,18430,408,43691,97,698,66713,199,14338,350,19163,38,499,292,6724,100,4236,1031,80483,950,31516,68,175,966,6048,1031,37996,768,18171,900,11877,1093,393849,507,2621,102,604,0,0,50,25,0,0,0,0,0,0,702,5795,1093,102522,1093,106807,470,13828,625,17517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Honolulu County,465374,177468,247938,894990,261462,25046283,383220,18049682,215043,328539,104595,472783,92938,353622,60265,945004,896,70745,560888,41291,573688,96028,2419750,31634,282713,59195,761785,3866,72103,150130,3841068,122980,835339,19898,19608,117067,234767,149257,1114217,109936,1665088,123680,411144,366150,16536284,155812,268178,9037,22866,75044,94732,22567,10910,51780,68067,74904,151430,65476,137993,9083,55625,326738,2677555,345216,2835336,86498,270543,360136,1089759
3,Under $1,8693,1828,5722,11568,1952,-319008,2046,53667,3287,10452,2316,9176,2024,5821,2253,-26644,50,2977,7735,390,7147,682,8826,106,964,0,0,29,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,405,598,917,960,677,690,0,0,0,0,1082,2400,473,775,3303,17168
3,"$1 under $25,000",166274,24711,81693,233333,57005,2057183,129837,1619669,43444,29530,17966,27543,15488,17048,17065,112680,253,11531,-5589,8656,44605,22189,203374,8943,65365,5417,9508,164,656,12873,203782,5447,8603,5568,3250,7727,13198,12446,26714,6401,76823,8095,13096,80904,525156,25502,9088,176,92,5650,2148,1116,382,28143,33777,51430,111932,45694,103290,54,308,65473,47699,77960,67330,16053,8848,137406,272051
3,"$25,000 under $50,000",120705,35291,61471,227039,67314,4370758,104989,3548031,48022,36145,19117,35162,16607,22911,11700,103024,163,11663,1250,8330,65055,21262,398887,10027,104456,17085,105105,319,2524,27561,459462,20752,46866,4940,3957,17866,27517,27341,82278,16983,197417,21361,45284,116331,2381997,47441,42622,988,968,25302,24233,5054,2490,18882,27878,22557,38538,19105,34013,36,107,97380,257383,100963,277947,18338,22055,101842,258578
3,"$50,000 under $75,000",66653,33977,37207,146908,44969,4096819,56252,3078789,39818,41133,18151,44968,15971,30192,9209,96991,122,11558,9623,8085,85230,18127,486937,5954,54087,14205,193020,426,3818,31060,610281,25671,91254,3921,3899,23408,36976,30939,137773,22533,287602,25337,59670,66091,2624808,28913,43841,1523,2401,18346,28587,4663,2270,3501,4684,0,0,0,0,150,260,62259,336514,63256,356117,16820,32488,49636,143977
3,"$75,000 under $100,000",42262,30116,24167,108258,35209,3656800,36453,2729137,29897,36831,15156,42191,13567,28643,6823,88156,102,9698,11304,6101,89058,13064,425934,3464,30844,9307,167964,456,4608,27421,635783,24011,119728,2463,2818,22281,39211,27367,166832,21582,314098,23074,60629,42133,2467812,21545,38604,1760,3598,13891,23639,4377,2150,706,960,0,0,0,0,261,441,41235,333625,41466,351543,11684,28945,30482,105994
3,"$100,000 under $200,000",50021,42413,29571,138707,45774,6601493,44443,4828667,40720,67414,24228,96717,22131,69736,10005,233758,139,16577,82542,7915,177621,17189,698400,2891,24627,10653,224605,1275,19802,40860,1229567,37408,297320,2490,3755,36316,77909,40815,384802,34426,596565,36435,120351,49948,4764699,26923,43851,3506,10324,11855,16125,6442,3156,143,170,0,0,0,0,1605,3523,49666,793226,49754,834617,18703,81142,31182,144964
3,"$200,000 or more",10766,9132,8107,29177,9239,4582238,9200,2191722,9855,107034,7661,217026,7150,179271,3210,337039,67,6741,454023,1814,104972,3515,197392,249,2370,2528,61583,1197,40361,10355,702193,9691,271568,516,1929,9469,39956,10349,315818,8011,192583,9378,112114,10743,3771812,5468,90163,1084,5483,0,0,915,462,0,0,0,0,0,0,6977,50986,10725,909108,10735,945382,4427,96290,6285,147027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Kauai County,32863,12080,19940,62131,18319,1480888,26364,1075870,14854,24078,6208,27289,5412,19240,6348,51937,607,4554,69359,2699,36590,6681,138324,3953,35280,3973,45730,180,2755,9692,237938,7921,46566,1387,1220,7760,14664,9650,64015,7224,102531,8020,25844,24807,966021,9866,12375,620,1324,5605,6948,1186,504,3731,4532,5851,10796,4810,9278,469,4015,22063,149086,24291,160799,6177,19186,25031,67940
7,Under $1,918,277,697,1367,240,-68109,226,4523,466,1438,280,1342,229,750,440,-6776,48,378,6347,59,878,113,1773,30,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62,141,169,93,104,0,0,0,0,200,335,99,144,375,1913
7,"$1 under $25,000",12508,1801,6901,17304,4318,151363,9139,109235,3726,2828,1334,2579,1135,1478,2128,12270,164,941,-529,689,3708,1924,15331,1386,10543,419,708,0,0,1131,19076,481,734,516,278,826,1455,1099,2602,711,8657,756,1059,5766,36993,1514,502,23,9,517,201,87,27,2037,2221,3949,7810,3309,6846,22,41,4749,3446,6242,5649,1360,818,10016,17953
7,"$25,000 under $50,000",9115,2594,5400,17251,5396,328836,8069,263841,3659,3237,1247,2792,1066,1703,1386,10419,115,820,885,640,5507,1582,23233,1328,13453,1330,7739,38,230,2134,36023,1665,3712,373,302,1493,2100,2127,6372,1427,17046,1686,3094,8773,177180,3455,3097,110,110,2163,2144,375,169,1359,1877,1761,2817,1408,2328,0,0,7426,19055,7840,21255,1527,1909,7541,18092
7,"$50,000 under $75,000",4619,2745,3033,10978,3554,284455,4059,217456,2654,3104,1029,2982,904,2039,946,8414,109,700,1484,454,5452,1212,25899,704,6636,910,12198,30,404,2194,44189,1925,6823,202,195,1744,2395,2192,9720,1670,21254,1828,3570,4583,177665,2039,3251,128,234,1457,2275,271,111,243,309,0,0,0,0,0,0,4291,21758,4389,23657,1238,2395,3363,9368
7,"$75,000 under $100,000",2691,2078,1789,7095,2286,231703,2311,168685,1883,2616,859,2761,764,1857,611,6533,67,584,2145,372,6248,844,26044,296,2518,601,10563,23,428,1728,40687,1552,7695,141,155,1434,2361,1728,10455,1369,19180,1474,3925,2678,154746,1374,2456,147,283,910,1553,234,101,45,63,0,0,0,0,0,0,2616,20230,2633,21654,806,2208,1879,6341
7,"$100,000 under $200,000",2470,2135,1678,6771,2155,320661,2121,214453,1984,4837,1115,5327,998,3780,664,12341,75,790,6415,399,10594,851,36175,209,1874,578,11565,62,979,1983,58742,1819,14173,123,233,1774,3766,1983,18566,1637,26245,1794,6340,2467,231681,1248,2229,161,430,558,775,198,86,0,0,0,0,0,0,93,209,2441,37833,2446,40235,936,4523,1528,7443
7,"$200,000 or more",542,450,442,1365,370,231979,439,97677,482,6018,344,9506,316,7633,173,8736,29,341,52612,86,4203,155,9869,0,0,135,2957,27,714,522,39221,479,13429,32,57,489,2587,521,16300,410,10149,482,7856,540,187756,236,840,51,258,0,0,21,10,0,0,0,0,0,0,354,3765,540,46764,541,48014,211,7189,329,6830
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Maui County,73324,25696,42741,140275,42644,3397441,59194,2418173,29241,49738,12956,79000,11364,59174,14788,141556,987,9907,202779,5148,85779,12211,247610,8825,84966,7434,87519,412,7111,23677,612230,19648,114963,3043,3328,17442,26430,23560,149303,17013,271343,19123,68160,54909,2184913,22397,31852,1576,3543,12610,15350,2490,1096,8988,11258,13388,24623,10751,21187,1118,8019,48307,338532,53406,366196,13595,45544,55884,158263
9,Under $1,2361,694,1802,3579,624,-138733,582,13355,1057,3231,649,2895,553,1826,1028,-8767,96,897,2996,138,1952,224,1990,59,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,201,367,398,242,267,0,0,0,0,452,855,220,335,938,3002
9,"$1 under $25,000",27637,3748,14697,39549,10519,337458,20147,245475,6978,5824,2760,5164,2349,3043,5395,34621,237,2100,-95,1304,8156,3585,29842,2905,23134,819,1573,43,332,2830,48689,1397,2279,1090,572,1736,2733,2743,5252,1659,22999,1754,2569,12690,81865,3532,1249,86,34,1160,458,167,51,4746,5298,9052,17833,7373,15569,0,0,10312,7608,13776,13463,3300,2529,21929,40573
9,"$25,000 under $50,000",21199,5664,11864,40536,12898,765288,18951,631373,7216,6347,2647,6457,2276,4134,3432,27131,188,1850,682,1124,10938,2948,42175,3081,32831,2418,14457,61,656,5984,100802,4873,11482,836,699,3610,3829,5965,17030,3580,46371,4618,8393,20274,406520,8024,7279,277,277,5014,4912,641,292,3275,4687,3969,6392,3136,5351,0,0,17020,43733,17897,49254,3440,4955,17626,43064
9,"$50,000 under $75,000",10022,5787,6170,23916,7925,613405,8974,484369,5259,5936,2116,5967,1858,3712,2054,18441,152,1433,2418,841,11372,2151,45923,1502,15316,1712,23074,61,480,5261,113267,4621,16085,475,995,3858,4257,5256,22650,3865,55924,4355,9944,9890,370546,4580,7077,345,585,3139,4815,543,237,681,895,0,0,0,0,44,187,9148,45007,9376,48970,2541,5424,7441,21408
9,"$75,000 under $100,000",5674,4410,3664,15315,5172,488100,5052,373531,3640,5362,1646,5683,1467,3951,1233,12682,102,1130,4121,688,11711,1464,41920,796,8133,1065,19081,43,489,4010,100934,3641,17444,279,430,3289,3696,4008,22361,3308,52668,3433,8157,5645,314224,2947,5558,312,699,2019,3408,498,217,133,177,0,0,0,0,31,47,5475,40102,5531,42978,1634,4468,4012,13983
9,"$100,000 under $200,000",5187,4378,3505,14154,4545,675777,4511,463295,3981,9560,2300,12375,2097,8680,1236,27386,148,1675,14947,814,23313,1526,64106,451,4437,1122,22800,113,2323,4387,138850,4026,30754,271,429,3864,6481,4384,38604,3702,68863,3861,12963,5174,476452,2720,5186,432,1308,1278,1757,570,262,0,0,0,0,0,0,219,540,5119,77211,5136,82367,1923,10054,3239,17086
9,"$200,000 or more",1244,1015,1039,3226,961,656146,977,206775,1110,13478,838,40459,764,33828,410,30062,64,822,177710,239,18337,313,21654,31,376,298,6534,91,2831,1205,109688,1090,36919,92,203,1085,5434,1204,43406,899,24518,1102,26134,1236,535306,594,5503,124,640,0,0,71,37,0,0,0,0,0,0,824,7245,1233,124871,1238,128309,537,17779,699,19147
"** - Not shown to avoid disclosure of information 
about specific taxpayers.  However, the data are 
combined with data in an adjacent size class, 
as appropriate, and included in the appropriate totals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1] The County Federal Information Processing System (FIPS) 
Codes used for these statistics were derived from the 
U.S. Census Bureau.  A complete list of codes can be obtained from",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.census.gov/popest/geographic/codes02.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2] Less deficit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3] ""Qualified dividends"" are ordinary dividends received 
in tax years beginning after 2002 that meet certain 
conditions and receive preferential tax rates. 
The maximum qualified dividends tax rate is 15%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4] Includes the Alaskan permanent fund, reported by 
residents of Alaska on Forms 1040A and 1040EZ's.  
This fund only applies to statistics in the totals, and the 
state of Alaska.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5] ""Earned income credit"" includes both the refundable 
and non-refundable portions.  The non-refundable portion 
could reduce income tax and certain related taxes to zero. 
The earned income credit amounts in excess of total tax 
liability, or amounts when there was no tax liability at all, 
were refundable.  See footnote 6 below for explanation 
of the refundable portion of the earned income credit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6] The refundable portion of the ""earned income credit"" 
equals ""total income tax"" minus the ""earned income credit.""  
If the result is negative, this amount is considered the 
refundable portion.  No other refundable credits were 
taken into account for this calculation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[7]  ""Income tax"" reflects the amount reported on 
Form 1040 line 55.  It also includes data from 
Form 1040A and 1040EZ filers.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[8] ""Total tax liability"" differs from ""Income tax,"" in that
""Total tax liability"" includes the taxes from recapture of 
certain prior-year credits, tax applicable to individual 
retirement arrangements (IRA's), social security taxes 
on self-employment income and on certain tip income, 
advanced earned income payments, household
employment taxes, and certain ""other taxes"" listed 
in the Form 1040 instructions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[9] Reflects payments to or withholdings made to 
""Total tax liability"".  This is the amount the tax filer 
owes when the income tax return is filed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[10]  The amount of overpayments the tax filer requested to 
have refunded. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTE: This table presents aggregates of all returns filed and
processed through the Individual Master File (IMF) system 
during Calendar Year 2011, including any returns filed for 
tax years preceding 2010.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In general, during administrative or Master File processing, taxpayer
reporting discrepancies are corrected only to the extent necessary to
verify the total tax liability reported.  Most of the other corrections to
the taxpayer records used for these statistics could not be made
because of time and resource constraints.  The statistics in the 
county data should, therefore, be used with the knowledge that 
some of the data have not been perfected or edited for statistical 
purposes and that State totals in this table may not be altogether 
comparable to other State totals published by the IRS, 
Statistics of Income Division. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detail may not add to totals because of rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOURCE: IRS, Statistics of Income Division, 
Individual Master File System, August 2014.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
