County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
3,"$75,000 under $100,000",2130,1931,1365,5989,1918,182457,1983,144714,1338,1516,580,1174,514,918,398,3876,72,347,2301,256,3855,579,15419,143,868,383,5708,0,0,955,16593,931,4763,30,102,904,2104,954,7376,815,4697,705,2134,2126,130657,1261,2342,366,258,748,1327,161,98,0,0,0,0,0,0,0,0,2097,15939,2106,16976,442,1298,1685,5678
3,"$100,000 under $200,000",1395,1279,922,4037,1359,179492,1274,128106,1028,2526,513,1928,468,1521,323,8967,82,390,4818,181,4525,387,12491,50,329,220,4028,41,664,1110,23459,1078,8997,0,0,1074,3052,1109,12817,892,5375,917,3462,1394,137787,828,1915,252,234,359,520,94,53,0,0,0,0,0,0,89,158,1375,21915,1377,23552,478,3225,913,4284
3,"$200,000 or more",288,255,249,814,271,99575,253,45115,271,2901,174,2436,161,2138,90,9787,0,160,5797,41,1360,48,1721,0,0,49,1143,27,932,280,13426,275,7611,0,0,262,1217,280,9080,169,1320,252,2107,288,83102,169,2134,32,39,0,0,0,0,0,0,0,0,0,0,239,1863,284,20068,285,20926,139,3494,148,2619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Cumberland County,141910,54569,66262,256345,68911,8519014,119039,6032869,63206,120831,36956,237646,33265,179297,24154,339695,350,28409,370705,15454,235485,25910,489891,10175,71175,16959,194229,1577,28120,57628,1436845,51654,380912,4276,2489,54048,239240,57440,645231,47169,445143,45942,147328,113642,5801503,49524,61994,9643,7103,20089,25625,7052,3585,10544,12181,18095,31361,14915,26616,5560,41342,103454,1028735,110269,1092701,25495,109889,111142,315622
5,Under $1,2298,567,1586,3010,554,-88676,712,15761,1010,3632,905,3238,817,2218,758,-8950,32,1095,5599,136,1942,203,2131,49,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,193,260,265,203,201,0,0,0,0,330,604,150,197,973,3453
5,"$1 under $25,000",51377,5801,19991,60579,12396,621574,40191,454308,13903,12760,7615,16589,6720,10062,7129,47452,84,5384,-1451,3828,20301,6917,58539,4228,28358,1913,3033,68,607,5079,79738,2427,3028,2123,722,4157,14769,4973,19641,3100,22742,3157,4071,26564,170110,7352,2797,404,152,1357,535,375,142,5999,6374,13344,24038,11246,20925,23,49,21731,15360,26458,23314,5798,3614,41976,63830
5,"$25,000 under $50,000",34435,9067,14767,57169,13454,1247227,29915,983834,12876,17598,6423,19903,5688,12965,4938,52158,69,4459,3739,3504,31079,6277,97904,2721,19529,5572,32447,137,987,10774,164190,9216,17965,1183,668,9813,30482,10727,51924,8530,61611,7291,9757,33492,703774,12631,10818,1889,1137,5440,5220,1381,704,3629,4706,4491,7058,3466,5490,0,0,29301,77373,30631,86947,5201,7363,28933,62380
5,"$50,000 under $75,000",20247,11199,10231,43229,11706,1246374,17923,957489,10953,13316,5930,22099,5286,15211,3767,43138,49,4288,7010,2782,36089,4644,98539,1480,10418,3857,51412,140,1234,11950,212744,11126,35915,497,436,11277,38280,11925,78765,10065,82875,9170,14492,20114,797607,9673,13229,2280,1509,5217,7818,1471,745,681,767,0,0,0,0,29,43,19226,98396,19548,106886,4367,8785,15792,44497
5,"$75,000 under $100,000",13052,10232,6865,33463,10131,1129535,11800,869926,8278,11800,4944,21719,4437,15404,2671,37335,44,3642,10511,2006,33935,3298,82766,874,6538,2452,42222,171,1771,10300,211363,9888,46008,198,246,9889,40938,10293,89841,8927,79937,8542,16216,13019,766630,7502,11975,1888,1302,4286,7051,1445,801,91,119,0,0,0,0,68,96,12840,98505,12898,105720,2925,7925,10098,35215
5,"$100,000 under $200,000",15425,13278,8769,43726,15007,2054090,14068,1556748,11542,22803,7461,46172,6825,34943,3506,78458,41,6063,43815,2397,66146,3635,113946,730,5259,2363,47142,520,7852,14489,386478,14067,115299,210,315,14017,68322,14486,191596,12515,131576,12967,34884,15389,1491153,9415,13144,2447,2054,3789,5001,1930,968,23,22,0,0,0,0,1118,2455,15297,246586,15339,262014,4685,22531,10684,51469
5,"$200,000 or more",5076,4425,4053,15169,5663,2308890,4430,1194803,4644,38922,3678,107926,3492,88494,1385,90104,31,3478,301482,801,45993,936,36066,93,725,802,17973,541,15669,5036,382332,4930,162697,65,102,4895,46449,5036,213464,4032,66402,4815,67908,5064,1872229,2951,10031,735,949,0,0,450,225,0,0,0,0,0,0,4322,38699,5059,492515,5065,507216,2369,59474,2686,54778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Franklin County,12867,5696,7103,24477,6545,508218,10565,377535,5252,7295,2679,8676,2226,5977,2565,22000,240,1789,13413,1289,15092,2712,48056,1566,9312,1600,14916,59,681,2940,55310,2572,13323,261,147,2742,7710,2921,22522,2340,15941,2013,5447,9647,315083,4183,4727,861,644,1941,2346,424,223,1487,1788,2558,4840,2081,4128,142,1028,8473,43488,9409,47887,2122,5382,10220,24917
7,Under $1,252,94,202,393,56,-13632,60,731,105,128,84,162,69,89,139,-607,22,89,672,0,0,44,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0,0,0,0,0,0,48,81,27,38,88,170
7,"$1 under $25,000",5570,1123,2681,7883,1855,70101,4296,49094,1520,1328,751,1223,594,680,951,5763,84,472,-25,391,2224,887,7737,710,3988,207,303,0,0,329,4703,155,145,131,47,273,624,312,881,214,1330,168,218,2690,16056,720,217,66,26,192,62,56,20,884,960,1828,3614,1534,3174,0,0,2224,1478,2870,2459,643,349,4570,8109
7,"$25,000 under $50,000",3412,1551,1936,7017,2029,123622,2950,94306,1391,1688,626,1412,512,820,649,5006,48,379,806,371,2840,730,12194,487,3216,625,3203,0,0,722,10461,613,1263,83,42,655,1399,721,2952,560,3393,399,692,3332,63869,1561,1325,263,162,767,719,112,60,550,763,697,1198,547,954,0,0,2698,6416,2910,7485,485,627,2906,7315
7,"$50,000 under $75,000",1847,1356,1118,4479,1268,112962,1656,86954,985,1176,484,1306,414,803,394,3587,41,308,977,233,2727,491,10683,233,1245,399,4801,33,236,653,10787,617,2078,25,21,614,1482,652,3815,537,3351,433,956,1841,72974,925,1384,224,156,545,888,127,66,53,65,0,0,0,0,0,0,1778,8418,1803,9173,416,766,1425,3875
7,"$75,000 under $100,000",978,862,609,2574,729,84056,885,63657,622,780,339,1320,282,915,239,2476,23,215,1195,165,2501,308,7939,96,567,207,3347,0,0,541,9926,516,2490,22,37,523,1455,541,4218,458,3099,403,854,976,59757,532,901,150,116,288,485,80,49,0,0,0,0,0,0,0,0,969,7502,973,8078,239,611,736,2470
7,"$100,000 under $200,000",676,596,446,1765,488,86482,606,60635,509,1206,302,1541,271,1197,151,3588,22,244,2549,109,3380,220,7831,40,296,134,2711,26,445,566,12698,548,4465,0,0,549,1936,566,6823,468,3577,491,1309,676,65889,379,579,134,136,149,192,49,28,0,0,0,0,0,0,36,126,673,10800,674,11455,240,1318,436,1841
7,"$200,000 or more",132,114,111,366,120,44627,112,22158,120,989,93,1712,84,1473,42,2187,0,82,7239,20,1420,32,1308,0,0,28,551,0,0,129,6735,123,2882,0,0,128,814,129,3833,103,1191,119,1418,132,36538,66,321,24,48,0,0,0,0,0,0,0,0,0,0,106,902,131,8874,131,9156,72,1673,59,1137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Hancock County,26962,11162,14928,48037,11452,1250464,20836,763182,11886,26385,6797,53393,6184,42092,7089,105399,246,4908,58546,3044,42774,5306,114648,2868,16654,3948,44479,248,3389,8199,177642,6930,40414,965,570,7651,26685,8163,71053,6156,50818,5982,23921,20603,807947,8427,10030,1597,1213,3517,4202,1000,538,2494,2790,4515,7874,3471,6139,513,3512,18428,122149,20730,139192,6004,23733,19838,49117
9,Under $1,526,172,375,770,109,-19403,135,2340,243,410,170,655,156,383,249,-1934,0,198,104,47,610,55,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,50,40,35,0,0,0,0,102,168,63,79,225,535
9,"$1 under $25,000",11159,1841,5305,14497,3049,137894,8068,89443,3249,3468,1690,3515,1481,2231,2662,19976,89,1145,-121,777,3790,1410,13002,1396,7424,395,672,0,0,1035,15203,463,611,458,157,855,2580,1017,3572,615,4035,583,827,5530,34182,1330,455,143,50,336,128,80,30,1518,1559,3334,6023,2649,4886,0,0,4583,3163,6277,6319,1728,1487,8656,14089
9,"$25,000 under $50,000",6856,2682,3679,12691,3139,246198,5635,172054,2732,4136,1426,4855,1286,3253,1723,24930,53,956,1395,699,5642,1318,22688,867,5265,1316,7228,52,347,1809,26904,1461,2982,266,174,1663,4259,1798,7911,1360,9158,1084,1871,6689,131408,2700,2260,427,257,1311,1236,286,156,850,1090,1118,1801,782,1218,0,0,5676,13634,6098,17621,1438,3185,5348,12124
9,"$50,000 under $75,000",3854,2638,2349,8720,2211,237427,3225,160974,2203,3694,1206,4996,1096,3428,1064,18317,40,812,2657,628,6771,1046,24408,382,2496,947,12077,45,430,1779,30186,1602,5158,128,100,1685,4733,1773,10647,1434,10801,1280,2763,3833,153667,1849,2443,434,304,940,1423,256,137,126,141,0,0,0,0,0,0,3673,18448,3736,21532,1143,3566,2693,6851
9,"$75,000 under $100,000",2086,1722,1384,5163,1350,179376,1784,120237,1420,2460,842,5327,778,4086,628,11713,28,596,3126,331,4814,658,18981,133,846,536,8750,37,381,1365,27238,1280,6057,52,50,1299,4277,1364,11079,1083,8862,1099,2627,2079,125300,1111,1669,243,176,569,929,205,115,0,0,0,0,0,0,0,0,2042,15916,2055,17954,629,2430,1445,5010
9,"$100,000 under $200,000",1960,1676,1387,4934,1286,255074,1600,146209,1549,5032,1061,11126,1001,8569,576,17842,36,816,8586,445,13402,669,27051,90,623,565,11535,75,1190,1695,42439,1634,12842,39,59,1653,7058,1695,20907,1320,12658,1458,5508,1951,189717,1101,1535,273,262,361,486,173,100,0,0,0,0,0,0,128,312,1935,30840,1943,33897,752,5778,1202,5769
9,"$200,000 or more",521,431,449,1262,308,213898,389,71925,490,7185,402,22919,386,20142,187,14555,0,385,42799,117,7745,150,7928,0,0,189,4217,39,1041,516,35672,490,12764,22,30,496,3778,516,16937,344,5304,478,10325,521,173673,336,1668,77,164,0,0,0,0,0,0,0,0,0,0,385,3200,519,40148,519,41701,251,7208,269,4739
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Kennebec County,57227,23583,26649,107024,29236,2575148,47917,1929565,23535,31660,10300,34439,9020,23774,8939,92559,396,7248,36319,5363,63004,12311,238850,4789,31812,6950,60851,312,5223,16387,305869,14768,82797,1044,611,15273,42982,16324,133338,13410,92829,12067,29033,45053,1645067,19182,21366,4036,2745,8859,10898,2702,1371,5993,7088,9967,18858,8445,16499,796,4628,40396,245834,43195,263348,9112,24064,46220,112475
11,Under $1,727,183,480,959,121,-21215,172,3692,303,768,192,326,177,218,291,-3947,28,255,1189,47,312,72,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,78,53,49,36,0,0,0,0,95,225,41,92,289,803
11,"$1 under $25,000",22721,3491,8994,30632,7531,286800,17643,206072,5821,4917,2350,4098,2039,2296,2918,16738,105,1621,-249,1584,7807,3695,35615,2244,14430,823,1284,0,0,1522,20431,740,869,556,223,1163,2884,1488,4349,879,5237,789,1075,11642,72481,3156,1071,255,95,822,307,288,102,3538,3811,6985,14029,6116,12612,0,0,9616,6666,11573,9755,2322,1403,19007,32662
11,"$25,000 under $50,000",15634,5605,7172,29497,8171,563889,13606,440874,6073,6560,2340,4386,2010,2629,2138,17690,101,1510,1273,1454,10746,3498,62476,1412,9640,2832,13864,43,229,3784,49663,3343,6627,309,199,3442,7324,3762,15147,3054,17212,2357,3483,15298,307948,6493,5659,1145,657,3220,3114,783,387,2162,2926,2904,4776,2280,3851,0,0,13006,32376,13663,36015,2347,2942,13215,31033
11,"$50,000 under $75,000",8641,5951,4618,20228,5601,532219,7756,415175,4604,4855,1970,5238,1724,3509,1594,14826,70,1335,2842,1002,11363,2343,56203,695,4867,1696,19396,47,415,3833,60573,3630,12305,107,107,3651,8973,3828,22823,3284,21821,2789,4805,8617,347074,4290,6156,1149,770,2426,3730,673,357,246,291,0,0,0,0,29,28,8324,41463,8404,44429,1819,3349,6802,18058
11,"$75,000 under $100,000",4841,4165,2564,12809,3785,416342,4454,331213,3121,3766,1429,4261,1249,2860,928,9441,41,898,3742,635,9789,1393,38347,283,1744,842,12326,38,328,3099,55079,3011,14501,30,26,2987,8118,3097,24167,2714,19201,2460,4898,4839,294709,2656,4385,724,533,1500,2533,509,281,21,26,0,0,0,0,0,0,4804,37591,4812,39446,1005,2226,3828,12110
11,"$100,000 under $200,000",3916,3526,2220,10837,3374,502816,3619,384007,2931,5063,1522,6843,1356,4897,827,20193,51,1184,10134,525,13087,1148,37938,155,1131,620,11174,99,1550,3420,77494,3322,26986,42,56,3327,11173,3420,40286,2932,22581,2991,8267,3912,378818,2218,3249,656,506,891,1214,399,220,0,0,0,0,0,0,174,394,3901,62210,3904,65856,1219,5512,2692,12080
11,"$200,000 or more",747,662,601,2062,653,294297,667,148532,682,5731,497,9287,465,7365,243,17618,0,445,17388,116,9900,162,7553,0,0,137,2807,85,2701,729,42629,722,21509,0,0,703,4510,729,26566,547,6777,681,6505,745,244037,369,846,107,184,0,0,50,24,0,0,0,0,0,0,593,4206,745,65528,744,67622,359,8540,387,5729
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Knox County,19575,8078,10692,35422,8938,1022679,14847,543783,8828,37264,5264,52911,4714,35950,5341,73501,174,3894,91862,2375,34131,3960,81036,1553,9528,2993,33489,208,3144,6270,181903,5220,41321,829,487,5864,24756,6247,68724,4741,38775,4596,39381,14502,657692,6120,6991,1208,871,2557,3108,662,327,2000,2352,3359,6138,2547,4795,432,4718,12822,111265,14666,123055,4174,15189,14396,41320
13,Under $1,469,159,373,675,95,-19191,139,2633,246,508,180,896,162,473,224,-2544,0,198,244,45,274,56,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,45,36,33,0,0,0,0,86,122,43,54,175,675
13,"$1 under $25,000",8270,1393,3982,10953,2444,100928,5865,65569,2522,2876,1410,3411,1218,2045,2102,16374,75,997,-114,632,2924,1100,9501,747,4131,321,511,0,0,864,13187,389,468,391,149,726,2611,849,3391,541,3563,507,668,3873,24117,981,331,95,39,250,93,59,20,1200,1293,2446,4680,1926,3803,0,0,3160,2208,4493,4700,1218,1126,6400,10583
13,"$25,000 under $50,000",4916,1968,2607,9376,2479,177420,4012,122393,2067,2914,1104,4107,977,2890,1293,17956,35,718,538,578,5187,1018,16842,457,2866,1028,5906,47,271,1468,22388,1167,2102,244,129,1352,4108,1462,6682,1129,7633,922,1706,4745,92406,1981,1694,359,231,982,951,197,96,683,922,852,1413,585,959,0,0,3963,9421,4321,12360,993,2165,3858,8818
