County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,163,79,132,283,45,-3333,38,808,85,139,30,150,26,69,73,-648,64,49,26,0,0,35,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,0,0,0,0,26,35,0,0,70,150
1,"$1 under $25,000",5299,1402,3521,9608,3152,67510,3777,44851,1101,1226,314,434,274,306,1039,7686,354,377,381,242,1098,836,8123,730,6208,162,265,0,0,227,2863,97,118,112,62,162,256,222,440,132,789,101,250,2188,12780,547,171,41,16,219,80,0,0,1348,1494,2285,5569,2041,4773,0,0,1798,1183,2685,2403,515,312,4557,10833
1,"$25,000 under $50,000",3122,1509,2332,7031,2323,112911,2652,84199,1046,1229,288,554,265,426,490,4725,341,329,676,203,1660,711,14203,599,5427,535,2595,0,0,528,7262,409,624,104,116,398,535,526,1293,354,1922,272,777,3010,56708,1320,1217,182,112,862,875,72,28,557,850,718,1324,584,1081,0,0,2456,5656,2622,6432,404,511,2693,7935
1,"$50,000 under $75,000",1360,982,1019,3569,1203,82707,1216,63207,607,947,230,490,201,379,266,2659,231,240,721,128,1645,361,8752,288,2454,245,2781,0,0,467,8034,420,1034,39,67,406,592,467,1733,383,2277,272,712,1359,52168,714,1117,145,121,501,804,71,28,83,100,0,0,0,0,0,0,1273,5941,1294,6526,234,581,1122,3869
1,"$75,000 under $100,000",685,595,517,1923,632,59021,634,46502,395,664,145,395,132,330,141,1964,124,120,521,59,1118,215,5647,115,878,98,1571,0,0,337,6327,303,1103,39,110,311,529,337,1739,297,1969,226,817,685,41719,390,704,98,82,262,450,44,23,0,0,0,0,0,0,0,0,676,5251,680,5645,125,329,559,2421
1,"$100,000 under $200,000",424,382,312,1215,406,53302,383,39200,313,593,134,482,119,413,99,1971,112,125,1375,44,1002,161,6478,45,359,85,1449,0,0,282,5973,270,1512,0,0,260,522,282,2083,231,1682,227,1260,424,41263,237,445,76,120,118,186,26,12,0,0,0,0,0,0,36,56,423,6800,424,7246,100,781,324,1742
1,"$200,000 or more",51,45,47,142,45,20340,43,6265,47,873,32,524,31,425,24,2074,21,25,3146,0,0,0,0,0,0,0,0,0,0,46,2834,46,896,0,0,44,200,46,1097,31,368,40,568,51,16936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,199,51,4217,51,4400,24,859,27,447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Allen County,47507,17526,26045,92334,29527,2076709,39976,1500296,15728,23280,9470,31097,8526,24100,5828,64498,830,6075,31317,4925,62356,10753,195113,4627,33873,5930,56191,180,2504,10743,198464,9292,46089,1203,1857,9521,22715,10695,71424,8410,55359,8243,35289,35343,1330938,16155,19032,3335,2399,7963,10529,1271,589,6461,7832,9797,21356,8745,19380,614,3348,31222,206000,33771,218624,6640,19208,39434,109450
3,Under $1,496,150,342,715,114,-10171,131,1663,179,290,121,226,110,169,191,-2745,41,161,-125,31,311,64,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,64,36,49,0,0,0,0,65,99,33,46,231,505
3,"$1 under $25,000",20729,2791,9787,30124,9089,249453,16515,177284,4091,4249,2257,2866,1937,1584,2064,12526,152,1402,-977,1476,7256,3603,32743,2040,14852,925,1527,27,140,976,14406,375,446,497,775,689,1208,942,2385,527,2789,595,1369,9357,54550,2777,966,231,79,825,322,131,42,4339,4752,7448,17390,6850,16062,0,0,7524,4861,9435,7115,1739,803,17873,37071
3,"$25,000 under $50,000",12349,4297,7130,24605,7741,448603,10650,333638,3938,5066,2187,3773,1940,2423,1310,9698,198,1287,272,1382,11622,3185,58292,1280,10058,2478,14793,0,0,2558,32072,2068,3313,446,621,2115,3468,2551,7473,1871,9596,1660,4742,12072,245532,5529,5097,979,575,3001,3124,307,147,1799,2683,2298,3902,1859,3269,0,0,10156,25379,10622,27830,1685,1938,10601,27602
3,"$50,000 under $75,000",6637,4112,4087,16146,5347,407401,5964,311128,2998,4023,1823,3750,1669,2770,1002,8696,175,1119,1987,846,10324,1824,43079,706,5115,1242,16584,48,347,2491,35628,2297,5996,156,207,2229,4381,2486,10700,2053,12304,1883,5876,6624,270298,3563,5492,902,651,2100,3484,331,151,297,357,0,0,0,0,37,36,6292,32529,6385,34701,1290,2722,5336,16269
3,"$75,000 under $100,000",3757,3069,2316,10347,3495,323227,3463,252903,2023,2714,1315,3010,1208,2139,564,5452,128,785,1752,570,10096,1098,29297,397,2490,676,11670,0,0,1918,32587,1830,6714,58,102,1828,4120,1916,11089,1676,11210,1583,6030,3754,232443,2168,3961,616,493,1269,2332,263,136,26,40,0,0,0,0,0,0,3726,30024,3735,31479,762,2021,2988,11090
3,"$100,000 under $200,000",2920,2569,1852,8526,3028,369627,2708,277719,1952,3247,1323,5606,1234,4303,537,12575,107,920,6007,513,14092,869,26439,204,1358,502,9387,63,862,2208,47492,2138,12973,46,152,2103,6144,2208,19567,1869,14045,1973,9212,2917,282931,1793,2899,526,478,768,1267,210,101,0,0,0,0,0,0,130,254,2905,46483,2910,49060,845,4119,2073,9659
3,"$200,000 or more",619,538,531,1871,713,288569,545,145961,547,3691,444,11866,428,10712,160,18296,29,401,22401,107,8655,110,4703,0,0,107,2230,42,1155,592,36279,584,16647,0,0,557,3394,592,20210,414,5415,549,8060,619,245184,325,617,81,123,0,0,29,12,0,0,0,0,0,0,447,3058,619,66724,619,68340,286,7559,332,7254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Ashland County,23932,10011,12715,46476,13844,969497,19590,706368,8514,11164,4642,14613,4194,10784,3373,28665,939,2986,18575,2625,28741,5641,102608,2930,23347,2904,26430,81,975,6073,105606,5247,21019,664,610,5494,11896,6053,33903,4920,33228,4332,17406,18364,608039,8134,9447,1558,1192,4160,5473,450,201,2663,3305,4016,8121,3462,7152,197,1005,16293,85349,17563,92008,3491,9684,19476,48832
5,Under $1,306,108,212,478,88,-24684,79,1464,116,141,82,81,76,51,115,-359,60,95,329,21,117,45,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,23,15,0,0,0,0,62,108,32,42,134,257
5,"$1 under $25,000",9855,1859,4494,13818,3508,123068,7343,82666,2476,2330,1216,1724,1070,973,1148,5834,245,743,37,863,4352,1922,16778,1139,9205,442,724,0,0,639,8513,281,303,301,187,501,903,630,1408,389,2263,372,739,4784,29214,1310,434,122,47,345,145,46,13,1478,1605,2755,6026,2449,5445,0,0,3983,2692,4840,3844,944,463,8147,14378
5,"$25,000 under $50,000",6929,2689,3966,14025,4310,252924,6019,192335,2327,2250,1178,2043,1074,1291,917,6603,236,699,618,745,6076,1654,28670,952,7705,1180,6644,0,0,1657,20680,1390,2283,228,208,1418,2382,1647,4927,1310,7163,1012,2364,6751,136372,3025,2685,524,314,1694,1752,105,42,1025,1488,1223,2066,990,1692,22,16,5670,14180,5976,15764,929,1037,5952,14862
5,"$50,000 under $75,000",3695,2582,2123,9191,2901,225667,3297,172832,1664,2102,955,2356,853,1500,587,4205,182,573,936,502,5756,1049,23376,550,4244,707,9039,44,287,1563,24462,1448,3963,85,109,1443,2859,1562,7045,1317,8770,1110,3500,3685,145212,1983,2947,452,339,1189,1937,126,56,160,212,0,0,0,0,0,0,3518,16884,3556,18082,701,1285,2985,8932
5,"$75,000 under $100,000",1773,1544,1014,4979,1659,152194,1611,115864,989,1366,569,1707,519,1193,326,4260,110,372,1347,259,4615,520,15424,199,1542,323,5274,0,0,1052,18847,1005,3987,30,72,1001,2223,1052,6351,922,6753,816,2996,1772,106948,1005,1787,214,203,625,1149,103,53,0,0,0,0,0,0,0,0,1756,13352,1762,14389,405,1062,1366,4626
5,"$100,000 under $200,000",1172,1056,740,3399,1167,148955,1060,104722,762,1465,494,2403,455,1822,226,4861,85,368,2709,205,6563,397,15096,90,651,213,3960,37,688,970,22411,938,6048,20,34,947,2642,970,8831,848,6666,841,4575,1170,111849,701,1218,209,215,307,490,70,37,0,0,0,0,0,0,40,89,1164,18062,1165,19228,381,2096,789,3516
5,"$200,000 or more",202,173,166,586,211,91373,181,36485,180,1510,148,4299,147,3954,54,3261,21,136,12599,30,1262,54,2983,0,0,39,789,0,0,192,10693,185,4435,0,0,184,887,192,5341,134,1613,181,3232,202,78444,110,376,37,74,0,0,0,0,0,0,0,0,0,0,135,900,202,20179,202,20593,99,3699,103,2261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Ashtabula County,45872,17403,24386,89572,27869,1768662,36679,1272598,15087,19776,7326,19393,6584,13593,6362,48440,1008,4267,75654,4305,49034,10148,172705,5559,44124,4996,43606,92,1174,9950,185022,8415,35260,1234,1501,9022,21481,9910,59432,8126,52267,6904,37320,32818,1068024,14427,15623,2755,1821,7271,9021,825,356,6197,7642,9604,20531,8462,18247,283,1507,28713,148418,31430,157931,5804,11850,38104,97655
7,Under $1,1299,173,401,1529,107,-14718,115,2030,214,439,154,150,134,91,198,-3910,67,169,869,37,273,100,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,38,42,0,0,0,0,75,79,45,16,945,1334
7,"$1 under $25,000",20440,3741,9852,31796,9546,253878,15196,171667,4625,3763,2146,3043,1890,1831,2717,17828,302,1222,-368,1539,8294,3790,32632,2549,19523,825,1396,0,0,1201,16380,494,614,588,807,968,1886,1176,3713,764,4310,657,1019,9062,54451,2664,897,239,86,791,301,106,33,4021,4509,7094,16209,6378,14584,0,0,7329,4887,9428,7701,1702,950,17260,34950
7,"$25,000 under $50,000",12414,4829,6940,25847,8327,448922,10689,345632,4041,3262,1823,3153,1633,2086,1583,13288,284,977,867,1204,11259,2843,47156,1695,13844,2125,11452,26,94,2697,34043,2213,4474,401,361,2340,4545,2685,9529,2137,11803,1676,3142,12051,239054,5416,4718,873,496,2940,2935,212,95,1899,2782,2450,4268,2046,3621,0,0,10008,24764,10463,27062,1566,1849,10708,27920
7,"$50,000 under $75,000",6259,4011,3777,15320,4954,382857,5635,299302,2934,2921,1390,2849,1259,1859,934,7557,184,720,1153,744,9906,1689,39666,806,6544,1102,14001,27,205,2522,37102,2317,6341,159,189,2308,5077,2521,11791,2150,13368,1765,3598,6248,251047,3228,4840,778,542,1965,3150,218,89,277,351,0,0,0,0,33,56,5948,30327,6027,31914,1121,1978,5114,15400
7,"$75,000 under $100,000",3215,2687,1939,8734,2806,276129,2969,219497,1756,1805,898,2628,811,1871,531,4219,97,511,903,411,7493,995,25750,340,2833,571,9543,0,0,1739,30082,1658,6441,57,86,1677,4077,1738,10736,1545,10925,1316,3438,3215,197595,1760,3049,473,346,1036,1833,162,80,0,0,0,0,0,0,0,0,3190,25611,3197,26608,620,1396,2589,9139
7,"$100,000 under $200,000",2002,1757,1262,5718,1950,251640,1863,185941,1307,2497,746,3751,692,2908,334,6102,74,510,3531,324,8836,656,23157,169,1380,320,5938,39,875,1557,33708,1506,9407,29,58,1504,4745,1556,14460,1372,10369,1283,4227,1999,192028,1227,1875,358,301,539,802,127,59,0,0,0,0,0,0,83,139,1996,31474,1998,32731,632,2931,1365,6407
7,"$200,000 or more",243,205,215,628,179,169954,212,48529,210,5089,169,3819,165,2947,65,3356,0,158,68699,46,2973,75,3528,0,0,53,1276,0,0,234,33707,227,7983,0,0,225,1151,234,9203,158,1492,207,21896,243,133849,132,244,34,50,0,0,0,0,0,0,0,0,0,0,167,1312,242,31355,242,31836,118,2730,123,2505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Athens County,22180,8053,11340,40513,11479,948270,18206,661007,6770,10647,3577,11569,3240,8354,3415,35558,544,2516,43866,1598,18322,4664,124049,1569,12481,2093,17182,80,1555,4842,90510,4131,25069,325,330,4094,11413,4819,37790,3517,24002,3311,11463,16231,618390,6908,7336,1222,981,3168,3892,519,264,2511,2889,4532,8473,3904,7412,318,1795,14466,97750,15754,104129,3142,10765,18296,44501
9,Under $1,349,71,175,433,47,-8604,73,992,76,76,69,88,61,47,76,-266,0,88,-112,0,0,30,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,38,44,23,9,160,240
9,"$1 under $25,000",10266,1565,4294,14295,3742,120260,8233,90011,1624,1549,751,1001,657,565,1283,7607,145,491,-140,398,2029,1322,14482,719,5279,234,356,0,0,588,4795,156,146,145,116,229,508,571,1207,170,1011,158,266,4792,29265,1345,485,77,35,283,118,24,6,1621,1744,3477,6700,3081,5968,20,19,3975,2649,4983,4043,917,455,8800,15477
9,"$25,000 under $50,000",5636,2061,3177,10945,3162,203267,4769,156203,1694,1676,778,1453,682,941,751,4599,159,489,369,427,3056,1360,28982,467,4080,806,3788,0,0,989,12292,859,1439,97,81,816,1620,985,3209,741,3851,585,1187,5517,111830,2385,2110,345,222,1278,1274,113,52,782,1031,1029,1760,823,1444,0,0,4699,11768,4906,12883,740,769,4877,12096
9,"$50,000 under $75,000",2801,1787,1694,6554,1950,170696,2407,127073,1310,2026,660,1775,599,1248,499,3496,115,451,644,311,3429,841,24919,255,2108,495,5573,0,0,1093,16850,1011,2954,55,73,978,2286,1092,5395,877,5452,763,1811,2796,112187,1433,2106,323,266,854,1311,135,74,108,114,0,0,0,0,0,0,2683,13595,2713,14430,559,1027,2238,6497
9,"$75,000 under $100,000",1446,1147,882,3782,1183,123814,1262,91573,813,1431,467,1337,443,914,304,3303,61,329,699,193,2864,486,18299,75,564,249,3177,0,0,792,14082,763,3272,28,60,744,1964,792,5348,665,4511,621,1811,1445,88639,817,1344,221,191,455,762,125,66,0,0,0,0,0,0,0,0,1432,11695,1437,12465,310,798,1135,4017
9,"$100,000 under $200,000",1391,1172,887,3749,1181,181422,1210,123790,991,2052,661,3205,617,2471,367,6370,64,487,3074,222,4179,525,29725,53,450,249,3258,49,642,1102,25077,1072,7711,0,0,1058,3585,1102,11495,868,6788,933,3897,1390,139315,777,1116,214,216,298,427,122,66,0,0,0,0,0,0,90,150,1386,23730,1386,24958,438,1922,951,4413
9,"$200,000 or more",291,250,231,755,214,157415,252,71365,262,1837,191,2710,181,2168,135,10449,0,181,39332,47,2765,100,7144,0,0,60,1030,31,913,278,17414,270,9547,0,0,269,1450,277,11136,196,2389,251,2491,291,137154,151,175,42,51,0,0,0,0,0,0,0,0,0,0,208,1626,291,34313,291,35306,155,5785,135,1761
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Auglaize County,22675,9275,14526,44032,13847,1051729,19009,751665,9611,15721,5369,26055,4906,22686,2732,23283,974,3423,17240,2376,26965,5124,86789,2267,18015,2746,25547,121,1418,5852,108028,5243,28007,507,767,5142,11572,5826,40665,4571,29267,4169,15925,17900,679956,8646,11566,1866,1548,4349,6217,627,276,2252,2834,3205,6369,2805,5762,238,1108,16013,100471,16961,106980,3520,13659,18290,48083
11,Under $1,252,86,196,345,50,-6446,76,1199,125,130,86,131,76,94,78,-928,47,108,124,20,250,43,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,0,0,0,0,0,0,43,64,22,32,106,229
11,"$1 under $25,000",8712,1316,4931,10801,2572,105020,6716,72787,2637,2631,1272,1441,1124,881,751,3562,173,771,-257,765,3733,1683,14157,945,7240,434,656,21,96,511,7219,254,548,223,405,357,570,497,1550,251,1232,304,530,4329,26266,1227,431,120,45,308,125,32,11,1216,1312,2180,4679,1982,4345,0,0,3594,2377,4199,3209,923,422,7096,11809
11,"$25,000 under $50,000",6326,2191,4279,12401,3832,232134,5477,180102,2478,2917,1239,2097,1142,1382,675,4340,252,741,528,672,5124,1466,23694,687,5608,1150,6882,0,0,1530,17688,1328,2521,177,176,1239,1957,1525,4698,1134,5766,852,1723,6200,129349,2904,2710,530,316,1571,1737,125,51,842,1257,997,1667,823,1417,0,0,5270,13360,5503,14655,922,1175,5371,13549
11,"$50,000 under $75,000",3628,2364,2505,9179,3174,221812,3283,176021,1851,2216,1097,2121,1016,1468,540,3787,204,678,1166,419,5226,911,18612,344,2742,610,8079,20,150,1411,19729,1329,4038,64,84,1244,2392,1408,6589,1146,6922,982,2632,3618,145170,2084,3264,493,381,1244,2088,183,74,167,232,0,0,0,0,0,0,3434,16831,3488,18048,660,1309,2960,9291
11,"$75,000 under $100,000",2099,1810,1428,6142,2228,180882,1948,144445,1279,1709,810,1738,746,1294,361,3670,143,459,1455,267,4285,569,13575,212,1732,294,5009,24,222,1106,18723,1069,4521,43,102,1064,2390,1105,7025,984,6915,864,2310,2095,128555,1339,2611,405,393,781,1513,167,82,27,33,0,0,0,0,0,0,2064,15793,2074,16927,446,1315,1651,6133
11,"$100,000 under $200,000",1443,1319,1002,4552,1783,182680,1320,134824,1043,2298,708,2502,653,2056,268,5242,155,516,5164,190,5086,396,12799,79,693,215,3977,56,950,1090,22843,1064,7605,0,0,1048,2890,1087,10610,932,7161,977,3546,1443,139154,975,1751,286,330,445,754,120,58,0,0,0,0,0,0,88,188,1436,22079,1439,23524,444,2656,996,4663
11,"$200,000 or more",215,189,185,612,208,135647,189,42287,198,3820,157,16025,149,15511,59,3610,0,150,9060,43,3261,56,3725,0,0,43,944,0,0,204,21826,199,8774,0,0,190,1373,204,10193,124,1271,190,5184,215,111462,117,799,32,83,0,0,0,0,0,0,0,0,0,0,150,920,215,30031,215,30553,103,6750,110,2409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Belmont County,30878,12498,15980,58239,16465,1258032,25833,959000,11058,17841,5292,15691,4618,11140,3442,40900,668,3121,10637,2897,29891,7280,116213,3215,24775,3611,30746,96,1496,4280,78471,3700,17395,457,552,3778,7450,4261,25745,3283,22754,2963,8930,23269,803032,9442,10786,1967,1576,4803,6065,471,199,3466,3863,6087,12323,5356,11139,248,1125,20986,118162,22294,125697,3811,8478,26108,66592
13,Under $1,285,111,192,430,60,-10486,70,1478,129,307,75,156,66,52,118,-1516,54,90,332,23,170,52,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,21,16,0,0,0,0,47,82,24,36,131,324
13,"$1 under $25,000",13907,2448,6443,19844,5180,173392,10852,125144,3259,3877,1464,2067,1238,1211,1268,7133,144,755,-32,1030,4857,2678,23805,1081,7379,626,957,0,0,380,5608,169,175,165,119,273,442,368,797,193,1266,207,334,6723,40270,1727,561,163,66,508,199,46,15,2400,2520,4692,9957,4227,9163,20,41,5645,3724,6635,5055,1054,515,12071,22825
13,"$25,000 under $50,000",7865,3114,4083,15169,4118,283771,6800,217121,2774,3792,1250,2437,1090,1672,809,5344,156,720,423,795,6376,2032,32557,1032,8894,1502,8088,0,0,917,11770,723,947,164,169,725,1051,912,2224,623,3343,544,1191,7735,157247,3148,2795,585,383,1672,1690,118,46,942,1202,1361,2341,1108,1960,0,0,6676,16633,6910,17869,986,1003,6845,17013
