County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
13,Under $1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"$1 under $25,000",427,44,129,553,141,4781,295,3832,55,128,97,111,89,83,98,808,0,0,0,0,0,0,0,117,330,0,0,0,0,0,0,0,0,0,0,21,65,27,45,0,0,0,0,287,1775,63,17,0,0,40,10,0,0,72,72,107,222,90,202,0,0,249,177,289,318,123,122,282,644
13,"$25,000 under $50,000",374,65,136,625,180,12917,327,10169,34,34,78,83,69,70,85,1749,0,0,0,0,0,45,431,129,383,0,0,0,0,41,565,0,0,0,0,0,0,0,0,27,252,40,114,369,7809,97,91,0,0,72,73,0,0,32,44,40,65,28,47,0,0,340,905,349,1171,96,353,276,517
13,"$50,000 under $75,000",128,67,49,287,92,7683,112,5852,34,7,44,35,34,25,47,1026,0,0,0,0,0,0,0,32,106,50,632,0,0,29,577,0,0,33,26,0,0,23,72,0,0,0,0,128,5316,48,66,0,0,37,54,0,0,0,0,0,0,0,0,0,0,126,712,126,862,48,248,80,206
13,"$75,000 under $100,000",69,48,36,170,52,5993,61,4326,33,42,26,32,24,27,31,864,0,38,265,0,0,20,471,23,73,0,0,0,0,0,0,0,0,0,0,20,65,0,0,22,240,25,144,69,4568,32,48,0,0,45,67,0,0,0,0,0,0,0,0,0,0,69,666,69,799,27,253,42,173
13,"$100,000 under $200,000",65,55,42,173,53,8898,52,4657,45,133,41,166,39,99,37,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,25,532,0,0,0,0,0,0,21,59,0,0,0,0,65,7291,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1316,65,1584,39,751,25,114
13,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Aleutians West Census Area,2292,638,1101,4063,1181,108868,2108,91942,443,443,419,1047,358,815,299,5389,0,98,1368,60,756,263,4128,748,2221,60,566,0,0,428,7913,41,56,155,115,191,631,288,860,187,2229,276,703,2050,75086,615,715,26,24,418,539,27,13,180,203,298,504,251,446,0,0,1888,11679,1944,12549,412,1474,1841,4511
16,Under $1,30,0,0,46,0,-425,0,0,0,0,0,0,0,0,0,0,0,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"$1 under $25,000",860,80,390,1054,224,12396,756,10166,91,130,116,203,99,148,89,438,0,0,0,0,0,70,394,356,893,0,0,0,0,76,836,20,38,0,0,24,93,0,0,21,206,61,44,653,4163,155,48,0,0,69,23,0,0,106,104,209,367,178,333,0,0,570,396,609,492,122,51,729,1248
16,"$25,000 under $50,000",635,130,277,1088,292,22661,612,19474,70,48,94,179,77,132,52,598,0,0,0,34,267,94,1192,236,787,39,254,0,0,108,1786,0,0,25,11,0,0,71,135,0,0,64,61,630,13321,182,162,0,0,124,121,0,0,74,99,89,137,73,113,0,0,560,1542,572,1669,88,138,547,1174
16,"$50,000 under $75,000",312,108,156,633,204,19077,299,16910,89,28,67,169,55,105,43,823,0,37,135,0,0,38,837,85,264,0,0,0,0,64,1224,0,0,29,20,27,72,49,104,27,253,37,87,312,13714,102,175,0,0,88,154,27,13,0,0,0,0,0,0,0,0,305,1941,309,2082,52,204,260,776
16,"$75,000 under $100,000",191,117,106,486,176,16478,185,14643,64,33,48,110,42,96,43,440,0,0,0,0,0,23,600,46,182,21,312,0,0,48,907,0,0,29,17,34,100,44,144,33,343,25,94,191,12438,88,159,26,24,78,134,0,0,0,0,0,0,0,0,0,0,190,1831,191,1946,49,200,142,515
16,"$100,000 under $200,000",237,178,151,674,255,31375,230,26716,109,90,94,386,85,334,72,3090,0,39,1153,26,489,38,1105,25,95,0,0,0,0,112,2653,21,18,72,67,106,366,104,370,106,1427,89,417,237,25025,88,171,0,0,59,107,0,0,0,0,0,0,0,0,0,0,236,4553,236,4819,101,881,163,798
16,"$200,000 or more",27,25,21,82,30,7306,26,4033,20,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,507,0,0,0,0,0,0,20,107,0,0,0,0,27,6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1416,27,1541,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Anchorage Municipality,162143,52429,67758,286512,83647,10334917,138321,7479903,60170,127963,37142,226397,31466,177725,20323,403511,322,22250,240813,8842,164575,24314,650192,36747,114439,11811,146404,1473,30401,47610,1046483,13658,13101,3533,4162,44215,206391,46023,225654,41666,490121,35621,171755,140968,7673518,56813,73163,8468,8259,28060,33667,7026,3926,14033,18081,19774,38025,17150,34587,2738,11429,129349,1428707,133817,1498879,36644,126203,121638,441796
20,Under $1,1555,314,889,2004,365,-81063,410,12466,648,2828,465,2592,389,866,488,-15952,0,577,2279,66,1453,154,2844,59,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,0,0,55,4,0,0,71,118,119,132,86,94,0,0,0,0,209,448,109,170,744,6173
20,"$1 under $25,000",54227,3671,21083,59654,14803,613895,40879,469706,10740,7770,7961,11134,6482,7595,4551,25164,35,3120,12,1003,4999,3370,26766,18704,48487,861,1710,35,180,2382,36589,388,198,185,510,1785,5639,2012,6513,1527,13447,1301,2400,35661,185411,10527,3512,154,58,3977,888,512,137,7337,8223,13012,26918,11570,24916,30,76,30681,16684,33568,21833,12706,3405,38681,75366
20,"$25,000 under $50,000",43016,7841,14908,71828,20036,1549906,39461,1323089,9880,28296,5846,11568,4619,7543,3671,37046,24,2769,1452,1389,11884,4491,73855,10067,31733,2838,17456,79,619,6811,105342,1648,995,451,813,5697,17577,6310,21049,5473,47830,4091,9360,42093,930750,15800,15992,997,792,8749,8698,1742,966,5601,8268,6643,10975,5494,9577,0,0,36575,104179,37640,112108,5049,7476,37838,132870
20,"$50,000 under $75,000",21501,8618,9662,44050,13600,1323069,19306,1061017,9763,9007,5393,12621,4440,8265,3071,38875,36,3090,2628,1612,17881,4405,110029,4179,16137,2629,32477,137,1384,9235,153436,2319,1058,666,743,8501,28395,8882,30966,8207,78712,6285,16828,21406,905206,9400,14364,1609,1435,6032,9586,1229,711,881,1258,0,0,0,0,29,57,20480,121928,20733,129958,4572,10561,16885,51749
20,"$75,000 under $100,000",14400,9217,6692,34886,11115,1248027,13010,975386,8243,8534,4440,12187,3761,8228,2563,39332,48,2778,5896,1427,21234,3791,118652,2049,9020,2048,32192,149,1687,8204,157665,2441,1442,591,384,7816,29803,8047,32434,7484,83040,6042,20020,14383,902659,7279,12422,1594,1511,4713,8185,1080,642,121,174,0,0,0,0,64,105,14236,129403,14279,137435,3566,10474,10798,39511
20,"$100,000 under $200,000",21173,17393,10307,56763,18053,2855144,19598,2215844,15226,22336,8871,34269,7870,23289,4349,109288,91,6204,29946,2463,56549,6458,237406,1556,7929,2670,46587,515,7984,15492,356242,5146,3656,1183,1023,15049,72618,15327,79428,14338,185320,12879,53350,21157,2233222,10725,15226,3284,3339,4534,6306,2007,1206,22,40,0,0,0,0,351,646,21117,395351,21125,415182,7828,35947,13275,61247
20,"$200,000 or more",6271,5375,4217,17327,5675,2825939,5657,1422395,5670,49192,4166,142026,3905,121939,1630,169758,88,3712,198600,882,50575,1645,80640,133,907,765,15982,558,18547,5486,237209,1716,5752,457,689,5367,52359,5445,55264,4637,81772,5023,69797,6268,2516270,3002,11642,830,1124,0,0,456,264,0,0,0,0,0,0,2264,10545,6260,661162,6263,681915,2814,58170,3417,74880
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Bethel Census Area,7182,2110,2256,15395,6824,251309,6363,210266,1003,763,746,1117,474,746,1248,7886,0,184,879,81,956,650,10223,2471,8690,203,1666,0,0,452,8138,66,185,253,354,157,411,377,1042,362,4106,285,1517,4993,156107,2550,2481,133,101,2072,2071,162,87,1416,2013,2171,4387,1952,4019,27,33,4349,23462,4807,25014,1440,2315,5508,16444
50,Under $1,44,0,0,59,0,-1284,0,0,0,0,0,0,0,0,23,-358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,63
50,"$1 under $25,000",3909,502,1104,6139,2522,38282,3230,26792,259,133,254,236,140,126,528,1248,0,29,181,38,346,201,1246,1560,4663,24,46,0,0,22,277,0,0,30,19,21,42,0,0,0,0,0,0,1891,7499,858,143,0,0,700,102,0,0,868,856,1600,3185,1454,2999,0,0,1687,706,1960,1039,805,153,2900,6328
50,"$25,000 under $50,000",1539,543,471,4146,2037,55297,1487,46739,153,253,152,215,88,145,283,1418,0,23,122,0,0,165,1904,587,2687,71,342,0,0,49,723,0,0,0,0,0,0,54,109,40,392,37,129,1414,27641,786,685,34,18,670,590,39,18,463,975,571,1202,498,1020,0,0,1060,2855,1212,3176,165,237,1368,5607
50,"$50,000 under $75,000",762,387,266,2228,1062,46573,739,41153,168,51,108,149,69,69,185,1304,0,28,1,21,154,107,1818,205,774,47,469,0,0,76,1230,38,66,37,36,33,70,61,147,59,532,46,219,760,31035,431,785,23,19,362,696,29,12,85,182,0,0,0,0,0,0,679,3844,712,4097,138,302,620,1986
50,"$75,000 under $100,000",387,229,153,1174,552,33276,378,29373,133,58,83,105,61,73,101,966,0,27,32,0,0,60,1327,67,298,24,305,0,0,95,1713,0,0,52,68,26,54,77,152,78,861,64,319,387,24494,220,467,30,25,182,403,20,12,0,0,0,0,0,0,0,0,383,3490,383,3692,108,264,279,1024
50,"$100,000 under $200,000",484,399,219,1493,607,63542,475,55459,247,150,129,338,116,333,128,3308,0,77,543,22,456,117,3928,52,268,37,504,0,0,173,3242,28,119,104,165,77,245,150,461,152,1878,112,591,484,51564,234,392,46,39,158,280,74,45,0,0,0,0,0,0,27,33,483,9141,483,9461,197,907,286,1134
50,"$200,000 or more",57,50,43,156,44,15623,54,10750,43,118,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,953,0,0,30,66,0,0,35,173,33,443,26,259,57,13874,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3426,57,3549,27,452,30,302
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Bristol Bay Borough,602,195,368,987,240,32550,488,22441,216,254,258,480,241,407,260,2758,0,64,1080,28,353,93,2086,103,371,59,783,0,0,78,1581,23,64,0,0,63,137,71,222,61,589,49,457,523,24736,175,227,24,15,91,121,0,0,25,25,51,70,31,44,0,0,499,4002,538,4514,198,851,388,954
60,Under $1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"$1 under $25,000",193,0,116,196,38,1122,115,1027,49,27,84,95,79,85,91,105,0,0,0,0,0,32,485,32,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,559,20,6,0,0,0,0,0,0,25,25,51,70,31,44,0,0,103,49,138,127,67,46,112,155
60,"$25,000 under $50,000",156,41,94,230,50,5945,144,4832,38,57,56,84,54,83,45,404,0,43,70,28,353,0,0,35,159,32,287,0,0,28,351,23,64,0,0,0,0,0,0,0,0,0,0,154,3994,53,46,0,0,34,28,0,0,0,0,0,0,0,0,0,0,148,476,150,546,38,64,118,299
60,"$50,000 under $75,000",104,44,66,198,50,6433,93,4822,44,23,40,57,36,46,42,750,0,0,0,0,0,33,784,36,123,0,0,0,0,0,0,0,0,0,0,36,70,41,82,36,311,29,73,104,4758,35,49,24,15,20,34,0,0,0,0,0,0,0,0,0,0,100,686,102,796,35,177,69,203
60,"$75,000 under $100,000",72,45,34,162,43,6183,66,4598,30,35,37,126,34,116,34,545,0,0,0,0,0,0,0,0,0,27,496,0,0,20,302,0,0,0,0,0,0,0,0,0,0,0,0,72,4741,37,51,0,0,37,59,0,0,0,0,0,0,0,0,0,0,71,687,71,780,20,88,52,160
60,"$100,000 under $200,000",77,65,58,201,59,12867,70,7162,55,112,41,118,38,77,48,954,0,21,1010,0,0,28,817,0,0,0,0,0,0,30,928,0,0,0,0,27,67,30,140,25,278,20,384,77,10684,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2104,77,2265,38,476,37,137
60,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Denali Borough,1162,435,524,2015,515,66904,989,51120,534,893,259,666,208,381,174,997,0,162,1250,58,819,173,6128,377,1370,98,1167,0,0,202,3862,60,65,34,27,90,263,156,370,156,1567,141,589,1042,49467,352,438,60,54,186,274,26,11,52,69,100,136,69,112,0,0,991,8149,1028,8470,230,606,907,2590
68,Under $1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"$1 under $25,000",383,39,145,375,50,4085,292,3422,120,214,60,107,49,47,55,170,0,27,-16,29,352,0,0,152,457,0,0,0,0,0,0,0,0,0,0,22,47,0,0,0,0,0,0,267,1491,52,16,0,0,0,0,0,0,25,26,76,99,69,112,0,0,248,147,274,201,74,27,288,523
68,"$25,000 under $50,000",259,65,86,410,86,9691,232,7614,107,121,53,59,40,35,26,168,0,32,68,0,0,50,891,116,482,53,439,0,0,53,768,0,0,0,0,0,0,33,59,34,256,30,38,255,6000,78,74,0,0,53,45,0,0,27,43,24,37,0,0,0,0,232,695,241,739,33,37,225,461
68,"$50,000 under $75,000",171,81,78,353,101,10405,152,8247,98,163,43,77,32,50,28,237,0,32,21,0,0,35,997,43,167,0,0,0,0,44,690,35,38,0,0,36,112,31,68,32,339,30,111,171,7309,65,85,39,28,37,64,26,11,0,0,0,0,0,0,0,0,164,1019,165,1059,32,57,138,369
68,"$75,000 under $100,000",161,97,94,380,122,13931,139,11154,87,200,48,122,42,47,22,-27,0,25,124,29,467,41,1816,32,136,25,396,0,0,44,844,0,0,34,27,0,0,38,94,35,322,33,165,161,10596,71,126,0,0,53,99,0,0,0,0,0,0,0,0,0,0,159,1582,160,1639,35,109,124,547
68,"$100,000 under $200,000",165,153,121,445,156,21161,154,17206,102,69,55,301,45,202,43,449,0,46,1053,0,0,47,2424,34,128,20,332,0,0,61,1560,25,27,0,0,32,104,54,149,55,650,48,275,165,17405,86,137,21,26,43,66,0,0,0,0,0,0,0,0,0,0,165,3064,165,3139,56,376,132,690
68,"$200,000 or more",23,0,0,52,0,7631,20,3477,20,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1642,23,1693,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Dillingham Census Area,2319,643,1582,4406,1713,90420,1845,67008,400,638,1530,2047,1434,1791,794,7336,0,116,1028,29,560,193,4239,548,1775,111,1098,0,0,206,4104,20,325,142,168,155,451,193,961,154,1574,152,854,1744,59687,784,840,52,41,628,691,40,21,315,400,510,875,405,686,0,0,1538,9019,1814,10313,693,1587,1490,4020
70,Under $1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"$1 under $25,000",1194,112,841,1533,507,11023,778,5862,85,67,801,802,757,717,397,2064,0,35,14,0,0,32,213,322,877,0,0,0,0,0,0,20,325,20,14,21,47,29,65,21,182,22,69,637,2830,242,42,0,0,188,27,0,0,176,161,377,645,308,534,0,0,560,246,759,594,377,227,685,1203
70,"$25,000 under $50,000",490,144,326,1137,504,18068,451,13911,69,92,319,487,304,445,145,1561,0,0,0,29,560,41,643,127,420,49,240,0,0,33,451,0,0,0,0,0,0,0,0,0,0,0,0,474,9929,232,223,28,19,197,189,0,0,139,239,133,230,97,152,0,0,364,1008,428,1255,95,181,394,1150
70,"$50,000 under $75,000",284,123,194,740,328,17442,278,14409,78,70,197,346,181,285,101,1117,0,37,169,0,0,34,582,57,279,39,502,0,0,47,740,0,0,31,24,33,83,44,114,32,278,33,122,282,11917,138,263,0,0,121,237,0,0,0,0,0,0,0,0,0,0,266,1498,279,1693,71,186,211,579
70,"$75,000 under $100,000",157,108,92,459,194,13666,148,11141,55,82,95,144,88,127,70,1227,0,0,0,0,0,29,533,42,199,0,0,0,0,43,670,0,0,25,26,30,73,37,113,34,312,32,160,157,10160,82,181,0,0,70,158,40,21,0,0,0,0,0,0,0,0,154,1383,154,1548,55,214,101,352
70,"$100,000 under $200,000",174,156,129,490,180,23362,190,21685,113,327,118,268,104,217,81,1367,0,44,845,0,0,57,2268,0,0,23,356,0,0,83,2243,0,0,66,104,71,248,83,669,67,802,65,503,174,18951,90,131,24,22,52,80,0,0,0,0,0,0,0,0,0,0,174,3384,174,3643,95,779,99,736
70,"$200,000 or more",20,0,0,47,0,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1500,20,1580,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Fairbanks North Star Borough,50393,18393,20531,91399,26851,2833498,43549,2127040,17723,34265,11309,30415,9566,21056,5723,65038,217,5801,43521,2477,42236,8415,249341,11265,35115,3671,43574,202,3394,11262,212738,2674,2204,1956,3631,10221,35225,10763,40998,9537,95559,7667,35740,44186,2070838,18261,22359,2606,2277,9531,12434,2286,1302,4415,6011,6009,11185,5272,10330,382,1348,40224,354655,41450,368634,10264,33267,39092,132201
90,Under $1,476,102,265,663,118,-30622,141,3929,184,742,108,183,97,120,165,-2841,0,129,705,0,0,49,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,22,1,0,0,28,42,64,53,44,40,0,0,0,0,65,112,32,38,266,1145
90,"$1 under $25,000",17099,1473,5972,18117,3967,197601,13336,157720,3218,2455,2692,3087,2227,2063,1161,5143,40,797,17,285,1446,1056,10066,5155,12501,232,398,20,211,566,8444,85,40,79,78,356,911,452,1200,320,2514,275,530,11692,61809,3136,1058,59,26,935,211,136,41,1941,2262,3617,7061,3235,6639,0,0,10192,5630,10938,6818,3559,872,12767,23214
