County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,172,79,150,298,55,-12558,64,1013,103,319,64,166,57,134,75,-1171,39,88,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,23,33,0,0,0,0,24,32,0,0,85,194
1,"$1 under $25,000",2018,411,1235,2710,581,22658,1507,16615,692,695,297,477,255,266,346,1284,77,264,316,153,829,301,2804,193,893,73,127,0,0,194,2990,103,116,0,0,150,247,183,409,96,693,131,266,842,4738,224,79,0,0,44,18,0,0,263,309,581,1106,499,977,0,0,677,417,914,726,215,120,1564,2732
1,"$25,000 under $50,000",1041,530,733,2214,645,37687,878,27484,523,837,249,597,226,353,204,1081,84,215,1156,107,939,215,4091,125,817,219,1334,0,0,317,4885,282,507,0,0,279,452,314,1053,211,1318,233,618,988,18404,429,337,67,33,198,190,28,12,171,292,199,374,163,309,0,0,806,1806,862,2133,181,224,853,2218
1,"$50,000 under $75,000",549,398,375,1331,382,33546,455,22661,371,639,201,624,176,365,111,679,59,157,430,89,932,169,4603,52,300,139,1839,0,0,268,4538,258,720,0,0,246,449,268,1255,196,1355,208,610,546,21142,281,401,55,36,155,257,32,14,43,50,0,0,0,0,0,0,501,2408,523,2631,141,264,405,1114
1,"$75,000 under $100,000",286,260,212,736,190,24698,239,16372,200,462,124,453,114,302,64,480,26,99,808,53,737,103,3379,30,161,79,1362,0,0,169,3373,164,658,0,0,160,315,169,1050,133,1125,147,525,286,17285,147,213,45,29,73,117,30,12,0,0,0,0,0,0,0,0,278,2139,281,2282,99,283,187,683
1,"$100,000 under $200,000",233,218,176,649,197,29907,204,18057,190,568,124,482,111,274,85,1422,32,109,2725,42,1676,86,3150,0,0,51,937,0,0,179,4288,174,1160,0,0,172,421,179,1672,143,1288,162,756,233,22631,122,221,37,49,51,80,0,0,0,0,0,0,0,0,0,0,229,3462,230,3692,106,643,126,514
1,"$200,000 or more",59,46,51,126,21,21073,41,4412,58,733,48,2246,45,1952,0,0,0,51,8628,0,0,0,0,0,0,23,473,0,0,49,1980,45,798,0,0,40,174,48,989,25,287,46,485,59,18534,32,66,0,0,0,0,0,0,0,0,0,0,0,0,49,309,59,3770,59,3850,34,1345,25,336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Big Horn County,4799,1611,3544,11284,4687,163643,4199,129487,1103,1833,448,1253,356,691,574,5290,320,448,4826,212,2490,573,9176,725,3748,386,3332,0,0,567,10233,510,2020,0,0,410,528,551,2668,337,2183,419,2272,3107,94424,1591,1921,123,134,1218,1533,77,39,1373,1674,1841,4555,1689,4320,22,82,2450,12270,2720,13657,664,2095,3997,14376
3,Under $1,87,41,74,156,31,-5416,26,432,48,80,26,129,23,103,23,-125,47,34,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,92
3,"$1 under $25,000",2379,378,1679,4671,1910,29112,2037,23282,317,368,124,265,91,112,220,1195,83,118,447,57,307,183,1654,416,1987,57,97,0,0,76,906,52,32,0,0,40,43,70,83,21,92,45,113,818,4431,257,91,0,0,184,66,0,0,949,1059,1318,3618,1250,3497,0,0,589,375,784,607,160,83,2131,6872
3,"$25,000 under $50,000",1218,395,908,3161,1421,43051,1107,35319,251,275,88,132,71,55,126,1282,69,86,339,48,307,163,2692,196,1103,155,779,0,0,127,1938,117,193,0,0,82,87,123,294,73,352,93,273,1175,20288,688,681,39,25,567,576,26,13,378,554,523,937,439,823,22,82,803,1751,864,2075,169,285,1041,3657
3,"$50,000 under $75,000",609,367,472,1786,763,37563,571,31284,191,336,72,252,54,124,92,747,59,83,751,45,385,99,1742,70,394,86,1054,0,0,130,2083,118,311,0,0,96,122,126,462,85,569,98,370,608,24238,369,652,51,40,300,566,24,12,46,61,0,0,0,0,0,0,556,2663,568,2851,134,291,472,1544
3,"$75,000 under $100,000",275,229,222,831,323,23499,253,18155,134,229,55,148,44,91,59,913,29,51,487,33,439,68,1602,43,264,53,829,0,0,93,1622,91,365,0,0,77,87,93,476,67,451,68,266,275,16820,157,289,0,0,110,225,27,14,0,0,0,0,0,0,0,0,272,2082,274,2296,91,273,184,721
3,"$100,000 under $200,000",206,201,167,613,217,26727,205,21015,138,416,83,327,73,206,54,1278,33,76,1860,29,1052,60,1486,0,0,35,573,0,0,118,2405,132,1119,0,0,115,189,117,968,91,719,115,1250,206,21079,120,208,33,69,57,100,0,0,0,0,0,0,0,0,0,0,205,3484,205,3809,110,1163,121,1490
3,"$200,000 or more",25,0,22,66,22,9107,0,0,24,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1279,0,0,0,0,0,0,22,385,0,0,0,0,25,7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1915,25,2019,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Blaine County,2837,1023,1830,6004,2152,83592,2278,64509,986,1817,479,1914,373,1105,396,2407,357,458,7084,154,1683,446,5984,274,1392,295,2743,0,0,343,5692,300,1194,0,0,259,459,330,1741,190,1208,274,977,1784,52116,823,924,93,63,571,707,67,26,615,726,861,1966,766,1803,0,0,1425,6323,1669,7177,490,1521,2154,6105
5,Under $1,86,33,80,172,55,-8732,35,482,59,62,30,51,25,30,0,0,49,42,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,51,80
5,"$1 under $25,000",1424,264,840,2400,785,15528,1073,11359,351,404,166,557,95,71,182,627,90,134,837,49,159,157,1344,117,597,35,44,0,0,59,834,32,41,0,0,35,48,51,99,0,0,49,94,488,2483,145,51,0,0,82,30,0,0,398,428,601,1519,561,1426,0,0,354,204,500,381,150,67,1125,2741
5,"$25,000 under $50,000",733,276,464,1798,730,26394,655,20919,226,392,99,211,91,149,108,512,93,98,507,40,236,144,1815,112,569,120,655,0,0,82,1002,73,152,0,0,65,106,78,277,55,278,60,145,703,13211,375,375,42,30,289,302,29,9,194,272,260,447,205,377,0,0,510,1168,573,1368,115,158,612,1904
5,"$50,000 under $75,000",327,223,234,914,358,20125,290,14981,166,286,73,124,68,83,58,735,72,78,961,43,368,72,1104,45,226,62,807,0,0,75,1087,71,221,0,0,57,95,74,332,51,290,54,197,326,13104,185,302,28,17,135,239,38,17,23,26,0,0,0,0,0,0,297,1409,310,1602,91,231,235,678
5,"$75,000 under $100,000",145,120,112,403,136,12311,129,8498,94,289,48,220,41,107,22,44,24,48,564,0,0,40,822,0,0,37,545,0,0,54,922,53,205,0,0,44,74,54,300,39,230,46,132,145,8921,65,133,23,16,43,100,0,0,0,0,0,0,0,0,0,0,142,1111,143,1176,59,201,84,317
5,"$100,000 under $200,000",122,107,100,317,88,17966,96,8270,90,384,63,751,53,665,26,489,29,58,3476,22,920,33,899,0,0,41,692,0,0,73,1847,71,575,0,0,58,136,73,733,45,410,65,409,122,14397,53,63,0,0,22,36,0,0,0,0,0,0,0,0,0,0,122,2431,122,2631,75,864,47,385
5,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Broadwater County,2344,1171,1405,4579,1191,98138,1827,67235,990,3354,462,2432,385,1953,436,3121,190,433,8119,220,2473,538,9770,334,1771,358,3432,0,0,743,14042,665,2511,0,0,648,1065,727,3832,569,4946,534,1725,1681,64104,687,899,148,117,332,440,78,33,270,348,418,786,350,685,0,0,1480,8902,1662,9826,465,1816,1713,4337
7,Under $1,105,45,88,160,0,-4889,29,325,62,153,34,82,30,29,36,-276,31,51,288,0,0,22,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44
7,"$1 under $25,000",914,210,474,1307,322,10858,671,7854,270,283,113,194,86,92,140,678,43,98,29,69,383,157,1511,106,564,40,82,0,0,100,1715,60,48,0,0,77,129,90,192,60,499,57,113,375,2250,88,36,0,0,23,11,0,0,142,159,309,584,253,518,0,0,319,204,451,389,134,79,689,1259
7,"$25,000 under $50,000",619,318,352,1284,348,22528,505,16395,258,361,119,359,102,228,102,647,57,111,874,54,448,147,2639,126,576,151,895,0,0,182,2851,158,242,0,0,156,200,179,489,139,1116,123,293,600,11078,246,200,56,36,119,106,26,12,104,157,109,202,97,167,0,0,481,1104,524,1276,110,133,502,1263
7,"$50,000 under $75,000",330,262,215,822,227,20146,289,14350,172,394,73,118,64,65,75,773,37,62,339,44,437,92,2047,56,364,80,1037,0,0,173,2965,167,414,0,0,154,242,170,706,138,1131,124,396,330,12458,161,237,43,38,95,158,25,10,24,32,0,0,0,0,0,0,307,1402,314,1576,99,201,230,545
7,"$75,000 under $100,000",211,190,142,568,167,18076,191,12958,115,260,53,137,45,95,54,440,0,44,653,25,433,74,1943,46,267,51,823,0,0,147,2795,144,542,0,0,134,217,147,817,123,1075,113,377,211,12470,108,182,22,19,64,115,27,11,0,0,0,0,0,0,0,0,208,1524,208,1651,60,120,151,379
7,"$100,000 under $200,000",142,126,112,377,127,18004,142,15353,113,1903,70,1542,58,1444,29,859,22,67,5936,28,772,46,1499,0,0,36,595,0,0,141,3716,136,1265,0,0,127,277,141,1628,109,1125,117,546,142,13582,84,244,27,24,31,50,0,0,0,0,0,0,0,0,0,0,142,2141,142,2334,62,1283,101,847
7,"$200,000 or more",23,20,22,61,0,13415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2527,23,2600,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Carbon County,4782,2236,3177,9045,2307,227662,3656,142894,2266,5198,1214,6097,1087,4275,1041,10955,528,1205,31361,527,6928,1034,20881,481,2594,690,7394,43,504,1555,33479,1372,6793,20,23,1398,2917,1522,10192,1133,10556,1190,4484,3448,158136,1493,1703,267,229,639,887,113,50,424,565,762,1372,606,1097,72,436,3066,24054,3470,26369,1028,4004,3443,9384
9,Under $1,202,104,176,353,52,-12722,70,1506,116,296,67,142,57,106,60,-382,82,98,743,0,0,25,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,22,22,0,0,0,0,32,41,0,0,88,185
9,"$1 under $25,000",1940,401,1076,2613,549,23025,1377,15482,655,1090,319,622,288,326,369,2294,148,309,559,160,924,303,2860,170,838,65,109,22,147,237,3857,126,140,20,23,189,352,210,545,131,1157,165,272,845,5137,220,76,0,0,54,23,0,0,253,292,567,1054,462,879,0,0,689,465,967,889,268,184,1500,2417
9,"$25,000 under $50,000",1053,477,715,2058,529,38308,845,26036,500,822,261,772,230,450,219,2649,110,244,773,123,1259,237,4264,151,896,244,1420,0,0,323,4910,293,448,0,0,281,455,320,982,217,1635,229,440,1021,19617,461,348,98,61,189,177,33,11,144,231,166,287,122,196,0,0,843,1943,918,2469,235,394,802,1937
9,"$50,000 under $75,000",701,497,523,1663,465,43451,597,30830,398,621,202,576,175,377,157,1543,79,188,1299,88,958,191,4600,96,523,170,2100,0,0,321,5891,299,765,0,0,287,523,319,1376,241,2076,235,573,697,27559,332,445,56,38,190,299,36,12,27,42,0,0,0,0,0,0,662,3249,676,3650,201,551,497,1347
9,"$75,000 under $100,000",442,367,334,1170,358,37966,382,26153,263,450,147,524,135,313,112,1588,52,140,844,74,1212,142,3975,42,196,114,1942,0,0,300,5935,293,1182,0,0,283,537,300,1824,253,2355,241,701,442,26197,249,439,68,61,135,264,22,11,0,0,0,0,0,0,0,0,435,3281,436,3608,142,542,299,1080
9,"$100,000 under $200,000",355,308,269,948,285,46003,313,29075,248,781,157,1380,143,888,91,2132,57,160,1882,82,2575,111,4118,22,141,73,1406,21,357,292,7304,281,1842,0,0,281,718,291,2677,238,2505,242,975,354,34533,183,342,45,69,71,124,22,16,0,0,0,0,0,0,0,0,349,5543,352,5944,132,862,220,1131
9,"$200,000 or more",89,82,84,240,69,51631,72,13812,86,1138,61,2081,59,1815,33,1131,0,66,25261,0,0,25,832,0,0,24,417,0,0,82,5582,80,2416,0,0,77,332,82,2788,53,828,78,1523,89,45093,48,53,0,0,0,0,0,0,0,0,0,0,0,0,72,436,88,9573,89,9768,50,1471,37,1287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Carter County,576,307,442,1086,255,17742,424,10173,342,733,165,334,125,174,113,434,249,238,4126,49,768,87,974,0,0,85,847,0,0,83,1698,62,235,0,0,48,57,76,321,23,138,62,457,387,11884,129,106,22,15,47,49,0,0,56,92,82,164,63,126,0,0,318,1234,406,1609,204,623,317,687
11,Under $1,45,24,42,92,24,-2622,21,227,26,30,0,0,0,0,0,0,34,24,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23
11,"$1 under $25,000",251,67,181,321,52,3000,185,2046,118,112,64,86,47,16,50,201,82,63,483,28,344,31,259,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,117,643,25,6,22,15,21,13,0,0,25,37,61,120,63,126,0,0,98,56,157,150,74,58,148,280
11,"$25,000 under $50,000",130,91,98,312,93,4638,97,2477,82,222,38,55,26,30,43,177,58,56,635,0,0,24,287,0,0,61,439,0,0,52,985,36,64,0,0,0,0,45,117,23,138,38,281,121,2039,48,26,0,0,0,0,0,0,31,55,21,44,0,0,0,0,85,163,105,238,45,62,81,174
11,"$50,000 under $75,000",75,58,59,178,45,4569,61,2425,53,95,24,44,20,28,0,0,33,43,708,21,424,32,428,0,0,0,0,0,0,0,0,0,0,0,0,25,36,0,0,0,0,0,0,74,2931,26,35,0,0,26,36,0,0,0,0,0,0,0,0,0,0,66,269,72,335,40,125,35,91
11,"$75,000 under $100,000",44,38,37,103,21,3715,35,1468,35,51,39,149,32,100,20,56,42,30,852,0,0,0,0,0,0,24,408,0,0,31,713,26,171,0,0,0,0,31,204,0,0,24,176,44,2714,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,253,41,335,25,121,29,119
11,"$100,000 under $200,000",31,29,25,80,20,4442,25,1530,28,223,0,0,0,0,0,0,0,22,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,493,31,551,20,257,0,0
11,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Cascade County,39743,16101,20683,74638,20698,1738843,32597,1206818,16164,30759,8557,35047,7292,23671,4935,62242,876,6415,62150,3899,44506,8902,166938,3819,20522,5147,52312,231,4168,11382,216890,10246,45219,116,298,10476,21847,11268,71245,8929,69598,8981,31896,29905,1106861,13020,14153,2320,1495,6102,7719,1856,789,4757,5920,7552,14952,6647,13670,539,3186,26550,168337,28372,180543,6654,22826,31117,76507
13,Under $1,544,170,418,752,120,-20664,155,3084,299,679,203,263,179,154,142,-982,99,285,1502,35,753,70,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,60,69,44,53,0,0,0,0,76,130,42,49,203,595
13,"$1 under $25,000",17745,2684,8223,24433,5870,223843,13976,169812,4494,4811,2407,5932,1831,1824,1523,8505,180,1607,-840,1172,5851,2711,23777,1624,7660,676,1062,0,0,1417,19352,821,709,23,21,1146,1895,1341,2910,771,4711,950,1452,8753,56685,2436,748,153,50,603,216,158,49,2888,3156,5544,11484,4999,10722,49,52,7372,5381,8592,6999,1480,811,14665,26568
13,"$25,000 under $50,000",9989,4145,4949,19643,5503,358374,8481,272697,3965,5633,1816,4343,1578,2489,1192,8662,197,1316,1248,1027,7644,2311,39606,1192,7212,1955,11239,37,273,2715,36629,2435,3806,28,173,2390,3812,2689,8471,2077,12617,1909,3767,9711,187597,4319,3570,637,350,2182,2070,512,218,1569,2336,1948,3399,1604,2895,0,0,8055,19239,8487,21338,1576,1984,8367,21373
13,"$50,000 under $75,000",5397,3799,3092,13066,3851,331157,4638,239618,2981,4711,1440,3989,1250,2528,854,7834,149,1087,2200,733,7225,1754,41162,617,3560,1257,16536,21,162,2570,41780,2432,6423,25,32,2430,4449,2563,11711,2137,15473,1991,5183,5379,212387,2834,4120,671,420,1680,2685,511,239,249,348,0,0,0,0,0,0,5101,24815,5187,26717,1385,2695,3997,10548
13,"$75,000 under $100,000",2971,2571,1776,8012,2458,256348,2628,186740,1949,3098,1036,3012,915,2071,532,5563,86,755,2388,451,7085,1068,30301,235,1183,652,11473,21,197,1987,36012,1923,7442,20,28,1915,3873,1985,12088,1744,14000,1659,4286,2968,179939,1683,2765,440,306,1020,1812,359,149,25,50,0,0,0,0,0,0,2938,22775,2943,24061,858,2070,2108,6366
13,"$100,000 under $200,000",2508,2228,1706,7050,2308,322425,2220,221343,1920,5286,1227,5961,1130,4404,509,14430,127,950,8565,380,8905,866,27060,151,907,484,9452,80,1624,2120,49105,2071,13372,20,44,2053,5231,2118,19659,1796,16587,1928,7539,2505,243205,1458,2109,358,305,617,936,277,119,0,0,0,0,0,0,78,186,2495,39725,2498,42602,1007,5452,1496,6703
13,"$200,000 or more",589,504,519,1682,588,267360,499,113524,556,6541,428,11547,409,10201,183,18230,38,415,47087,101,7043,122,4402,0,0,123,2550,72,1912,573,34012,564,13467,0,0,542,2587,572,16406,404,6210,544,9669,589,227048,290,841,61,64,0,0,39,15,0,0,0,0,0,0,412,2948,589,56402,589,58696,306,9765,281,4354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Chouteau County,2282,1073,1593,4273,1112,86867,1717,50870,1192,2957,737,2758,594,1601,393,3640,394,645,6431,271,2210,400,5994,116,780,370,4145,0,0,458,8678,397,1794,0,0,332,594,433,2499,242,1534,356,1308,1621,56831,677,664,113,84,276,359,59,25,234,315,369,699,294,576,22,98,1391,8125,1593,9586,611,2668,1456,3357
15,Under $1,93,44,88,153,22,-4751,43,479,56,74,29,33,26,20,20,-62,45,48,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,87
15,"$1 under $25,000",1018,212,636,1315,277,11915,708,7466,398,627,273,832,177,167,130,816,94,185,240,82,352,134,899,38,192,43,106,0,0,89,1368,48,37,0,0,50,70,70,116,26,109,61,113,473,2695,107,33,0,0,28,10,0,0,115,141,264,506,210,426,22,98,384,241,530,482,168,115,689,1077
