County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,466,121,358,575,122,-16667,112,3408,223,747,227,646,216,434,110,-646,0,258,8164,40,1169,49,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49,26,33,0,0,0,0,57,162,27,52,178,908
1,"$1 under $25,000",7785,875,4174,8086,1409,86999,5625,58742,2867,2293,1388,2557,1237,1613,867,5647,30,918,-591,691,3265,1235,9741,900,6904,325,640,20,153,823,13196,333,345,397,201,709,3462,812,4117,461,3275,558,642,3843,22720,906,337,45,11,169,70,45,13,695,724,1581,2677,1348,2373,0,0,3203,2068,3792,3031,897,521,6071,8411
1,"$25,000 under $50,000",4689,1224,2632,7754,1842,170142,3878,125026,2249,2683,987,2501,881,1686,592,6567,0,663,346,525,4853,964,16003,808,8851,941,5623,0,0,1425,24133,1136,1862,231,194,1282,5892,1414,8332,1039,8246,1104,1521,4508,94882,1610,1365,210,132,698,676,148,66,448,552,581,850,426,643,0,0,3999,10582,4173,11826,666,933,3985,9042
1,"$50,000 under $75,000",3175,1670,2061,6740,1889,196723,2658,140741,2084,2572,1032,4033,934,2834,586,7462,0,690,536,521,6506,884,20553,486,5339,766,10948,27,246,1900,38312,1726,4584,134,155,1794,8938,1898,14609,1515,13766,1599,2637,3131,122549,1464,1954,355,263,745,1099,169,80,140,194,0,0,0,0,24,34,2945,15354,3009,16638,579,1204,2571,8272
1,"$75,000 under $100,000",2315,1735,1517,5968,1910,200871,2018,147987,1697,2447,932,3330,833,2299,478,6472,0,610,854,397,6443,641,18942,342,3830,537,9991,30,248,1794,39640,1680,6376,76,103,1724,9157,1792,16524,1496,14570,1571,3090,2300,134050,1322,2131,327,237,769,1278,201,108,23,21,0,0,0,0,0,0,2268,17500,2275,18659,453,1239,1856,7146
1,"$100,000 under $200,000",3621,3210,2379,10619,3784,494950,3291,381619,2915,5032,1775,8488,1639,6358,873,21220,0,1267,5363,545,12962,963,36731,394,4005,621,13561,115,1552,3397,97181,3298,21989,47,86,3328,21857,3395,46149,2949,34564,3182,8353,3615,356651,2207,2878,590,483,884,1138,462,228,0,0,0,0,0,0,277,567,3602,60065,3606,63448,1008,4646,2600,12716
1,"$200,000 or more",1447,1318,1160,4671,1905,936195,1330,399733,1337,35277,1068,167892,1013,137328,436,40021,0,964,81431,220,10633,282,12573,57,757,213,5404,181,5827,1441,168226,1411,52152,21,43,1407,18917,1441,73524,1176,22058,1375,55886,1444,751048,823,3214,197,262,0,0,138,74,0,0,0,0,0,0,1209,12071,1442,195143,1444,199996,691,15935,753,29698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Kent County,85164,32414,48924,154327,42198,5058343,70843,3762748,42680,61091,18844,62651,16904,44749,10544,149053,71,12769,70518,9028,110136,17527,362923,13171,127840,11264,132492,602,10675,36598,855571,33067,184145,2667,2342,34495,166609,36506,373290,30918,288209,30728,75673,69586,3452385,28876,35292,6569,4724,12935,16547,3492,1772,5757,6480,9398,16332,7881,14116,2459,14876,64322,610398,67272,638945,12820,49364,69390,208055
3,Under $1,1127,232,719,1408,206,-70434,269,8943,471,3603,348,989,328,637,261,-14118,0,441,415,80,795,111,973,46,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,70,113,120,72,68,0,0,0,0,135,437,58,139,579,2887
3,"$1 under $25,000",28930,3135,14747,33317,6884,349793,21391,237581,9635,7731,3769,5367,3260,3171,2864,21289,0,2377,-1239,2622,13065,4719,40007,4148,31103,1340,2240,21,117,2874,43605,1257,1203,1315,650,2405,9245,2816,11784,1764,12058,1844,2103,15104,94286,3810,1522,210,80,861,338,221,79,3239,3319,6747,12432,5817,11010,25,34,12666,8609,14697,11954,2835,1650,23803,36120
3,"$25,000 under $50,000",20040,4757,10991,32960,8042,732146,17153,560281,8702,7602,3233,5773,2847,3635,1928,21833,41,1926,-624,1946,15714,3905,62961,3695,41856,3593,21819,54,321,6585,101279,5631,8891,767,655,6024,22114,6565,33960,5338,38739,4975,6668,19527,413762,7186,6251,1161,720,3255,3166,611,316,1949,2461,2538,3780,1992,3038,0,0,17317,46367,17920,50444,2490,3491,17459,40954
3,"$50,000 under $75,000",13439,6607,8277,27729,7585,829781,11918,640128,7860,7931,3166,6862,2815,4687,1716,17244,0,2018,863,1586,16797,3315,78586,2289,23727,2727,37382,53,445,8239,147555,7774,20816,309,423,7824,30779,8230,55809,7108,59224,6762,10369,13358,534347,5933,8149,1632,1119,3251,4880,595,287,451,536,0,0,0,0,0,0,12853,68960,12996,72569,2203,4228,11201,34952
3,"$75,000 under $100,000",8909,6554,5620,22357,6825,770092,8171,610800,5950,5928,2570,5301,2309,3614,1271,15600,30,1608,1695,1160,16785,2266,62906,1572,15798,1679,30797,60,577,6923,142702,6695,25557,133,242,6635,28997,6921,58937,6158,56440,6001,10722,8890,524888,4791,7740,1403,1021,2884,4602,712,365,71,94,0,0,0,0,44,62,8809,70621,8836,73977,1506,3856,7384,27460
3,"$100,000 under $200,000",10457,9141,6772,29744,10094,1374374,9851,1097154,8010,11511,4171,13164,3826,9691,1927,39382,0,3008,8478,1350,31492,2757,99813,1306,13632,1645,33726,197,2976,9731,258062,9504,60685,113,235,9443,52464,9728,120400,8685,90887,8986,22674,10447,999699,6005,8425,1848,1429,2684,3561,1183,632,0,0,0,0,0,0,567,968,10418,166890,10429,174077,2651,11226,7788,37129
3,"$200,000 or more",2262,1988,1798,6812,2562,1072591,2090,607861,2052,16785,1587,25195,1519,19314,577,47823,0,1391,60930,284,15488,454,17677,115,1276,280,6528,217,6239,2246,162368,2206,66993,30,137,2164,23010,2246,92400,1865,30861,2160,23137,2260,885403,1151,3205,315,355,0,0,170,93,0,0,0,0,0,0,1823,13812,2259,248951,2259,255487,1077,24774,1176,28553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Newport County,42006,15982,23864,74464,19494,2701697,33478,1812730,22396,44378,12491,80179,11456,58124,6978,125079,118,8999,120360,4898,76061,9723,258365,4887,44714,6553,80286,523,9935,17171,452573,14818,104798,1819,1712,15797,85332,17111,190897,13359,151308,14249,39746,33774,1916229,13908,17622,2671,2249,5451,6985,1470,768,2842,3252,4465,7963,3689,6888,1731,10913,31107,345424,32852,366226,7925,37060,32367,100854
5,Under $1,821,198,649,1037,169,-60814,237,5733,419,1496,367,1771,344,1322,278,-4090,0,437,7687,62,1020,85,927,38,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,59,96,89,70,71,0,0,0,0,125,284,58,100,351,1324
5,"$1 under $25,000",14183,1433,7140,15990,3344,167521,10436,114071,4675,4277,2322,4698,2071,2825,1836,13814,37,1501,-729,1080,5222,2186,20616,1620,11058,660,1081,22,106,1521,27275,558,668,797,399,1212,5236,1480,6474,831,7951,953,1177,7159,45405,1825,697,74,30,408,147,94,34,1616,1677,3272,6141,2752,5424,23,35,5931,4175,7105,6390,1604,1143,11413,17545
5,"$25,000 under $50,000",9162,2236,4880,14864,3441,332976,7425,239335,4169,4493,1923,5713,1758,3682,1245,15826,23,1268,220,984,8393,1982,37256,1415,14843,1822,11084,46,309,2492,42579,1938,3251,454,380,2203,8875,2480,12992,1760,15264,1795,2750,8869,189429,3178,2677,375,235,1413,1409,275,145,939,1196,1097,1733,867,1393,0,0,7784,21276,8105,23992,1528,2487,7559,17315
5,"$50,000 under $75,000",5930,2733,3565,11699,3006,366563,4887,257564,3688,5329,1901,7601,1730,5213,993,14850,30,1283,1373,877,9700,1697,47356,685,6964,1480,19401,55,677,3082,59042,2762,7592,229,286,2818,12009,3078,20741,2402,22597,2470,4243,5870,240609,2461,3151,506,367,1269,1942,230,118,208,261,0,0,0,0,0,0,5604,31890,5695,34616,1171,2574,4734,14432
5,"$75,000 under $100,000",4074,2824,2496,9624,2702,352564,3531,252603,2941,4942,1676,6869,1512,4692,778,12457,0,1120,1654,630,9943,1267,42510,506,4928,988,16944,51,552,2861,62251,2649,10218,145,307,2674,12609,2860,24066,2363,24520,2461,5023,4059,242813,2094,3135,490,402,1095,1823,250,136,40,59,0,0,0,0,34,58,4001,33514,4020,35709,862,2468,3204,12221
5,"$100,000 under $200,000",6083,5054,3750,16425,5268,815843,5456,591053,4905,10042,3023,18225,2803,13598,1384,32227,28,2221,10895,970,22640,1994,83646,544,5697,1245,24068,192,3062,5482,151944,5240,34605,157,278,5233,29908,5480,66986,4622,55960,4921,13387,6068,598105,3409,4520,1005,857,1266,1664,506,271,0,0,0,0,0,0,333,765,6036,101791,6051,107308,1916,8860,4152,19513
5,"$200,000 or more",1753,1504,1384,4825,1564,727044,1506,352371,1599,13799,1279,35302,1238,26792,464,39995,0,1169,99260,295,19143,512,26054,79,803,358,7708,157,5229,1733,109482,1671,48464,37,62,1657,16695,1733,59638,1381,25016,1649,13166,1749,599868,941,3442,221,358,0,0,115,64,0,0,0,0,0,0,1341,10055,1751,152778,1751,157927,786,19428,954,18504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Providence County,296034,91171,185935,542258,162838,14235232,250520,10805559,117371,182917,49690,285764,44339,209240,38253,491549,280,33749,244481,23148,270700,46652,902295,45752,424895,28823,327131,1553,27599,92779,2062300,83639,449225,6572,5398,84415,372870,92564,889640,75368,682653,75644,181591,226102,9290370,94699,107955,14635,10585,45817,51938,10481,5538,41236,47664,58710,130267,52068,114158,5861,37065,199028,1544020,215330,1628965,38411,122176,248306,763297
7,Under $1,3652,763,2472,4778,777,-162755,985,25039,1377,4492,985,3770,896,2960,922,-6459,23,1297,3838,230,3948,345,2750,182,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,264,461,525,349,399,0,0,0,0,479,947,215,439,1589,6146
7,"$1 under $25,000",123666,13185,76232,179345,53548,1551209,96282,1135244,29373,22110,10383,15218,9021,8831,15954,127704,46,6493,-3721,7299,35626,14035,109846,19471,145467,3679,6098,64,291,8677,119453,4189,4056,3366,1678,6684,23627,8537,32128,5258,36337,5167,5995,59462,363677,18915,7544,558,189,6596,2347,1118,380,28607,31707,44495,107598,40449,95096,26,41,45674,31577,58760,51261,10387,6054,106261,230919
7,"$25,000 under $50,000",77346,17119,45314,136969,39728,2768062,69597,2297430,26159,21065,8977,16284,7841,10371,6609,65314,44,5520,1858,5137,41717,11105,164080,12723,138479,9571,56805,116,732,18334,277161,15865,26079,1933,1695,15834,54314,18282,89764,14205,105080,13303,18883,75514,1558609,30423,28449,2955,1833,16370,15664,2854,1663,10964,14043,13754,22144,11270,18663,0,0,63922,169214,66178,181817,8299,11016,68771,200718
7,"$50,000 under $75,000",38569,18210,25538,80182,22836,2371138,34732,1891729,21268,21729,8400,19680,7444,12752,4881,50836,47,5313,4360,3933,42950,8425,193259,6390,66888,6855,93876,164,1289,20786,364339,19740,54523,689,913,19058,70294,20776,137517,17264,141447,16850,27154,38415,1556295,16724,23716,3596,2519,9725,14629,1742,895,1328,1494,0,0,0,0,68,114,36959,203194,37366,213607,6367,12200,32133,101164
7,"$75,000 under $100,000",22123,15879,14974,55134,16931,1911875,20340,1522254,14720,17766,6576,15295,5893,10463,3405,42392,39,4202,5882,2728,39686,5375,151019,3682,37999,4083,72820,168,1793,16430,334832,15896,61907,290,461,15495,64183,16425,138031,14316,130082,14068,25488,22069,1316533,11668,18867,2951,2126,7031,11276,1610,857,143,156,0,0,0,0,128,169,21896,179313,21943,187983,4070,10472,18012,68237
7,"$100,000 under $200,000",25274,21487,17068,70516,23629,3337646,23686,2673368,19550,30064,10560,36442,9637,25939,4979,93237,56,7525,31441,3016,66495,6267,230683,3031,31111,3738,75501,512,7395,23203,597626,22712,148743,226,457,22256,112726,23195,282758,20171,207546,21144,52373,25250,2461420,14150,19587,3929,3085,6095,8022,2737,1514,0,0,0,0,0,0,1334,2539,25185,417220,25208,434479,6626,28478,18598,88752
7,"$200,000 or more",5404,4528,4337,15334,5389,2458057,4898,1260495,4924,65691,3809,179075,3607,137924,1503,118525,25,3399,200823,805,40278,1100,50658,273,3050,897,22031,529,16099,5349,368889,5237,153917,68,194,5088,47726,5349,209442,4154,62161,5112,51698,5392,2033836,2819,9792,646,833,0,0,420,229,0,0,0,0,0,0,4305,34202,5392,543502,5396,558871,2447,53517,2942,67361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Washington County,62372,25606,34560,114031,31558,4213314,50392,2896162,32853,58951,19072,94587,17314,70587,10503,178611,221,13199,151987,7593,114040,13908,360328,7984,74311,9811,131510,796,12795,28347,724537,24945,159484,2602,2260,26767,139949,28277,316648,22986,237450,24133,67125,50297,2956688,21477,26564,4483,3651,8598,11208,2133,1082,3838,4438,6278,10674,5064,8937,2563,16846,46553,543050,49146,573034,11399,47036,48636,153409
9,Under $1,968,238,698,1266,230,-53311,305,7162,460,1136,380,976,349,668,300,-2906,25,467,2402,70,978,102,1162,42,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,94,125,126,84,94,0,0,0,0,154,316,67,105,445,2117
9,"$1 under $25,000",21181,2053,9809,22201,4409,242850,15889,166851,6791,6097,3429,6209,3034,3608,2605,19650,47,2248,-442,1591,8552,3060,27499,2409,16986,959,1617,27,108,2307,36627,867,967,1171,578,1871,7883,2255,10000,1297,10392,1433,1611,10653,64959,2504,961,128,51,534,205,109,34,2139,2225,4596,8208,3826,7097,0,0,8911,5959,10646,9032,2438,1469,17060,24019
9,"$25,000 under $50,000",12693,3349,6832,21170,5094,463088,10289,329024,5657,6036,2933,7299,2641,4675,1894,23701,40,1832,515,1536,13280,2751,49276,2194,22409,2640,16824,50,357,4144,69848,3233,5123,759,626,3774,15301,4134,22407,3165,25713,3109,4459,12223,256123,4564,3870,639,429,1968,1921,297,152,1265,1649,1557,2340,1154,1746,0,0,10737,28215,11256,32386,1859,3146,10713,24616
9,"$50,000 under $75,000",8688,4371,5238,17912,4818,539958,7250,379716,5323,7254,2923,9172,2634,6055,1542,21355,34,1886,1855,1324,15692,2450,64388,1263,13308,2125,30147,76,581,5185,97936,4771,12499,295,337,4893,20666,5179,35580,4239,38121,4278,7074,8612,345407,3832,5020,931,669,1976,2941,356,167,324,395,0,0,0,0,0,0,8212,44484,8356,48315,1731,3788,6927,21505
9,"$75,000 under $100,000",6442,4692,3897,15788,4641,559387,5503,398714,4533,6606,2653,9092,2393,6266,1366,20289,26,1685,2490,1091,16318,1969,64065,899,8799,1632,30258,99,985,4953,105639,4692,17383,152,281,4750,21943,4952,42288,4210,40454,4350,8537,6423,380556,3432,5399,887,698,1819,3068,343,174,52,75,0,0,0,0,49,71,6347,51071,6374,54685,1399,3874,5031,18663
9,"$100,000 under $200,000",9877,8626,6125,28089,9560,1329034,8884,987740,7794,13467,4958,20878,4566,14873,2115,49950,49,3470,16898,1565,39040,2964,123302,1028,10912,2011,42055,287,4183,9255,248648,8942,57762,171,333,9025,50438,9254,114642,8023,89665,8566,23195,9865,971102,5833,7943,1588,1379,2301,3073,866,467,0,0,0,0,0,0,517,985,9825,163136,9839,171429,2751,12499,7105,33603
9,"$200,000 or more",2523,2277,1961,7605,2806,1132308,2272,626955,2295,18355,1796,40961,1697,34442,681,46572,0,1611,128269,416,20180,612,30636,149,1532,444,10609,257,6581,2503,165839,2440,65750,54,105,2454,23718,2503,91731,2052,33105,2397,22249,2521,938541,1312,3371,310,425,0,0,162,88,0,0,0,0,0,0,1997,15790,2521,250185,2521,256871,1154,22155,1355,28886
"** - Not shown to avoid disclosure of information 
about specific taxpayers.  However, the data are 
combined with data in an adjacent size class, 
as appropriate, and included in the appropriate totals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1] The County Federal Information Processing System (FIPS) 
Codes used for these statistics were derived from the 
U.S. Census Bureau.  A complete list of codes can be obtained from",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.census.gov/popest/geographic/codes02.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2] Less deficit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3] ""Qualified dividends"" are ordinary dividends received 
in tax years beginning after 2002 that meet certain 
conditions and receive preferential tax rates. 
The maximum qualified dividends tax rate is 15%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4] Includes the Alaskan permanent fund, reported by 
residents of Alaska on Forms 1040A and 1040EZ's.  
This fund only applies to statistics in the totals, and the 
state of Alaska.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5] ""Earned income credit"" includes both the refundable 
and non-refundable portions.  The non-refundable portion 
could reduce income tax and certain related taxes to zero. 
The earned income credit amounts in excess of total tax 
liability, or amounts when there was no tax liability at all, 
were refundable.  See footnote 6 below for explanation 
of the refundable portion of the earned income credit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[6] The refundable portion of the ""earned income credit"" 
equals ""total income tax"" minus the ""earned income credit.""  
If the result is negative, this amount is considered the 
refundable portion.  No other refundable credits were 
taken into account for this calculation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[7]  ""Income tax"" reflects the amount reported on 
Form 1040 line 55.  It also includes data from 
Form 1040A and 1040EZ filers.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[8] ""Total tax liability"" differs from ""Income tax,"" in that
""Total tax liability"" includes the taxes from recapture of 
certain prior-year credits, tax applicable to individual 
retirement arrangements (IRA's), social security taxes 
on self-employment income and on certain tip income, 
advanced earned income payments, household
employment taxes, and certain ""other taxes"" listed 
in the Form 1040 instructions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[9] Reflects payments to or withholdings made to 
""Total tax liability"".  This is the amount the tax filer 
owes when the income tax return is filed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[10]  The amount of overpayments the tax filer requested to 
have refunded. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTE: This table presents aggregates of all returns filed and
processed through the Individual Master File (IMF) system 
during Calendar Year 2011, including any returns filed for 
tax years preceding 2010.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In general, during administrative or Master File processing, taxpayer
reporting discrepancies are corrected only to the extent necessary to
verify the total tax liability reported.  Most of the other corrections to
the taxpayer records used for these statistics could not be made
because of time and resource constraints.  The statistics in the 
county data should, therefore, be used with the knowledge that 
some of the data have not been perfected or edited for statistical 
purposes and that State totals in this table may not be altogether 
comparable to other State totals published by the IRS, 
Statistics of Income Division. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
