County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,103,56,89,188,29,-4234,23,414,47,60,0,0,0,0,42,-279,52,32,70,0,0,21,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,44,62
1,"$1 under $25,000",4496,1241,3527,9502,3583,59221,3672,46682,534,562,170,180,148,118,772,5182,345,128,264,171,1006,477,3922,570,3258,98,164,0,0,136,2038,38,30,88,55,68,49,133,150,61,352,83,278,1630,8652,617,185,21,7,315,98,20,5,1757,2130,2464,6772,2294,6107,0,0,1173,729,1879,1609,310,170,4032,11821
1,"$25,000 under $50,000",2334,1232,1885,6062,2322,83149,2146,71695,463,581,168,157,146,109,392,2501,336,192,653,133,1191,374,5451,269,1763,330,1708,0,0,301,4621,184,302,112,122,193,148,301,599,178,959,204,869,2205,37667,1257,1077,87,63,861,788,56,21,667,1074,879,1699,732,1444,0,0,1598,3333,1770,3881,257,371,2070,6728
1,"$50,000 under $75,000",841,697,699,2408,848,50965,785,42242,272,352,94,89,81,76,157,808,191,108,834,74,1352,193,3209,85,762,165,1968,0,0,246,4267,197,513,45,65,184,149,246,748,172,1007,164,760,839,31448,479,776,77,56,346,573,51,23,54,72,0,0,0,0,0,0,784,3321,796,3626,190,415,648,1902
1,"$75,000 under $100,000",327,288,266,939,317,27601,298,21850,157,300,55,97,49,81,68,852,99,68,469,34,667,96,2410,37,287,59,1012,0,0,156,3154,131,438,27,52,123,119,156,622,109,771,117,603,327,19074,179,350,49,43,120,221,0,0,0,0,0,0,0,0,0,0,317,2311,321,2484,94,318,233,770
1,"$100,000 under $200,000",162,143,139,448,139,20477,150,14905,104,167,57,1217,54,1150,55,909,64,61,4327,30,917,73,2813,0,0,43,803,0,0,117,3091,112,647,0,0,96,104,117,790,99,825,91,771,162,15230,89,306,26,32,37,56,0,0,0,0,0,0,0,0,31,92,161,2443,161,2594,78,430,115,921
1,"$200,000 or more",31,26,26,78,21,14833,26,5307,28,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1977,26,364,0,0,23,47,28,418,0,0,21,243,31,12537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2744,31,2768,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Alfalfa County,2135,1089,1529,4288,1197,98066,1610,55633,949,1929,381,659,308,399,428,2288,580,351,3612,179,1839,489,8043,95,625,383,4508,0,0,411,9676,247,1353,151,253,266,207,408,1870,163,884,341,2333,1548,66641,662,762,153,183,325,412,57,24,268,349,392,820,331,724,30,96,1357,10707,1516,11953,571,4350,1429,4583
3,Under $1,83,28,70,125,21,-4488,25,587,39,38,0,0,0,0,26,-1152,44,20,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,86
3,"$1 under $25,000",883,216,548,1294,328,10821,659,8074,290,304,101,138,80,114,150,546,137,56,129,53,773,144,1281,46,314,38,36,0,0,69,1042,0,0,47,44,32,18,66,103,0,0,54,101,401,2300,106,33,0,0,30,11,20,8,148,174,277,603,239,548,0,0,335,211,448,378,142,97,670,1352
3,"$25,000 under $50,000",486,283,350,1133,365,17387,404,13185,178,247,63,80,50,45,93,331,121,54,206,39,231,119,1851,49,311,123,619,0,0,70,1328,47,91,38,50,46,27,70,145,39,185,55,201,465,8170,218,202,47,40,125,119,0,0,120,175,115,217,92,176,0,0,360,761,396,929,110,167,373,1059
3,"$50,000 under $75,000",294,219,228,767,246,18288,236,12612,150,218,68,57,56,43,63,875,101,55,314,44,330,76,1505,0,0,76,1061,0,0,90,1610,52,132,35,66,64,36,90,251,45,212,72,338,293,11709,158,247,61,65,104,173,37,16,0,0,0,0,0,0,0,0,274,1340,283,1529,104,337,189,645
3,"$75,000 under $100,000",154,137,123,416,125,13177,124,8778,97,195,43,66,35,37,30,262,56,41,313,0,0,52,994,0,0,50,874,0,0,49,883,35,133,31,93,37,32,49,206,25,146,43,254,154,9578,78,135,0,0,66,109,0,0,0,0,0,0,0,0,0,0,153,1213,154,1299,63,274,91,331
3,"$100,000 under $200,000",184,164,160,439,91,24097,131,9608,149,481,75,202,61,112,66,1426,83,92,1158,43,505,98,2412,0,0,71,1404,0,0,91,2104,77,404,0,0,64,60,91,515,54,341,77,769,184,19324,82,116,45,78,0,0,0,0,0,0,0,0,0,0,0,0,184,3231,184,3567,116,1571,83,1110
3,"$200,000 or more",51,42,50,114,21,18784,31,2789,46,446,31,116,26,48,0,0,38,33,954,0,0,0,0,0,0,25,514,0,0,42,2709,36,593,0,0,23,34,42,650,0,0,40,670,51,15560,20,29,0,0,0,0,0,0,0,0,0,0,0,0,30,96,51,3951,51,4251,36,1904,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Atoka County,5433,2601,4165,11876,3945,191476,4331,143851,1603,3849,432,524,380,366,1230,9844,1127,621,4725,311,3569,1011,16564,528,3568,571,5130,0,0,900,19437,646,2620,234,297,594,588,896,3613,512,3628,579,2828,3598,107790,1618,1937,154,130,997,1208,106,52,1118,1418,1645,3785,1427,3231,33,125,2978,14871,3609,16718,764,2755,4442,13712
5,Under $1,134,77,122,241,36,-4981,27,720,69,139,21,39,20,29,56,-414,83,43,322,0,0,26,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,98
5,"$1 under $25,000",2623,741,1866,4761,1581,32952,1953,24403,519,576,112,87,93,28,573,3486,350,170,502,102,764,378,3880,252,1791,62,91,0,0,119,1702,36,41,77,63,71,51,117,167,49,327,75,244,1004,5583,276,86,0,0,104,37,0,0,710,834,1184,2911,1048,2494,0,0,784,516,1284,1171,241,140,2250,5439
5,"$25,000 under $50,000",1443,767,1138,3492,1229,51549,1260,42927,427,634,98,82,85,59,294,1522,291,151,812,95,790,265,4742,159,974,256,1276,0,0,231,3675,149,284,74,82,145,120,229,511,125,784,136,467,1365,24102,694,596,58,39,457,425,51,24,364,528,461,874,379,737,0,0,1015,2230,1127,2618,179,346,1254,4194
5,"$50,000 under $75,000",682,528,562,1837,604,41320,617,34482,269,437,75,64,64,41,138,415,195,104,777,52,568,182,3542,77,561,126,1598,0,0,223,3984,170,421,52,76,138,124,223,643,136,891,133,488,681,25711,349,591,47,41,266,455,30,17,44,56,0,0,0,0,0,0,639,2802,655,2981,168,371,513,1804
5,"$75,000 under $100,000",308,271,257,859,274,26316,275,20763,153,273,41,54,40,41,81,847,106,63,528,26,492,94,2507,40,242,68,1110,0,0,145,2789,128,473,31,76,103,96,145,622,96,610,101,449,307,18546,170,300,27,24,116,205,25,11,0,0,0,0,0,0,0,0,302,2321,305,2491,76,235,232,1024
5,"$100,000 under $200,000",196,176,174,551,175,24850,164,15993,126,811,62,124,57,104,67,2165,82,66,1218,36,955,66,1697,0,0,59,1055,0,0,140,3919,125,697,0,0,109,134,140,884,106,1016,101,597,195,18274,109,266,22,26,54,86,0,0,0,0,0,0,0,0,33,125,192,2812,192,3100,72,566,141,1153
5,"$200,000 or more",47,41,46,135,46,19470,35,4563,40,979,23,74,21,64,21,1823,20,24,566,0,0,0,0,0,0,0,0,0,0,42,3368,38,704,0,0,28,63,42,786,0,0,33,583,46,15574,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4190,46,4357,28,1097,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Beaver County,2388,1306,1906,5335,1729,113793,1912,75789,1113,2137,436,840,412,613,499,4478,541,410,3572,229,2899,441,6746,54,411,375,4462,0,0,502,10348,335,1871,154,222,371,322,499,2502,240,1451,406,2577,1806,78389,832,1010,114,110,497,645,58,34,383,550,414,868,347,724,25,96,1537,12102,1727,13446,573,2995,1703,5541
7,Under $1,57,29,52,96,0,-6802,23,541,39,95,20,31,0,0,0,0,34,24,135,0,0,0,0,20,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,134
7,"$1 under $25,000",838,207,628,1295,390,9866,621,7180,287,278,95,116,108,94,157,736,108,76,160,56,321,111,934,0,0,37,89,0,0,66,1170,0,0,44,40,35,18,63,95,0,0,45,118,341,1786,91,28,0,0,34,10,0,0,186,227,253,600,227,521,0,0,262,158,390,333,114,48,643,1316
7,"$25,000 under $50,000",619,327,496,1607,633,22925,531,17823,230,325,86,108,80,62,111,782,107,68,214,38,266,102,1393,34,286,103,652,0,0,86,1394,60,118,42,49,61,45,86,191,42,196,66,305,594,10822,307,279,24,19,214,212,33,18,197,323,161,268,120,203,0,0,426,1002,478,1230,112,167,502,1559
7,"$50,000 under $75,000",386,306,312,1059,357,23734,341,17949,191,271,68,101,66,74,90,972,107,61,179,49,433,87,1104,0,0,95,1229,0,0,89,1671,57,161,29,45,64,46,89,266,43,214,70,369,384,15071,206,324,51,50,142,246,0,0,0,0,0,0,0,0,0,0,365,1694,373,1927,119,355,264,803
7,"$75,000 under $100,000",219,191,176,559,149,18843,182,12683,153,216,61,154,57,117,58,208,62,63,475,37,562,70,1442,0,0,65,1158,0,0,92,1707,70,280,39,88,76,55,92,393,60,406,74,371,219,13669,102,158,0,0,61,102,25,16,0,0,0,0,0,0,0,0,217,1767,218,1892,76,292,143,481
7,"$100,000 under $200,000",229,213,205,625,179,29605,183,15693,176,539,81,263,79,212,61,1454,123,96,1336,49,1317,71,1873,0,0,75,1334,0,0,130,2845,114,681,0,0,106,101,130,844,95,635,119,938,228,23337,126,221,39,41,46,75,0,0,0,0,0,0,0,0,25,96,227,3807,228,4227,126,1328,116,1248
7,"$200,000 or more",40,33,37,94,21,15622,31,3920,37,413,25,67,22,54,22,326,0,22,1073,0,0,0,0,0,0,0,0,0,0,39,1561,34,631,0,0,29,57,39,713,0,0,32,476,40,13704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3674,40,3837,26,805,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Beckham County,8904,4109,6957,18848,6112,461908,7338,324396,3188,7756,1460,4170,1331,3057,1914,22542,1158,1154,11018,579,7331,1285,20363,524,3783,1030,11158,48,904,2285,55093,1835,9427,405,672,1685,1963,2272,12276,1411,9678,1584,10281,6638,314400,2847,3662,259,257,1807,2471,296,149,1279,1591,1892,4024,1642,3531,179,660,5942,53258,6564,57629,1658,10227,6916,25089
9,Under $1,219,111,193,380,67,-14372,69,1941,106,128,53,32,49,26,86,-1241,109,74,647,0,0,26,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,20,29,0,0,0,0,43,72,21,31,102,597
9,"$1 under $25,000",3480,677,2481,5514,1743,42368,2738,33148,752,872,301,267,267,176,580,3549,200,200,412,139,740,314,2747,227,1841,108,158,0,0,207,3270,73,91,123,77,108,91,202,264,76,459,124,379,1517,8745,376,119,0,0,137,48,21,7,834,902,1394,3176,1247,2860,0,0,1259,809,1702,1453,348,224,2919,6731
9,"$25,000 under $50,000",1991,853,1525,4368,1453,72316,1734,59386,587,932,239,609,215,448,417,3158,213,164,472,127,980,292,3932,158,1177,306,1769,0,0,401,6160,262,493,129,355,275,261,396,1134,225,1294,245,896,1920,36910,879,817,67,47,606,619,69,32,389,596,474,805,375,642,0,0,1547,3661,1665,4332,299,513,1681,5344
9,"$50,000 under $75,000",1296,875,1069,3315,1113,80416,1148,64717,534,753,235,598,214,332,305,2166,196,176,624,115,1140,257,4195,85,395,235,3013,0,0,454,8231,374,1026,70,90,324,316,452,1484,288,1740,294,1285,1288,51465,642,1036,50,48,496,838,77,41,56,93,0,0,0,0,0,0,1229,6124,1243,6735,310,870,981,3478
9,"$75,000 under $100,000",831,686,705,2331,801,71659,751,57855,436,683,208,429,186,266,200,2278,138,146,564,73,937,165,3033,30,178,141,2317,0,0,420,8293,377,1343,35,51,330,358,419,1804,305,2073,285,1351,828,50404,463,767,59,50,351,612,60,30,0,0,0,0,0,0,0,0,823,6543,827,7047,206,772,622,2659
9,"$100,000 under $200,000",820,688,736,2271,753,107207,694,70391,529,1697,265,727,247,580,230,5349,196,249,3456,89,1705,191,4892,24,192,174,2859,48,904,572,14074,536,3035,48,99,460,569,572,3713,399,2974,437,2649,818,82463,381,618,60,72,217,354,69,39,0,0,0,0,0,0,45,78,817,14043,818,15040,319,2822,500,2838
9,"$200,000 or more",267,219,248,669,182,102314,204,36958,244,2691,159,1508,153,1229,96,7283,106,145,4843,36,1829,40,1306,0,0,66,1042,0,0,231,15065,213,3439,0,0,188,368,231,3877,118,1138,199,3721,267,84413,106,305,23,40,0,0,0,0,0,0,0,0,0,0,134,582,267,22078,266,22950,155,4995,111,3442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Blaine County,4214,1878,3442,8868,2888,190222,3370,117658,1628,3018,659,1859,610,1451,823,7236,834,569,4335,377,3906,831,12331,295,2132,652,6870,0,0,823,18843,574,2484,235,329,565,471,821,3355,414,2361,623,3185,3035,123413,1368,1501,183,190,765,957,85,49,715,952,991,2209,884,1983,49,124,2616,19680,2907,21378,955,6918,3076,9358
11,Under $1,114,48,104,189,34,-4532,39,470,65,62,35,23,29,18,39,-299,70,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,0,0,46,66
11,"$1 under $25,000",1764,362,1362,2885,938,21868,1382,16623,460,453,150,168,137,113,253,1176,182,101,150,107,622,240,1883,119,804,71,114,0,0,114,1618,33,42,77,66,65,45,112,158,26,148,92,224,754,4185,247,80,0,0,99,37,0,0,445,512,705,1687,644,1535,0,0,587,362,774,653,210,129,1450,3387
11,"$25,000 under $50,000",1040,489,849,2436,858,37471,889,29082,342,458,114,178,109,125,196,1266,177,98,321,79,727,199,2619,101,724,196,1046,0,0,157,2537,95,185,61,74,105,84,157,353,77,394,111,392,988,18351,456,412,50,36,300,286,31,17,231,377,286,522,240,448,0,0,775,1791,840,2107,203,339,829,2590
11,"$50,000 under $75,000",598,406,495,1566,540,36873,517,27192,274,407,116,301,110,212,127,890,139,94,467,78,851,154,2626,40,304,152,1998,0,0,209,3735,158,402,61,96,139,104,209,609,111,552,149,641,595,23448,329,519,60,61,213,379,28,15,39,63,0,0,0,0,0,0,557,2679,568,2963,170,416,425,1418
11,"$75,000 under $100,000",312,256,272,828,258,26970,269,19046,184,321,83,348,74,270,87,631,100,65,428,40,599,95,1958,35,300,77,1199,0,0,122,2270,105,354,0,0,93,66,122,453,84,431,84,379,312,19583,162,299,37,51,102,187,26,17,0,0,0,0,0,0,0,0,311,2545,312,2735,121,531,191,686
11,"$100,000 under $200,000",292,243,268,748,213,38505,224,19897,215,764,116,437,110,402,81,1338,118,110,1122,50,695,111,2540,0,0,101,1534,0,0,152,3395,129,733,36,93,116,116,152,915,87,610,129,814,292,30822,133,173,36,42,51,68,0,0,0,0,0,0,0,0,0,0,292,5396,292,5750,176,2021,135,1211
11,"$200,000 or more",94,74,92,216,47,33067,50,5348,88,553,45,404,41,311,40,2234,48,55,1775,23,412,32,705,0,0,55,979,0,0,69,5288,54,768,0,0,47,56,69,867,29,226,58,735,94,27024,41,18,0,0,0,0,0,0,0,0,0,0,0,0,49,124,94,6907,94,7134,75,3482,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Bryan County,16224,6732,9875,34004,10644,607127,13426,451967,4354,10765,1565,4344,1367,2943,2881,20239,1471,1484,15978,1077,13546,2891,50950,1031,6812,1790,17118,33,655,2878,67500,2059,8941,703,1692,2315,3221,2843,14246,1956,13800,2096,12554,11185,361849,5102,5959,509,411,2890,3205,522,249,3354,4578,4486,10151,3943,8943,106,316,9292,54152,10630,58670,2265,6370,13359,40498
13,Under $1,331,155,264,552,72,-20712,69,1634,155,791,42,203,36,143,124,-1928,151,82,1792,31,296,73,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,20,30,0,0,0,0,59,97,31,40,137,496
13,"$1 under $25,000",7916,1650,4395,13658,4271,101532,6347,80579,1209,1695,404,550,337,269,1183,7138,374,364,314,289,1605,931,8205,517,3293,233,389,0,0,325,6205,87,93,204,964,217,261,310,1357,149,896,201,532,3426,20138,1133,392,33,17,410,144,82,26,2182,2625,3310,7995,2974,7155,0,0,2664,1753,3660,3030,604,303,6917,16178
13,"$25,000 under $50,000",4246,1936,2576,9909,3195,149575,3749,123769,1123,1523,340,672,306,372,673,3163,349,307,686,293,2744,802,12950,297,2088,721,3735,0,0,707,10764,415,652,255,288,508,537,696,1545,436,2529,463,1611,4043,71754,2064,1804,139,88,1274,1133,186,85,1073,1822,1142,2116,949,1758,0,0,3035,6843,3276,7771,527,750,3690,10996
13,"$50,000 under $75,000",1884,1366,1302,4845,1544,115409,1643,89847,761,1419,254,607,223,414,398,3199,265,250,1271,203,2603,506,11451,132,817,419,5387,33,655,669,12149,525,1311,119,172,527,580,664,2171,471,3150,488,1977,1879,72903,947,1621,121,103,673,1090,136,72,99,131,0,0,0,0,31,48,1770,8265,1804,8974,445,979,1432,4330
13,"$75,000 under $100,000",946,818,671,2585,818,81235,840,61986,496,997,212,462,183,325,237,1971,156,187,1060,125,2000,290,7206,53,448,205,3492,0,0,485,9507,409,1396,66,118,437,565,482,2148,380,2600,372,1734,944,57192,521,943,103,83,352,588,69,37,0,0,0,0,0,0,0,0,934,7182,938,7666,266,743,679,2305
13,"$100,000 under $200,000",738,662,521,1989,586,95116,642,66057,474,1426,226,860,201,597,208,3303,129,202,2528,110,3042,245,8479,32,166,172,3254,0,0,540,15451,485,2699,59,150,490,814,539,3718,431,3503,437,2743,731,70109,360,573,91,95,181,250,49,29,0,0,0,0,0,0,0,0,728,11469,732,12138,309,1604,426,2176
13,"$200,000 or more",163,145,146,466,158,84972,136,28095,136,2914,87,990,81,823,58,3393,47,92,8327,26,1256,44,1755,0,0,40,861,0,0,152,13424,138,2790,0,0,136,464,152,3307,89,1122,135,3957,162,69753,77,626,22,25,0,0,0,0,0,0,0,0,0,0,75,268,161,18640,161,18994,83,1951,78,4017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Caddo County,11045,4905,7694,24239,8254,462296,8918,315652,3504,6381,1068,2995,931,2140,1825,18132,1315,1047,8295,675,8203,2013,34344,770,4958,1344,13039,22,283,1771,37403,1265,7049,459,576,1257,1127,1753,8971,982,5709,1303,7557,7738,294585,3368,4038,385,394,2309,2746,277,145,2186,2762,3149,7100,2800,6359,63,335,6522,49208,7348,52985,2015,10592,8570,26196
15,Under $1,257,135,209,455,66,-13095,78,2117,128,134,51,75,42,50,89,-1092,144,77,707,0,0,45,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,66,25,40,0,0,0,0,63,82,36,28,96,312
15,"$1 under $25,000",4972,1127,3314,8918,3015,62652,3795,46215,1027,1377,282,343,249,194,728,4822,290,244,522,210,1098,626,5717,360,2436,157,233,0,0,228,3376,64,83,155,116,121,75,222,287,62,304,155,494,2025,11282,580,184,34,12,298,96,31,10,1417,1617,2223,5438,2044,4957,0,0,1572,1012,2176,1860,526,314,4136,10475
