County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,2557,675,1974,3551,540,-181282,713,17118,1365,9637,1035,7237,912,5437,960,-8092,0,1317,2750,269,3838,319,3242,119,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,170,310,304,203,198,0,0,0,0,452,937,214,314,1048,4643
1,"$1 under $25,000",44103,5746,23459,50912,8827,523814,29734,319556,16041,17949,8776,22041,7717,11879,7911,61262,57,6444,-6302,4795,26939,7998,68779,4752,32258,2636,4967,82,507,7335,124488,3651,4847,3011,1467,6200,19957,7207,27394,4157,34767,4911,5744,21042,128873,4802,1773,456,180,963,372,298,106,4167,4416,9682,16122,7545,13316,0,0,17676,11921,22687,21373,6558,4749,32597,46473
1,"$25,000 under $50,000",27353,7948,15799,45389,9986,996847,20464,632256,13279,17554,7170,26034,6420,15885,4907,69232,50,5151,-435,4306,40139,7098,134361,4150,43192,7284,46507,154,1160,10202,175566,8172,14871,1646,1194,9131,27283,10168,45238,7357,65822,7687,11194,26140,535709,9609,7733,1828,1241,3759,3584,921,463,2621,3413,3134,4917,2269,3485,0,0,22906,58533,24222,69723,5747,9146,21213,46391
1,"$50,000 under $75,000",17717,9015,11317,35076,8267,1094045,13275,650195,11560,18169,6590,29471,5944,18122,3698,57272,51,4848,3379,3754,50578,6318,175932,2181,23878,6021,83839,169,1790,10780,210053,9511,27435,1012,911,10106,32070,10764,63120,8510,83868,8764,15332,17533,694066,7855,9513,2183,1746,3375,5078,798,400,551,633,0,0,0,0,40,200,16790,88801,17087,98482,4786,10976,12829,37331
1,"$75,000 under $100,000",11552,8523,7403,26897,6769,1000138,9009,594976,8489,14996,5157,29047,4710,19202,2655,45709,0,3850,7349,2894,55918,4474,151621,1371,15087,4213,76494,194,2000,8322,187648,7735,31133,421,544,7993,28812,8317,63264,6869,75203,7209,15168,11485,680557,6044,8678,1774,1496,2693,4530,725,371,95,101,0,0,0,0,71,127,11295,91081,11355,99079,3332,10055,8172,29407
1,"$100,000 under $200,000",14177,11855,9596,36246,10181,1885270,11485,1155478,11394,29020,7376,61364,6807,44602,3446,94599,60,5869,41346,3505,108276,5444,233831,1321,15807,4555,93118,428,6948,12496,352280,11900,78260,399,644,12145,54591,12493,137933,10447,130789,11378,32052,14126,1383333,7773,10235,2398,2241,2421,3341,995,552,0,0,0,0,0,0,720,1696,14050,231892,14079,247356,5151,27644,8975,45055
1,"$200,000 or more",3967,3324,3256,10162,2865,1697159,3243,847194,3666,38251,2858,85253,2731,67634,1189,107905,0,2740,201415,881,61231,1233,66924,202,2779,1189,27379,359,10969,3894,247819,3779,89631,80,224,3804,33539,3893,124516,2987,57741,3670,37084,3958,1413749,2082,8661,515,788,0,0,152,82,0,0,0,0,0,0,2949,21178,3953,366880,3954,378279,1910,51086,2033,39718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Berkshire County,64369,23508,36403,113188,29403,3285796,51657,2189110,31043,107881,17897,94097,16371,69620,10262,151295,277,10980,145485,7640,101223,14546,279420,7761,65989,9545,109063,566,9657,21074,460997,18816,103529,1635,1199,19463,77104,20998,188162,16502,134508,16804,51456,49736,2218116,20948,27739,4223,3542,8600,10516,2461,1172,5555,6309,9592,16953,7908,14693,1467,9963,44882,364975,48035,391286,10729,39566,50858,134341
3,Under $1,1060,274,814,1436,242,-42178,271,5819,533,1278,435,1459,408,919,410,-3345,29,488,-244,88,1412,116,1089,34,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,110,83,61,53,0,0,0,0,179,323,82,77,431,1686
3,"$1 under $25,000",26144,3115,13279,32174,7129,316888,19629,216922,8225,50385,4358,7881,3880,5131,3213,21142,71,2378,-1214,2171,10595,4457,38157,3018,21055,1160,1804,31,181,2525,36805,1459,1654,830,365,2064,6495,2476,8936,1504,9574,1608,1866,13062,81169,3467,1274,234,97,834,311,246,86,3442,3566,7146,13128,6077,11749,0,0,10681,7550,12824,11155,2693,1701,21400,34467
3,"$25,000 under $50,000",15726,4509,8660,27124,6747,566412,13206,417261,6907,9267,3592,9745,3249,6363,2284,26411,58,1949,622,1789,13986,3487,54720,2218,20712,3154,18595,62,621,4377,63243,3825,7399,398,284,3878,11126,4361,19630,3334,21827,3009,4170,15322,317597,6029,5096,1024,677,2716,2593,627,307,1749,2313,2336,3742,1770,2891,0,0,13311,34383,13968,39207,2212,3189,13396,30388
3,"$50,000 under $75,000",9007,5225,5466,19708,5403,553410,7731,400769,5535,9132,3058,10523,2799,7278,1634,20295,40,1728,1917,1329,15155,2552,56385,1257,11594,2178,29398,70,746,4511,75721,4220,12921,192,199,4209,13272,4503,27424,3700,26794,3519,6026,8954,361963,4411,6083,1149,851,2316,3498,550,258,300,351,0,0,0,0,0,0,8584,44535,8719,48279,1868,3586,7112,21044
3,"$75,000 under $100,000",5322,4243,3262,13422,3824,459929,4674,329946,3846,7581,2252,9288,2071,6623,1015,16332,28,1353,3318,920,16235,1660,45123,684,6495,1334,22952,64,687,3421,65431,3268,13903,89,113,3289,12170,3418,27284,2944,23389,2906,5352,5308,324448,2992,4602,804,619,1573,2539,467,233,24,28,0,0,0,0,44,247,5248,42422,5268,45563,1291,3564,4010,14348
3,"$100,000 under $200,000",5631,4904,3694,15264,4716,738447,4919,515580,4629,13811,3067,21189,2867,16125,1256,32133,51,2054,12927,1030,26982,1884,64091,488,4964,1330,26803,180,2456,4798,120096,4645,31008,98,178,4649,21428,4798,54568,3993,36284,4403,13624,5617,553759,3232,4678,872,821,1161,1575,493,247,0,0,0,0,0,0,282,690,5587,91966,5604,97431,1882,8649,3736,17268
3,"$200,000 or more",1479,1238,1228,4060,1342,692888,1227,302813,1368,16427,1135,34012,1097,27181,450,38327,0,1030,128159,313,16858,390,19855,62,727,389,9511,159,4966,1442,99701,1399,36644,28,60,1374,12613,1442,50320,1027,16640,1359,20418,1473,579180,817,6006,140,477,0,0,78,41,0,0,0,0,0,0,1141,9026,1471,144119,1473,149328,701,18800,773,15140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Bristol County,255360,97024,159997,479738,143271,13768241,219002,10792419,118734,131986,48655,140885,43998,98417,31489,453980,412,31578,189068,21513,272064,46325,863566,39960,393575,26608,272676,1369,20885,91238,2008866,84699,456937,4679,3477,84949,308221,91060,797016,77537,800672,73636,140902,204019,9206466,88048,104333,16340,11643,43822,55171,12108,5848,23150,25642,36595,69658,31333,62110,5764,27744,186038,1509862,195438,1590793,39574,140894,207151,581869
5,Under $1,2897,807,2164,4128,767,-114277,849,20633,1294,2845,840,2148,772,1503,863,-4152,48,1047,1433,220,2473,324,4109,139,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,258,412,401,283,290,28,57,0,0,422,750,195,229,1287,5214
5,"$1 under $25,000",95177,11025,54968,118242,29058,1156681,74995,846106,27216,19198,9447,13111,8346,7289,8983,63471,108,5587,-3123,6375,33080,13721,110198,13008,93875,3186,4847,54,542,7103,106211,4209,4803,2270,1083,5774,18101,6982,25203,4297,34426,4430,4823,48302,300187,13445,5194,613,225,3929,1493,1052,359,14652,15275,26810,54924,23752,50373,0,0,39387,27095,45992,37388,9620,5234,78736,135204
5,"$25,000 under $50,000",60302,15144,37178,104098,27875,2187994,52925,1731836,24318,18097,8243,13681,7315,8304,6075,66209,66,4806,64,4881,41926,10828,172033,10644,115999,9297,51229,122,726,14950,226056,13292,25439,1235,909,13093,37634,14915,66969,11716,94807,10519,12909,58924,1242782,22838,20686,2737,1697,11759,11604,2243,1165,6890,8497,9373,14333,7298,11447,0,0,51482,136901,53374,149249,7820,10925,52233,123969
5,"$50,000 under $75,000",37109,19345,24918,80295,23470,2284665,33768,1816386,21079,17260,7960,16388,7198,10419,5001,58701,67,4803,3370,3670,43534,8031,178232,6991,77771,6376,80759,160,1162,19181,337916,18188,56211,681,647,17694,53428,19168,114961,16502,151076,14915,19198,36983,1488905,17068,24122,3763,2527,10340,15589,1980,887,1262,1417,0,0,0,0,45,32,35608,189959,36007,201493,6620,13046,30434,94907
5,"$75,000 under $100,000",24207,18875,16515,64240,21019,2097207,22607,1701469,16382,15109,6751,13956,6148,9315,3960,57775,44,4200,5895,2600,41796,5655,144949,4657,51635,3760,60720,165,1606,17342,355909,16875,72573,258,341,16604,55083,17337,133493,15726,159168,14395,21036,24172,1433629,13752,22976,3453,2429,8869,14540,2086,992,145,174,0,0,0,0,106,164,23972,188270,24036,199650,4538,12641,19630,76212
5,"$100,000 under $200,000",29897,26635,19908,90485,33810,3946739,28485,3282270,23229,27069,11660,31486,10682,22622,5343,123409,56,7804,24494,3084,73145,6651,206916,4097,47356,3338,60908,476,7031,26956,690851,26513,181492,188,359,26218,106304,26953,298276,24562,285492,24020,47349,29872,2894712,18013,25768,4942,3809,8925,11945,4058,2084,20,21,0,0,0,0,1236,2182,29821,482505,29837,505422,7916,36473,21945,106265
5,"$200,000 or more",5771,5193,4346,18250,7272,2209232,5373,1393719,5216,32408,3754,50115,3537,38965,1264,88567,23,3331,156935,683,36110,1115,47129,424,5467,651,14213,392,9818,5706,291923,5622,116419,47,138,5566,37671,5705,158114,4734,75703,5357,35587,5766,1846251,2932,5587,832,956,0,0,689,361,0,0,0,0,0,0,4349,25309,5768,485132,5770,496841,2865,62346,2886,40098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Dukes County,10107,3386,7381,16805,4034,585981,7211,315644,5350,12667,3118,27356,2862,19799,3453,69653,45,2475,63362,1121,22200,1685,43856,1086,9571,1426,19443,202,4111,4139,116674,3496,21941,515,354,3691,16872,4119,40698,3009,40876,3347,11027,7527,414472,2995,3925,474,427,1164,1403,383,221,752,858,1235,1815,755,1121,378,3042,6809,73482,8035,83989,2695,13818,6854,22424
7,Under $1,314,89,266,449,82,-26956,90,1884,181,462,131,588,121,366,148,-706,0,153,630,29,1012,25,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,0,0,0,0,0,0,65,130,36,33,126,450
7,"$1 under $25,000",3977,419,2685,4416,726,46010,2516,27017,1406,1162,739,1747,655,917,1405,12945,0,564,-478,242,1389,371,3168,346,2303,150,307,0,0,642,11792,325,515,263,99,519,1815,626,2766,387,4354,404,397,1890,11488,399,119,0,0,95,36,26,10,405,419,957,1386,608,896,0,0,1607,1096,2476,3012,963,958,2669,3827
7,"$25,000 under $50,000",2290,585,1672,3824,943,83722,1801,57314,1093,1112,543,2177,490,1356,673,11718,45,424,362,205,1972,333,5600,386,3776,331,2112,30,247,848,15044,699,1472,122,70,696,2329,845,4015,552,5854,618,977,2164,45399,756,657,99,73,358,336,97,53,259,334,247,409,147,225,0,0,1858,5027,2064,6796,519,1092,1737,3839
7,"$50,000 under $75,000",1317,605,1010,2700,770,80892,1067,53233,841,1505,467,3088,437,2031,422,8878,0,331,739,173,2263,272,7052,146,1285,284,3905,32,234,774,17716,698,2262,59,47,695,2500,774,5033,606,7172,618,1434,1282,49677,618,798,122,102,324,457,81,47,88,105,0,0,0,0,0,0,1193,6251,1253,7630,347,1042,955,3099
7,"$75,000 under $100,000",795,530,622,1821,492,68789,646,41917,592,1002,352,2184,326,1414,296,7149,0,266,1448,144,2712,225,6951,93,881,223,3912,25,235,586,14771,545,2418,29,26,553,2423,586,5024,477,6110,517,1010,783,45727,409,587,83,73,203,321,66,39,0,0,0,0,0,0,0,0,764,6215,779,7364,265,1078,526,2308
7,"$100,000 under $200,000",1007,833,763,2603,762,134938,806,75438,845,2285,573,5343,534,3989,369,14100,0,439,5386,229,6336,338,13585,115,1326,296,5947,62,933,888,28657,841,5800,42,112,842,4032,887,10249,715,10971,806,2735,1002,95888,571,792,129,132,184,253,113,72,0,0,0,0,0,0,67,182,980,15777,991,18041,389,2544,612,3940
7,"$200,000 or more",407,325,363,992,259,198586,285,58841,392,5139,313,12229,299,9726,140,15569,0,298,55275,99,6516,121,7218,0,0,142,3260,53,2462,401,28694,388,9474,0,0,386,3773,401,13611,272,6415,384,4474,406,166293,242,972,41,47,0,0,0,0,0,0,0,0,0,0,311,2860,407,39116,407,41016,176,7071,229,4961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Essex County,373253,133508,224206,694964,212110,25903567,309362,18785975,177725,365363,93893,600963,85126,440953,57685,1047263,271,68748,1036229,36561,582716,68579,1388702,43450,470536,42886,516804,4360,80625,152599,4148408,138153,991282,9236,6781,138360,724987,151774,1766137,120918,1422885,125781,374682,296544,18393206,127079,163369,22993,18430,54765,66744,17723,9295,35429,40783,51360,104931,43967,90811,17532,110485,268917,3593972,286659,3780522,67245,347713,291255,1025659
9,Under $1,5518,1274,4065,7039,1433,-260701,1589,39744,2599,8144,2196,8727,2027,5085,1645,-22746,32,2728,4866,363,6172,519,5061,169,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,306,475,617,696,434,478,0,0,0,0,801,1701,381,559,2228,9620
9,"$1 under $25,000",131192,12543,76914,161663,43330,1550190,98641,1093065,36107,30694,17340,31271,15321,18362,17129,133904,41,11092,-6542,8843,45826,17896,151803,14726,111334,4915,8329,147,997,12766,206810,7063,8427,4441,1908,10051,41013,12484,54052,6878,57090,8157,9349,63098,377934,17968,7159,622,232,5439,1984,1604,556,22444,24484,37664,83730,33269,73851,51,90,49702,33379,62529,54569,14897,9401,105402,195865
9,"$25,000 under $50,000",86504,17268,48602,144393,38836,3147655,73957,2462033,31916,32950,13718,35530,12195,21990,9529,120670,31,8873,2041,7557,66693,14895,244075,11373,137739,12900,79465,297,2433,24792,409883,20278,38661,2383,1559,19151,71197,24322,118440,16121,136175,17669,28150,83970,1783760,31659,29713,3055,1994,15654,15086,3940,2419,10516,13230,13079,20505,10264,16482,0,0,72490,197543,75537,218749,11839,18520,74120,208745
9,"$50,000 under $75,000",48945,20863,29886,97725,27403,3009679,42517,2271027,28671,33592,13430,41594,12145,26954,7897,118787,39,8978,5668,6221,79216,11740,267725,6197,77586,9549,129421,384,3260,27284,511603,25305,75630,1293,1156,24891,98217,27242,182512,22097,211100,21782,31706,48580,1960029,20893,28276,4376,3184,11408,17010,2293,1170,1846,2233,0,0,0,0,96,203,46378,259542,47237,280669,9760,21801,39024,123389
9,"$75,000 under $100,000",32835,22655,20464,80987,25310,2850337,29531,2183323,22514,29012,11515,39582,10377,26668,6313,102278,30,7897,13527,4654,81571,8526,227194,4445,56552,6396,112750,415,4505,24025,522833,23091,96751,493,647,22765,99540,24013,204336,20707,221562,20218,34282,32740,1944262,17492,27943,4156,3176,10168,16778,2393,1246,263,294,0,0,0,0,232,361,32358,266660,32501,286153,7206,20955,25567,100630
9,"$100,000 under $200,000",50359,42754,31074,145537,52249,6827286,46887,5474619,39520,62855,22916,99612,20993,70032,10761,268690,65,17214,64923,6635,171223,11658,360679,5531,71743,7063,138505,1425,20010,46025,1272479,44997,312738,479,825,44335,240475,46015,563790,40452,516456,41308,88929,50279,4980187,29195,39100,8124,6621,12096,15886,5630,2927,54,67,0,0,0,0,2977,6028,50116,849810,50177,897436,14448,66409,35813,181131
9,"$200,000 or more",17900,16151,13201,57620,23549,8779121,16240,5262164,16398,168116,12778,344647,12068,271862,4411,325680,33,11966,951746,2288,132015,3345,132165,1009,13508,2063,48334,1692,49420,17707,1224800,17419,459075,147,686,17167,174545,17698,643007,14663,280502,16647,182266,17877,7347034,9851,31160,2660,3223,0,0,1863,977,0,0,0,0,0,0,14176,103803,17873,1987038,17877,2041245,8714,210068,9101,206279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Franklin County,35130,13278,19034,62486,15936,1697290,28812,1219636,17636,22497,8571,36251,7683,25537,6463,86467,540,5621,38517,3636,41112,7226,138281,4108,37909,4306,41856,389,5285,12141,227150,10868,50473,923,644,11477,45892,12119,100149,9710,71450,9180,19533,27908,1127075,12173,14635,2757,2272,5093,6517,1478,661,2740,3133,4959,8354,4015,7050,501,2934,25312,173000,27188,188067,6035,17426,27687,72319
11,Under $1,552,131,374,756,131,-13461,152,4398,263,317,193,626,174,452,217,-1036,51,224,413,38,258,61,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,75,52,53,37,0,0,0,0,81,97,37,22,247,1006
11,"$1 under $25,000",13334,1682,6205,16379,3272,163567,9928,111669,4513,4026,2076,3820,1816,2305,2047,13440,136,1310,-599,1122,5576,2168,18072,1457,10489,528,809,36,214,1385,19374,763,848,469,199,1143,4110,1367,5380,771,4478,834,986,6893,44025,2005,729,162,58,404,152,91,28,1559,1609,3648,6327,3009,5514,0,0,5679,3958,7008,6226,1690,987,10576,16485
11,"$25,000 under $50,000",9013,2553,4787,15449,3814,327242,7717,247523,4201,4037,1766,4308,1563,2757,1414,16067,114,1058,727,911,7877,1761,29204,1207,12463,1515,8097,56,371,2624,35631,2315,4467,228,186,2455,8015,2620,13106,2115,13009,1739,2171,8813,186223,3467,2963,634,429,1523,1489,326,151,973,1296,1236,1975,953,1499,0,0,7701,20350,8082,23284,1281,1904,7692,17181
11,"$50,000 under $75,000",5501,3238,3341,12122,3357,338364,4862,254527,3482,4243,1654,5059,1493,3543,1094,14256,92,1023,1530,636,7202,1411,31620,752,7464,1091,13445,73,559,2890,46814,2703,8277,134,128,2775,10259,2890,19281,2422,17239,2130,3178,5479,222083,2734,3801,739,560,1469,2252,411,183,163,176,0,0,0,0,0,0,5268,27380,5342,30008,1144,2345,4340,12667
11,"$75,000 under $100,000",3236,2632,1984,8426,2546,279511,2965,216306,2300,2449,1134,3945,1035,2794,702,10443,65,691,1614,420,6128,843,23979,420,4306,588,8961,44,431,2205,41208,2117,8944,60,79,2149,8383,2205,18002,1948,15079,1769,3171,3232,196201,1904,3153,573,513,1058,1776,318,151,24,28,0,0,0,0,0,0,3190,25273,3199,27263,684,1787,2546,9033
11,"$100,000 under $200,000",2983,2618,1930,8035,2432,387716,2749,288009,2395,3951,1364,8760,1232,6730,797,20536,82,986,9060,424,9760,850,29175,251,3004,468,8008,119,2029,2541,58289,2484,16553,32,52,2478,11640,2541,29198,2126,17806,2235,5512,2980,294984,1766,2492,569,578,639,848,298,132,0,0,0,0,0,0,136,254,2964,48807,2966,52388,972,4394,2003,9430
11,"$200,000 or more",511,424,413,1319,384,214351,439,97204,482,3474,384,9733,370,6956,192,12761,0,329,25772,85,4311,132,5817,21,183,116,2536,61,1681,496,25834,486,11384,0,0,477,3485,496,15182,328,3839,473,4515,511,183559,297,1497,80,134,0,0,34,16,0,0,0,0,0,0,365,2680,510,47232,510,48801,227,5987,283,6517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Hampden County,211506,70671,120905,397703,122115,10323587,179101,7866980,91296,136249,39256,124180,35182,87977,23886,329903,365,24323,129328,19627,230783,41375,749765,29318,264994,23634,244947,1166,20454,70468,1423981,64820,320512,3948,2929,65977,285085,70303,602636,58148,458918,55698,131550,162856,6779033,71452,81580,13589,9728,35360,42491,8728,4176,27333,31633,40949,87151,36371,79511,3836,20915,144540,1100351,152912,1158282,30289,94485,174273,494182
