County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,1723,278,1128,1906,312,-57712,509,9248,727,2404,649,1245,605,865,393,-3353,25,819,-150,101,1491,146,3470,33,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,100,213,182,176,144,0,0,0,0,197,482,82,98,756,2626
1,"$1 under $25,000",51882,4435,24461,64730,16034,633728,39896,455434,14598,11397,7421,11744,6471,6761,4859,32112,69,4578,-1992,3374,15330,8353,81054,5245,37868,2460,4207,39,302,3592,54272,1162,1318,1861,2008,2639,11398,3466,15180,1840,11084,2204,3185,26684,170748,7742,3282,370,152,1631,609,622,203,8001,8727,14974,31073,13455,28182,28,132,21284,15097,25085,20539,4766,2536,43403,77209
1,"$25,000 under $50,000",35985,6668,16997,57941,14598,1310369,30759,1043535,14825,13536,6559,13740,5774,8438,3026,23744,54,3917,-223,3099,23284,7764,142444,2857,21920,6243,41593,68,585,8311,122910,6027,11499,1895,2366,7065,30782,8262,44618,6014,36511,5982,9952,35288,780067,12837,12070,1762,1160,5883,5776,1630,954,3779,4919,4902,7604,3948,6375,0,0,31153,87918,31967,93178,4806,5810,31010,70259
1,"$50,000 under $75,000",21696,8558,11375,41104,10679,1334038,18443,1003802,13897,13610,6419,16350,5666,10744,2573,23674,54,4047,969,2607,27380,6441,167934,1553,12080,4975,73638,115,1038,10927,180815,9000,27932,1608,2159,9921,45466,10901,76961,8625,57526,8675,16665,21591,911160,9082,12304,2533,1902,4616,6840,944,459,583,690,0,0,0,0,52,116,20909,123684,21123,128666,4177,7552,17471,49846
1,"$75,000 under $100,000",14133,9567,7687,33448,9663,1224207,12340,928174,10745,11855,5486,15878,4946,11302,2122,23780,47,3547,2595,1937,26493,4533,144158,974,7464,3201,61291,149,1406,9689,187597,8577,38285,851,2433,8990,45819,9679,86810,7987,59021,8156,17904,14096,868880,7556,11616,2218,1697,4117,6587,1054,517,68,78,0,0,0,0,106,138,14007,121279,14037,126251,2860,6564,11250,44706
1,"$100,000 under $200,000",18189,15787,10018,51257,17222,2428585,16563,1879500,15658,21648,9047,34717,8292,25536,3474,68010,70,6159,14926,2405,50331,5692,238606,889,6712,3364,72415,548,8515,16193,407376,15050,112943,849,1704,15528,100899,16186,218286,13635,114959,14743,42855,18163,1812273,10883,14934,3443,2933,4204,5455,2123,977,0,0,0,0,0,0,1363,2547,18126,308707,18141,322191,5270,20440,12879,58244
1,"$200,000 or more",4169,3677,3153,12648,4803,1953690,3735,979245,3902,32032,3138,169358,3002,157771,1369,149922,21,2712,184875,620,29191,1038,48904,104,999,658,16434,718,23669,4131,299682,4009,138957,82,246,3984,49068,4130,189288,3194,44403,3961,43421,4164,1608858,2333,4175,621,750,0,0,376,185,0,0,0,0,0,0,3586,32893,4162,426144,4165,444762,1893,48797,2258,47354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Allegany County,19192,8562,10855,38732,11949,782956,15669,570212,7347,7206,3590,13756,3138,11196,2909,23726,614,2245,9442,1795,16338,4629,82130,2741,19491,2567,24985,71,1209,3616,70169,2807,16322,693,995,3315,14636,3596,32254,2536,11277,2670,10667,14142,476747,6230,7488,1298,847,3258,4322,482,212,2386,3028,3792,7730,3241,6780,182,978,12477,66304,13650,71363,2465,5107,15995,41867
3,Under $1,221,71,151,337,61,-4791,50,567,77,55,62,53,51,27,81,-577,55,88,283,0,0,33,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,0,30,32,0,0,108,137
3,"$1 under $25,000",8409,1758,4300,12602,3515,102010,6254,67637,2097,1648,1051,1261,893,687,1060,6221,204,615,170,651,3254,1664,15686,1025,6674,407,554,0,0,340,4651,86,98,206,228,279,1013,329,1357,154,644,212,411,3721,21176,914,304,103,37,279,97,42,13,1434,1596,2719,5927,2411,5313,0,0,3089,1938,3908,3063,723,381,7104,13159
3,"$25,000 under $50,000",4888,2147,2852,10406,3286,177962,4214,134942,1757,1332,815,1585,712,1077,681,4312,143,463,616,500,3883,1217,19614,845,6652,1001,5569,0,0,786,10649,559,999,201,251,672,2500,781,3788,504,1891,494,1129,4760,93371,2147,1899,345,188,1207,1199,124,55,796,1203,1050,1781,830,1467,0,0,3904,9470,4168,10582,562,635,4299,11645
3,"$50,000 under $75,000",2934,2121,1790,7507,2433,179766,2660,141008,1490,1187,688,1533,611,1139,520,3262,85,405,667,267,3111,827,17025,532,3863,604,8158,32,268,839,13473,699,2066,122,170,768,2902,837,5197,605,2595,590,1729,2927,116658,1563,2450,366,241,951,1602,121,49,156,229,0,0,0,0,29,30,2775,13491,2824,14404,489,839,2441,7310
3,"$75,000 under $100,000",1537,1345,968,4339,1442,131632,1393,101829,998,748,447,1177,403,886,268,2295,73,283,1340,206,3045,473,13557,209,1469,327,5986,0,0,707,12892,595,2551,100,211,670,2989,705,5827,554,2587,562,2017,1534,93454,881,1600,246,174,520,944,106,48,0,0,0,0,0,0,0,0,1511,11643,1520,12236,323,670,1210,4252
3,"$100,000 under $200,000",1081,1007,688,3191,1098,135276,992,101350,818,1113,437,1855,383,1394,259,4594,54,313,1688,151,2482,380,14674,130,833,201,4142,39,941,828,17848,756,5280,64,135,815,4299,828,9795,649,3127,705,2512,1079,102955,662,1107,216,170,301,480,89,47,0,0,0,0,0,0,59,112,1077,16514,1078,17387,323,1271,756,3305
3,"$200,000 or more",122,113,106,350,114,61101,106,22879,110,1123,90,6292,85,5986,40,3619,0,78,4678,20,563,35,1372,0,0,27,576,0,0,116,10656,112,5328,0,0,111,933,116,6290,70,433,107,2869,121,49133,63,128,22,37,0,0,0,0,0,0,0,0,0,0,94,836,121,13248,122,13659,45,1311,77,2059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Bronx County,626298,87846,451405,1194725,435679,21515088,505492,17767233,116145,136475,35516,117194,29760,83801,119183,1007286,24,24901,157407,17212,191542,64023,1197621,66335,552503,32002,350721,752,13419,134258,2763515,121157,775060,8520,16195,56239,162279,133503,986341,55164,498307,111301,365818,419203,12188117,185159,207691,6428,6147,103893,100149,53111,36101,166430,190385,228942,569330,202999,461807,8200,34546,337454,1831609,428287,1812158,66568,121595,543773,2032195
5,Under $1,4659,691,2780,6296,1098,-91221,800,14644,1259,1523,633,1309,542,805,954,-2826,24,817,132,151,1182,425,4223,92,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,307,620,933,471,609,0,0,0,0,604,981,286,279,2139,4832
5,"$1 under $25,000",317066,26525,237374,582321,219290,3951090,216465,2632855,32844,22583,7992,11387,6431,6292,93767,814604,0,5263,-4704,5327,25907,22843,208697,41422,331705,5414,10187,82,339,10987,149535,6375,9418,3338,6042,4789,12524,10569,29966,4675,41454,6813,13784,117963,666672,48076,20505,413,153,18339,6437,9774,3839,125296,139093,181740,497226,163325,400219,42,84,78068,50666,163314,170497,31752,16838,271978,809411
5,"$25,000 under $50,000",188516,22097,126115,356793,127784,6795837,179194,6251906,30302,19054,7299,12455,5898,7812,12297,68444,0,5299,-4159,4222,32528,16819,264709,15961,144994,11448,74752,75,565,42573,614819,38391,112317,2549,4912,11919,27478,42362,154710,11989,91142,34350,91738,185442,3797024,88167,107217,2075,2558,53202,49551,28917,22131,38372,48171,46582,71171,39203,60979,46,90,146210,374048,150748,389699,13799,19110,174455,653465
5,"$50,000 under $75,000",64508,13803,46417,129045,45771,3907739,60833,3470855,22362,17558,6725,12791,5559,8486,5335,22386,0,4407,-324,3111,33528,10856,236933,4794,40380,7240,105780,79,634,37643,642199,35304,175943,1401,2739,14532,35513,37566,223826,14566,113039,31707,94310,64332,2566859,27781,47307,1387,1120,20176,28138,8263,5836,2328,2600,0,0,0,0,501,456,61925,332333,62316,340590,8922,18257,55535,203423
5,"$75,000 under $100,000",27510,9884,20413,59613,20751,2361080,25809,2036981,13421,13666,4934,11726,4247,7994,2930,18173,0,3257,630,1857,27009,6027,172743,2162,18270,3780,69915,83,892,21323,442945,20242,147924,696,1518,10482,28149,21291,182290,10290,90803,18663,59639,27458,1640284,11550,18520,1001,880,8215,11002,3193,2249,169,184,0,0,0,0,1446,1747,27277,251886,27320,257887,4767,13758,22710,99297
5,"$100,000 under $200,000",21063,12604,15924,52563,18144,2720389,19733,2230450,13405,20886,6153,22160,5417,16390,3152,38579,0,4295,9502,2080,45965,6164,243238,1742,14812,3488,74081,185,2498,18837,670447,18038,202011,477,843,12171,41965,18821,249846,11567,127495,17058,64666,21038,1969133,8410,11834,1334,1218,3961,5021,2640,1832,24,30,0,0,0,0,3617,7518,21003,357253,21016,366613,5545,25638,15489,81027
5,"$200,000 or more",2976,2242,2382,8094,2841,1870174,2658,1129542,2552,41205,1780,45366,1666,36022,748,47926,0,1563,156330,464,25423,889,67078,162,1552,632,16006,248,8491,2895,243570,2807,127447,59,141,2346,16650,2894,145703,2077,34374,2710,41681,2970,1548145,1175,2308,218,218,0,0,324,214,0,0,0,0,0,0,2548,24651,2971,465423,2969,285891,1497,27715,1467,180740
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Broome County,91005,33886,43639,166592,46478,4240389,73321,3011882,45028,58372,23275,79016,20953,58924,10639,139934,425,13952,79772,10599,110521,22728,431482,10259,78266,13287,153898,640,12767,23795,473372,19760,126775,3090,5448,21820,106693,23719,242215,17977,100038,18179,53997,69318,2793090,29613,32891,6588,4634,12460,15725,2477,1106,9221,10885,15619,30528,13573,27215,1812,12280,62427,445759,66228,472185,13148,37528,73851,189626
7,Under $1,1060,213,626,1347,210,-31232,269,4474,434,1247,337,826,302,549,298,-2650,40,387,775,71,592,119,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,124,116,90,81,0,0,0,0,133,227,58,73,438,1434
7,"$1 under $25,000",39272,5208,16362,52642,13117,474899,29399,329293,11646,9022,5808,8458,5097,5040,3704,23027,108,3188,-951,3363,14557,7388,64736,4576,31102,1804,2634,23,168,2247,29283,721,893,982,1323,1520,5559,2198,8822,1014,4526,1132,1924,19194,116614,5155,1818,418,162,1257,466,247,78,6047,6466,11751,24061,10472,21838,0,0,15732,10540,18545,14640,3122,1527,32848,57733
7,"$25,000 under $50,000",21596,7128,10534,39789,10882,779945,18144,584575,10226,9365,4702,9485,4180,6222,2145,18916,90,2647,1555,2605,18196,5607,91613,2792,22465,4694,28655,49,387,4360,57496,3316,6004,907,1036,3867,13355,4345,20734,3147,13568,2826,5196,21123,436192,8752,7427,1590,945,4038,3961,600,299,2709,3872,3744,6351,3011,5296,26,32,18197,46695,18933,50851,2824,3468,18688,46107
7,"$50,000 under $75,000",12676,7404,6746,27923,7773,777647,10852,569977,8735,8851,4112,11619,3678,8015,1658,15145,77,2374,2255,1907,19523,4127,93224,1488,11906,3153,46591,66,550,5108,78102,4363,13384,619,1066,4765,18641,5101,33629,4025,19727,3727,8159,12625,521927,6193,8585,1751,1213,3229,5137,527,235,388,450,0,0,0,0,0,0,12189,65195,12292,68668,2541,4692,10109,28492
7,"$75,000 under $100,000",7358,5940,4020,19117,5784,634943,6472,472410,5904,6541,3087,9187,2805,6710,1109,12250,43,1771,3465,1209,16816,2530,72175,774,6088,1784,34714,65,743,4244,75133,3859,16814,326,852,4064,18164,4241,36220,3501,19393,3411,8675,7340,455325,4146,6631,1190,817,2237,3787,458,212,40,52,0,0,0,0,33,50,7288,59708,7302,62576,1607,3583,5742,19526
7,"$100,000 under $200,000",7571,6688,4222,21515,7230,991512,6881,740614,6673,11018,4145,16096,3846,12296,1341,28427,67,2620,12093,1173,25780,2546,90650,583,4843,1535,33355,234,3971,6392,145952,6097,45223,223,616,6208,35768,6390,82238,5258,31930,5739,18447,7565,753407,4600,6631,1425,1228,1699,2374,584,254,0,0,0,0,0,0,511,1036,7549,126504,7551,132903,2303,10213,5250,22996
7,"$200,000 or more",1472,1305,1129,4259,1482,612675,1304,310539,1410,12328,1084,23345,1045,20092,384,44819,0,965,60580,271,15057,411,17909,46,1862,317,7949,203,6948,1444,87406,1404,44457,33,555,1396,15206,1444,60572,1032,10894,1344,11596,1471,509625,767,1799,214,269,0,0,61,28,0,0,0,0,0,0,1242,11162,1472,137117,1472,142320,693,13972,776,13338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Cattaraugus County,34773,14039,21864,67371,20118,1430251,29196,1058932,14143,14609,6617,18681,5853,13858,4318,52740,726,4078,19867,3302,33945,7550,132212,5271,34298,4519,45973,134,2682,6692,128254,5355,29525,1181,2157,6149,26237,6663,58484,5040,26587,5025,15303,26065,892476,11561,12866,2616,1649,5664,7171,956,410,4504,5406,7201,14847,6259,13432,383,2142,23011,128744,24729,137686,4331,13321,29243,76957
9,Under $1,398,134,292,574,80,-11986,84,1138,160,175,130,150,113,91,129,-2510,76,162,266,25,109,51,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,26,31,0,0,0,0,68,89,36,39,167,469
9,"$1 under $25,000",15445,2592,8995,22815,6537,193609,12220,139193,3828,2746,1874,2378,1586,1310,1563,8601,209,1123,387,1144,5782,2583,21367,2332,14524,651,997,0,0,635,10867,221,239,363,913,513,1811,623,3005,332,1503,379,656,7335,43892,2172,697,195,69,667,236,96,25,2926,3191,5341,11701,4775,10837,0,0,5958,3966,7187,5504,1062,514,13433,26606
9,"$25,000 under $50,000",8964,3453,5730,18018,5427,325065,7827,251118,3568,2666,1448,2339,1290,1557,975,7309,172,839,914,893,7509,2048,33505,1511,10978,1770,10417,0,0,1425,18599,1034,1896,348,411,1233,3919,1412,6321,1025,4352,854,1843,8778,176245,3976,3501,737,408,2096,2131,278,116,1384,1973,1804,3096,1458,2564,0,0,7337,18180,7691,19857,990,1103,7934,20874
9,"$50,000 under $75,000",5044,3487,3422,12270,3700,310186,4550,242067,2913,2267,1274,2687,1142,1887,708,5205,118,747,1478,595,7130,1339,28125,877,5545,1113,15489,44,430,1536,23677,1282,3892,222,350,1427,5260,1534,9626,1202,5618,1131,2433,5035,205072,2618,3874,787,476,1519,2495,224,96,194,242,0,0,0,0,24,44,4828,24370,4890,25679,935,1705,4104,12019
9,"$75,000 under $100,000",2563,2242,1741,6949,2127,221093,2359,174422,1762,1539,833,1835,742,1458,410,3918,70,447,1519,313,4851,765,20503,377,2141,513,9392,0,0,1225,21598,1090,4731,120,218,1174,4795,1223,9833,989,5371,992,2633,2562,158990,1428,2423,455,318,850,1495,186,86,0,0,0,0,0,0,0,0,2542,20325,2546,21345,545,1191,2017,7281
9,"$100,000 under $200,000",2039,1853,1403,5826,1926,257521,1876,191568,1630,2421,829,3188,764,2432,417,6712,81,547,4495,288,6998,689,26228,174,1110,411,8334,46,629,1565,34735,1436,10255,128,265,1509,7626,1565,18292,1283,7541,1385,4149,2037,196090,1203,1876,403,300,532,814,172,87,0,0,0,0,0,0,111,197,2029,31960,2030,33625,615,2742,1417,6893
9,"$200,000 or more",320,278,281,919,321,134763,280,59426,282,2795,229,6104,216,5123,116,23505,0,213,10808,44,1566,75,2156,0,0,61,1344,44,1623,306,18778,292,8512,0,0,293,2826,306,11407,209,2202,284,3589,318,112187,164,495,39,78,0,0,0,0,0,0,0,0,0,0,248,1901,317,29943,317,31587,148,6027,171,2815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Cayuga County,34884,13687,20910,66068,19318,1576301,29165,1171687,14924,16800,7497,16855,6718,12109,4360,41278,798,4331,28495,3404,35243,8023,147881,4393,31546,4719,51045,174,2714,9111,171174,7539,40774,1354,1790,8517,38635,9092,82176,7220,41554,7292,16588,26956,1023127,12061,15954,2852,1847,5695,7355,1107,509,3788,4393,6189,12155,5337,10800,484,2681,24184,152105,25775,161373,4963,15376,28774,74130
11,Under $1,418,124,313,566,68,-18037,126,2207,201,384,146,377,127,295,134,-1191,73,168,2087,34,358,64,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,37,28,0,0,0,0,58,109,31,17,192,585
11,"$1 under $25,000",14384,2009,7799,19658,5203,178369,11119,126449,3680,2771,1862,2402,1628,1435,1434,9154,186,1006,169,1131,5496,2513,21666,1881,12874,650,996,0,0,763,10928,252,295,437,314,631,2425,748,3086,405,1894,481,782,7058,42850,2089,731,168,64,600,224,123,39,2464,2633,4582,9571,4064,8719,0,0,5713,3828,6849,5520,1219,683,12277,22817
11,"$25,000 under $50,000",8617,2839,5105,16187,4631,310342,7470,240064,3475,2968,1615,2611,1437,1665,941,6908,171,894,1137,836,6474,1988,32377,1188,9051,1721,10176,44,266,1783,22977,1361,2486,366,409,1600,5653,1781,8714,1343,6318,1218,1981,8446,171921,3668,3120,708,398,1809,1785,215,107,1140,1537,1552,2541,1236,2053,0,0,7240,18156,7569,19728,1044,1272,7535,18380
11,"$50,000 under $75,000",5240,3244,3382,12224,3710,322827,4722,249587,2971,2451,1377,2215,1228,1532,755,5913,150,743,873,603,7035,1499,32653,719,5304,1153,16337,0,0,2142,32006,1829,5651,272,437,1993,7573,2141,13807,1748,9146,1666,3061,5235,214575,2647,3869,743,452,1522,2440,239,115,162,190,0,0,0,0,0,0,5051,26255,5106,27626,1008,1902,4221,12356
11,"$75,000 under $100,000",3122,2654,2094,8337,2546,269319,2839,207034,2126,1933,1067,2069,967,1514,487,5059,86,559,2037,412,6196,1020,28296,380,2792,691,12972,25,223,1782,31691,1617,7091,144,290,1721,7516,1781,15001,1546,9011,1517,3099,3117,192028,1796,2923,612,413,1011,1721,239,113,22,33,0,0,0,0,40,47,3091,24789,3102,26015,668,1557,2450,8297
11,"$100,000 under $200,000",2744,2511,1919,8083,2813,347159,2571,269978,2139,3132,1181,3621,1092,2881,517,9687,104,725,4825,340,7091,849,29138,225,1525,443,9200,70,1364,2290,50782,2149,15168,135,340,2232,11803,2290,27548,1943,12501,2077,5326,2742,261622,1668,2648,572,437,753,1185,291,135,0,0,0,0,0,0,158,302,2731,42489,2733,44752,817,3767,1918,8413
11,"$200,000 or more",359,306,298,1013,347,166322,318,76368,332,3161,249,3560,239,2787,92,5748,28,236,17367,48,2593,90,3226,0,0,61,1364,35,861,351,22790,331,10083,0,0,340,3665,351,14020,235,2684,333,2339,358,140131,193,2663,49,83,0,0,0,0,0,0,0,0,0,0,286,2332,358,36588,358,37623,176,6178,181,3282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Chautauqua County,58225,23525,33801,111462,32922,2335865,47894,1693985,24883,25642,12654,33187,11121,21767,7690,82496,1203,7993,26554,6019,61753,13492,239898,7968,50751,7981,84372,289,5209,11553,220190,9190,49243,1932,2792,10731,45231,11491,98728,8766,47222,9179,29185,42586,1446702,18858,20622,4160,2757,8633,10795,1502,596,7319,8856,12003,24760,10464,22343,565,3441,37687,207170,40668,223578,7702,18712,48296,122461
13,Under $1,734,259,552,1083,171,-21098,183,2694,350,330,256,382,230,208,256,-3238,118,318,735,62,310,104,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,94,103,68,71,0,0,0,0,103,149,42,43,334,769
