County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,173,74,136,267,26,-6180,44,738,86,532,52,119,40,62,69,-456,30,64,113,22,179,29,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,76,122
1,"$1 under $25,000",4156,1014,2298,6061,1310,50170,2807,29286,1460,1455,581,828,495,471,456,1686,54,415,0,496,2930,1024,9326,817,4697,300,433,0,0,412,5807,167,192,205,108,358,1151,403,1506,252,1417,255,306,1795,10171,437,144,52,18,111,43,0,0,539,568,1204,2232,1055,2014,0,0,1512,943,1839,1330,377,174,3245,5417
1,"$25,000 under $50,000",2129,1023,1309,4140,979,76667,1725,49890,929,930,398,751,353,458,243,1698,52,279,402,346,3497,682,12327,552,3280,671,3759,23,272,657,9570,535,1000,104,100,619,1913,657,3098,516,2913,426,675,2064,38676,802,610,168,113,366,354,42,10,238,364,326,566,262,460,0,0,1791,3999,1855,4391,311,350,1804,4191
1,"$50,000 under $75,000",1300,945,839,2933,685,79484,1107,51474,763,1016,354,782,311,486,166,1330,51,234,508,257,3803,492,12231,297,1659,410,5671,0,0,664,11216,601,1859,46,57,642,2329,664,4342,536,3486,491,835,1296,50714,603,764,198,138,289,453,43,20,47,56,0,0,0,0,30,41,1245,6101,1258,6480,353,629,944,2481
1,"$75,000 under $100,000",670,590,439,1697,435,57366,561,36755,432,690,221,490,194,294,99,883,36,169,588,158,3232,260,8337,123,663,207,4075,0,0,487,9016,461,2051,28,37,473,1815,487,3978,412,2812,389,778,669,40066,341,528,110,86,178,301,40,21,0,0,0,0,0,0,0,0,663,5097,663,5355,182,428,487,1487
1,"$100,000 under $200,000",436,401,297,1134,295,54529,373,33231,328,760,166,892,148,657,105,2213,23,139,1202,127,4910,191,7899,60,384,158,3217,0,0,391,9829,370,2571,0,0,385,1921,391,4714,323,2825,344,987,435,40024,224,342,82,68,83,143,32,15,0,0,0,0,0,0,0,0,433,6334,433,6743,144,723,291,1399
1,"$200,000 or more",51,45,42,129,33,18857,46,9079,45,593,33,173,31,127,0,0,0,30,1743,0,0,0,0,0,0,0,0,0,0,47,2763,47,1172,0,0,43,357,47,1545,31,512,42,523,51,15577,24,21,0,0,0,0,0,0,0,0,0,0,0,0,40,294,51,4105,51,4194,25,673,25,399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Ashland County,7424,2946,3925,14029,4046,285326,6187,201019,3104,3924,1458,3472,1283,2465,1210,9396,150,886,8108,793,8796,1520,26045,1566,8814,915,8598,24,316,1602,30296,1406,7195,147,235,1463,4911,1596,12724,1213,7861,1086,2810,5457,170942,2341,2554,488,347,1137,1416,236,101,934,1215,1642,3038,1404,2686,74,395,4786,23881,5259,25708,1138,4240,6010,14094
3,Under $1,107,30,69,149,0,-2099,27,352,51,104,30,56,27,41,45,-236,0,36,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,78
3,"$1 under $25,000",3499,525,1646,4842,1246,43138,2775,30048,926,681,427,414,355,268,475,2248,56,229,222,287,1438,555,4486,725,3991,129,160,0,0,162,2015,70,68,68,37,132,315,158,433,88,468,103,179,1701,10295,462,159,44,17,139,54,25,5,578,596,1227,2337,1075,2125,0,0,1398,935,1758,1372,373,198,2926,5053
3,"$25,000 under $50,000",1913,842,1032,3980,1206,69053,1664,51766,868,911,372,482,327,315,321,2041,51,193,395,190,1370,436,7504,464,2719,399,2141,24,316,366,5174,313,635,44,161,318,823,364,1671,260,1368,194,275,1856,35909,818,700,167,106,416,407,64,24,303,519,415,701,329,561,0,0,1550,3642,1648,4104,267,321,1639,4157
3,"$50,000 under $75,000",1023,774,607,2598,793,62746,925,47247,601,646,274,765,254,469,192,1422,23,168,236,155,1771,277,6147,246,1287,207,2941,0,0,427,7231,397,1606,35,37,394,1183,427,2896,332,2065,279,509,1019,39800,538,814,127,97,324,526,84,40,53,100,0,0,0,0,26,43,965,4512,978,4883,247,357,775,2137
3,"$75,000 under $100,000",500,437,310,1366,427,42989,451,32146,354,422,175,569,156,442,80,1056,20,113,485,89,1398,140,4161,86,512,98,1745,0,0,313,5736,300,1416,0,0,301,1047,313,2552,278,1776,231,425,499,30131,294,506,73,58,167,281,42,23,0,0,0,0,0,0,0,0,493,3712,496,3928,115,301,383,1296
3,"$100,000 under $200,000",318,289,209,921,314,39632,292,27793,247,709,138,585,124,434,75,1394,0,113,1190,49,1612,91,3120,45,305,62,1133,0,0,272,6254,266,1882,0,0,262,1112,272,3094,214,1590,224,641,318,29477,199,331,77,69,91,148,21,9,0,0,0,0,0,0,0,0,316,4613,315,4880,100,439,218,1040
3,"$200,000 or more",64,49,52,173,60,29867,53,11667,57,451,42,601,40,496,22,1471,0,34,5583,23,1207,21,627,0,0,20,478,0,0,62,3886,60,1588,0,0,56,431,62,2078,41,594,55,781,64,25330,30,44,0,0,0,0,0,0,0,0,0,0,0,0,48,352,64,6467,64,6541,36,2624,26,333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Barron County,22060,9931,13977,42447,11694,947507,17956,659940,9277,16890,4195,36989,3451,33573,3465,24405,1259,3233,26823,2578,28855,4414,81375,4060,20908,3010,31709,81,921,6395,127741,5478,30042,745,869,5939,21220,6375,54590,4953,34229,4736,15198,16541,595380,7484,8278,1477,1062,3421,4388,747,343,2514,3096,3867,7579,3281,6548,278,1897,14526,86330,15929,92728,3591,8386,17277,44964
5,Under $1,440,199,357,752,140,-20196,124,1974,202,246,111,149,84,97,184,-2438,122,180,780,24,161,48,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,59,87,38,58,0,0,0,0,85,105,40,27,180,309
5,"$1 under $25,000",9375,1767,5358,12921,3080,115877,7094,82239,2828,3697,1118,1471,863,773,1144,5448,382,799,758,904,4870,1463,11470,1465,7783,381,510,0,0,814,11877,326,394,406,249,682,2075,802,2855,440,2572,505,940,4488,27584,1388,469,88,33,345,141,79,27,1430,1533,2680,5571,2353,4981,0,0,3624,2468,4532,3745,992,548,7456,13055
5,"$25,000 under $50,000",5764,2467,3752,11633,3332,206938,4991,156567,2192,2746,905,1510,740,967,875,6333,304,706,2341,633,5641,1140,18221,1400,6785,1160,6757,0,0,1551,21663,1323,2579,192,435,1413,4003,1549,7181,1193,6841,950,1994,5588,106914,2559,2049,410,251,1230,1195,170,73,893,1326,1128,1921,890,1509,0,0,4636,10839,4963,12467,770,967,4957,12016
5,"$50,000 under $75,000",3227,2519,2190,8099,2342,198630,2825,145272,1721,2442,821,1681,680,1105,578,5273,203,565,2218,469,5420,850,20063,763,4095,747,10303,47,322,1489,25181,1370,4486,86,81,1395,4481,1486,9297,1221,7869,1079,2586,3215,124828,1695,2535,433,318,988,1586,235,115,165,210,0,0,0,0,0,0,3036,13990,3110,15371,776,1356,2444,6498
5,"$75,000 under $100,000",1696,1535,1150,4595,1358,146259,1504,105926,1123,2210,545,1328,470,975,341,3031,130,371,2377,306,5043,506,15175,278,1406,416,7879,0,0,1149,21896,1100,5141,35,38,1109,3931,1147,10231,970,6645,947,2347,1694,101323,975,1678,302,236,523,929,147,75,0,0,0,0,0,0,0,0,1677,12351,1686,13091,425,1051,1270,4009
5,"$100,000 under $200,000",1297,1205,944,3706,1201,165473,1182,118805,973,2524,522,2126,460,1471,278,4451,95,451,5621,201,5881,353,13896,154,839,254,5219,34,599,1141,27974,1123,8202,26,66,1103,4859,1141,13493,952,7955,1020,3489,1296,122160,734,1174,201,168,335,537,116,53,0,0,0,0,0,0,69,157,1293,19276,1293,20151,470,2029,827,3473
5,"$200,000 or more",261,239,226,741,241,134526,236,49157,238,3025,173,28724,154,28185,65,2307,23,161,12728,41,1839,54,2179,0,0,52,1041,0,0,251,19150,236,9240,0,0,237,1871,250,11533,177,2347,235,3842,260,112571,133,373,43,56,0,0,0,0,0,0,0,0,0,0,209,1740,260,27406,260,27798,118,2408,143,5604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Bayfield County,7631,3573,4019,14362,3606,332947,5928,217134,3716,6433,1960,6207,1744,4203,1642,14157,282,1334,9965,1005,14952,1912,42006,1368,8165,1345,15355,49,495,2371,48560,2007,10504,283,228,2214,8037,2365,19535,1778,13112,1788,4800,5616,211538,2340,2692,604,502,970,1244,179,85,721,941,1351,2478,1086,2069,108,695,5009,31541,5561,34190,1443,3375,5815,14700
7,Under $1,156,60,108,226,0,-10001,45,973,71,92,52,134,46,93,75,-622,31,62,109,24,309,31,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,0,0,63,99
7,"$1 under $25,000",3248,632,1446,4394,998,38412,2385,24218,1056,1043,516,711,444,422,611,3783,91,336,-41,263,1704,542,4802,580,3162,133,177,27,163,294,4050,131,152,137,57,261,743,290,989,177,1054,188,275,1440,8163,334,111,46,19,93,32,0,0,417,465,1033,1908,839,1628,0,0,1217,746,1603,1397,418,285,2567,4204
7,"$25,000 under $50,000",1754,867,936,3618,985,64355,1406,42490,874,1047,439,803,380,505,384,2956,61,272,421,251,2306,501,9411,370,2381,491,2939,0,0,510,7628,410,807,84,61,460,1247,510,2192,375,2211,331,520,1709,32424,761,608,176,113,341,328,56,22,244,383,318,570,247,441,0,0,1409,3267,1516,3921,319,407,1422,3673
7,"$50,000 under $75,000",1179,853,664,2830,793,72696,1006,50259,718,921,375,840,339,548,285,2356,44,232,512,203,2767,362,8893,231,1441,328,4481,0,0,565,9775,517,1672,31,55,528,1663,563,3515,442,2981,422,942,1174,45941,564,846,151,121,294,488,61,32,60,93,0,0,0,0,0,0,1100,5351,1126,5823,283,505,895,2551
7,"$75,000 under $100,000",636,567,387,1627,421,54673,525,34262,448,600,256,719,234,465,129,1860,29,175,777,126,2498,256,9017,103,610,203,3906,22,332,412,8298,390,1744,31,55,396,1404,412,3274,341,2565,336,775,635,37866,346,550,115,108,145,262,34,18,0,0,0,0,0,0,0,0,629,4700,631,5003,180,462,456,1478
7,"$100,000 under $200,000",547,495,379,1391,343,69148,469,43784,446,1415,243,1508,226,1124,126,2359,26,188,2326,109,3863,187,7655,84,571,155,3138,0,0,484,11818,459,3317,0,0,466,2096,484,5691,372,3016,413,1352,547,51528,281,417,116,141,97,134,28,13,0,0,0,0,0,0,27,58,544,8256,543,8628,182,727,362,1598
7,"$200,000 or more",111,99,99,276,66,43664,92,21148,103,1315,79,1492,75,1046,32,1465,0,69,5861,29,1505,33,1909,0,0,35,714,0,0,106,6991,100,2812,0,0,103,884,106,3874,71,1285,98,936,111,35616,54,160,0,0,0,0,0,0,0,0,0,0,0,0,81,637,110,9221,110,9380,61,989,50,1097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Brown County,121872,49736,66659,245520,73902,6683694,104357,4938825,57442,99634,32002,151403,29579,121155,12928,135385,1080,21320,161901,14766,220751,20128,341522,18577,109259,13627,155972,752,12383,45679,1002627,41576,282654,3103,2683,42732,170311,45574,471989,37792,280836,37370,113954,95971,4538521,47484,72678,9853,7973,22616,29897,4674,2158,14205,21615,16715,32766,14618,29581,2680,17185,84740,770650,88859,804529,18888,68154,97701,285061
9,Under $1,1581,420,1090,2254,444,-171782,471,13176,692,5078,595,1776,557,1238,435,-15057,124,798,6820,119,1854,154,1575,51,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,134,179,265,127,194,0,0,0,0,228,429,96,168,693,3710
9,"$1 under $25,000",46151,5087,22092,60380,14978,560201,36939,415864,13398,10723,7071,10486,6373,6381,3528,20319,204,4367,-1515,4299,26259,5773,38763,6624,42431,1724,2418,25,111,3580,50380,1667,2011,1583,867,2894,9033,3513,12513,2033,11351,2455,3419,23078,140774,7300,2667,397,156,1721,638,391,132,7813,9358,11787,24788,10659,22913,28,23,18272,12321,20892,16258,4439,2076,37457,62361
9,"$25,000 under $50,000",30119,8915,16677,61231,16662,1088864,26886,882196,12111,10561,5975,12082,5500,7928,2523,20678,242,3580,2102,3484,35906,4850,66742,5036,30186,4645,28168,58,353,8927,120235,7847,16313,862,765,8041,23590,8900,41954,7105,39835,6134,8616,28980,581037,13559,11417,2237,1545,6887,6361,810,415,5329,10787,4749,7713,3832,6474,22,17,23704,60662,24667,65746,3609,4161,26362,64374
9,"$50,000 under $75,000",17871,11810,10715,43523,13433,1105010,16034,865529,10939,11111,5591,12829,5152,8956,2339,20145,190,3527,4710,2642,39088,3794,77439,3405,19796,3277,46619,85,545,10514,170895,9996,33605,350,491,9913,32961,10510,68982,9005,59828,8269,13925,17806,700489,9807,14754,2585,1985,5716,9273,961,446,874,1217,0,0,0,0,0,0,16834,81228,17092,86265,3383,5407,14448,40163
9,"$75,000 under $100,000",11954,10450,7079,33817,11351,1033291,10895,815268,8566,9603,4810,12011,4471,8593,1646,18275,140,2989,7605,2005,41126,2654,67281,2002,9873,2053,38170,86,753,9272,174232,8960,43089,165,223,8955,33799,9269,79234,8192,59429,7993,16442,11934,705734,7687,13563,2143,1779,4697,8325,1111,560,102,119,0,0,0,0,41,70,11805,85621,11839,90028,2485,5399,9454,31042
9,"$100,000 under $200,000",11446,10565,6801,35473,13430,1483533,10665,1173413,9172,15030,5866,23639,5509,17268,1845,37659,138,4144,22443,1775,49263,2408,70399,1342,5873,1561,32290,239,2835,10672,261630,10440,79050,108,240,10349,48727,10669,132142,9361,79199,9927,29520,11428,1083949,7575,11733,2055,1865,3595,5300,1226,520,0,0,0,0,0,0,497,934,11382,172891,11398,180846,3523,13957,7897,34394
9,"$200,000 or more",2750,2489,2205,8842,3604,1584577,2467,773379,2564,37528,2094,78580,2017,70791,612,33366,42,1915,119736,442,27255,495,19323,117,704,367,8307,259,7786,2714,225255,2666,108586,35,97,2580,22201,2713,137164,2096,31194,2592,42032,2745,1326538,1556,18544,436,643,0,0,175,85,0,0,0,0,0,0,2092,16141,2743,357927,2743,364957,1353,36986,1390,49017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Buffalo County,6583,3112,4956,12957,3487,251610,5384,200938,3516,5773,1428,3351,1302,2233,1110,7557,856,1204,11067,790,7523,1243,20389,840,5256,868,8266,36,439,1749,30584,1495,6469,220,134,1618,4963,1744,11776,1298,8434,1330,3088,4983,164461,2365,2776,481,434,1101,1476,278,128,707,948,1009,1896,825,1581,48,242,4338,20890,4829,23121,1126,2776,5098,11957
11,Under $1,206,104,196,397,89,-19373,78,1296,146,488,63,61,56,40,59,-391,106,96,937,23,239,31,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,44,69,35,49,0,0,0,0,55,50,24,20,112,178
11,"$1 under $25,000",2559,504,1813,3514,745,31519,1869,22252,1051,1171,358,408,319,233,350,1755,202,304,481,287,1471,406,3144,290,1904,102,173,0,0,232,3211,79,86,138,68,191,462,228,624,106,562,158,227,1221,7493,394,135,31,13,81,30,25,8,346,405,641,1273,537,1103,0,0,977,655,1264,1043,334,189,1951,3242
11,"$25,000 under $50,000",1793,767,1359,3558,930,64682,1582,50458,885,1222,332,529,303,348,291,1803,225,259,1180,202,1652,362,5403,266,1614,375,1968,0,0,416,5672,364,781,50,34,372,926,416,1763,296,1628,268,422,1741,34200,817,665,155,106,358,320,71,37,285,437,324,554,253,429,0,0,1415,3433,1535,3961,233,321,1550,3817
11,"$50,000 under $75,000",1052,856,819,2740,831,65229,971,51045,684,1033,297,475,265,260,191,1130,152,219,1322,129,1218,220,4580,180,1183,202,2722,0,0,425,7043,398,1259,32,32,403,1099,424,2415,353,2417,305,617,1048,41295,589,958,147,138,355,582,95,41,56,76,0,0,0,0,0,0,985,4432,1010,4839,232,416,817,2190
11,"$75,000 under $100,000",557,496,437,1592,537,47763,507,36406,408,630,189,327,176,250,119,1230,84,150,1363,80,1223,121,3245,73,404,104,1835,36,439,334,5840,322,1446,0,0,319,1022,334,2526,286,1971,278,460,557,33591,334,633,82,74,202,390,54,28,0,0,0,0,0,0,0,0,549,3981,551,4352,148,420,407,1287
11,"$100,000 under $200,000",374,349,291,1050,327,45803,340,33364,303,851,158,807,152,530,100,2030,87,145,2184,69,1720,103,3810,31,151,85,1568,0,0,305,6789,297,2078,0,0,297,1207,305,3338,257,1856,285,761,374,34365,231,385,66,103,105,154,33,14,0,0,0,0,0,0,0,0,370,5230,372,5623,129,680,261,1243
11,"$200,000 or more",42,36,41,106,28,15987,37,6117,39,378,31,744,31,572,0,0,0,31,3600,0,0,0,0,0,0,0,0,0,0,37,2029,35,819,0,0,36,247,37,1110,0,0,36,601,42,13517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,242,42,3159,42,3253,26,730,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Burnett County,7694,3557,5025,14504,3609,303163,5711,188676,3357,5823,1606,4844,1441,3465,1266,8861,318,1222,10843,1134,15843,2166,45428,1319,9458,1486,15100,27,236,2348,43957,1925,8052,354,263,2221,7339,2345,16009,1826,13519,1769,4341,5500,184683,2161,2535,507,349,955,1213,152,69,806,998,1417,2674,1185,2319,66,357,4897,25565,5399,27681,1317,3308,5852,13297
13,Under $1,149,48,117,206,0,-7654,46,480,75,131,45,72,42,33,71,-705,28,68,-67,0,0,31,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,23,17,0,0,66,105
13,"$1 under $25,000",3420,819,2004,5025,1173,41254,2360,24652,1111,1275,461,819,401,484,453,2161,100,341,45,390,2699,685,5945,509,3165,221,296,0,0,348,5167,143,165,176,100,308,886,346,1172,222,1398,231,340,1449,8173,355,126,37,14,112,47,0,0,498,519,1056,2044,914,1841,0,0,1193,722,1550,1160,349,175,2653,4528
13,"$25,000 under $50,000",1940,929,1274,3924,1042,69855,1517,43720,846,949,398,980,359,646,301,2363,76,284,645,298,3055,586,10845,427,3395,562,3269,27,236,593,8716,472,851,106,82,546,1460,592,2458,441,2711,391,791,1873,34944,765,616,154,94,344,327,44,19,263,418,338,609,271,478,0,0,1579,3533,1682,4067,334,399,1586,3627
13,"$50,000 under $75,000",1084,786,800,2546,668,66271,881,41552,602,1061,286,964,257,728,208,1725,55,189,700,205,2898,406,10269,226,1729,353,4915,0,0,558,9589,506,1560,41,42,540,1634,558,3301,466,3290,426,878,1079,41716,498,716,142,98,275,450,50,26,45,61,0,0,0,0,0,0,1034,4831,1050,5210,274,455,810,2131
13,"$75,000 under $100,000",596,528,438,1519,395,51007,500,32944,351,525,186,448,169,327,122,1243,31,141,1088,122,2514,232,7169,102,716,184,3239,0,0,413,7852,392,1760,31,39,405,1329,413,3185,344,2658,347,902,594,35501,302,491,105,73,151,272,58,24,0,0,0,0,0,0,0,0,588,4406,591,4677,152,367,441,1381
13,"$100,000 under $200,000",435,390,330,1118,292,54782,351,32779,308,1070,185,987,169,747,88,1599,28,152,2726,119,4677,198,8122,55,453,143,2835,0,0,369,9430,351,2419,0,0,361,1541,369,4064,307,2932,319,971,435,40516,206,309,69,70,73,117,0,0,0,0,0,0,0,0,26,75,433,6470,433,6820,169,838,265,1084
