County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,Under $1,128,62,97,235,53,-4586,42,703,56,91,32,368,32,337,56,-419,31,43,-67,0,0,23,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,22,33,0,0,0,0,0,0,0,0,72,160
1,"$1 under $25,000",4831,870,3207,8618,2739,64658,3747,47320,800,984,272,382,241,220,880,5251,90,213,-99,279,1700,690,5292,844,4792,148,268,0,0,235,3389,99,109,101,132,171,149,224,469,120,657,172,509,2059,11529,777,281,52,20,239,84,64,24,1405,1615,2337,6392,2184,5593,0,0,1469,948,2237,2005,385,194,4220,11340
1,"$25,000 under $50,000",2611,985,1790,5813,1942,92577,2307,73863,742,844,258,441,212,288,339,1119,94,145,37,271,3001,571,8525,395,2070,458,2800,22,249,571,8120,443,813,101,85,482,379,569,1486,417,2309,496,1670,2541,45441,1319,1276,212,160,700,644,173,115,564,743,739,1299,625,1101,0,0,1931,4202,2063,4667,341,371,2259,6423
1,"$50,000 under $75,000",1188,849,828,3141,1067,72584,1057,56614,548,630,226,467,198,363,202,1188,111,140,258,164,2303,349,7046,147,656,260,3560,0,0,526,9119,481,1478,39,41,471,413,526,2148,410,2500,470,2065,1184,45028,657,1111,151,147,433,694,103,59,74,75,0,0,0,0,22,35,1109,4899,1129,5298,282,456,905,2555
1,"$75,000 under $100,000",619,552,447,1779,603,53101,546,39968,341,554,149,364,130,235,96,707,77,101,570,82,1947,213,5960,58,263,147,2609,0,0,400,7848,370,1660,32,65,378,354,400,2259,335,2293,370,1897,619,36235,373,675,127,121,231,420,49,25,0,0,0,0,0,0,0,0,615,4363,615,4608,153,379,464,1485
1,"$100,000 under $200,000",467,434,347,1359,445,58023,413,41190,330,848,190,440,172,303,95,1593,89,139,1457,87,3515,165,6300,35,235,115,2336,0,0,384,9244,372,2551,0,0,367,457,384,3275,314,2439,358,2193,466,42944,251,453,84,97,130,213,46,24,0,0,0,0,0,0,0,0,463,6746,465,7056,190,926,277,1231
1,"$200,000 or more",61,57,50,181,62,20250,58,10102,52,360,34,238,34,178,24,1261,0,34,1103,0,0,20,1052,0,0,0,0,0,0,56,4060,54,893,0,0,51,101,56,1049,45,528,51,1850,60,15481,28,21,0,0,0,0,0,0,0,0,0,0,0,0,31,148,60,3901,60,4049,33,816,27,328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Aiken County,70826,28513,41852,148702,45305,3400666,57806,2499113,24585,41016,12790,58189,11362,42963,11346,79306,1018,8945,48501,7423,120738,16976,359213,5503,34921,10078,125794,202,3146,22295,460619,19041,104231,2552,2400,20278,29383,22127,146285,17866,136831,19526,94780,52080,2156894,23913,29411,4637,4118,12148,14044,2989,1571,12402,16385,16370,38116,14712,33850,978,4790,44937,331658,50053,350493,12140,34325,56326,160221
3,Under $1,814,278,583,1238,214,-30988,175,4933,330,869,225,2571,200,2197,340,-3965,62,295,938,49,621,106,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,82,73,49,51,0,0,0,0,114,250,64,105,305,1034
3,"$1 under $25,000",29640,4740,17086,49563,15580,374911,22909,274845,5411,6752,2447,4228,2135,2557,4451,26383,175,1712,671,1697,10277,4349,39126,2922,18146,1279,2324,0,0,1968,28730,725,934,926,682,1416,1522,1823,3575,1123,7211,1397,3416,12612,70356,4094,1423,271,114,1491,484,357,127,8272,9634,12503,31556,11488,28313,24,38,9507,6017,13218,10974,2675,1411,25199,60958
3,"$25,000 under $50,000",16705,5568,9691,37673,11287,593972,14144,461297,4820,6470,2253,5979,1982,3970,2591,9977,211,1483,935,1685,16028,3914,65029,1293,8625,3164,19933,46,251,4262,61983,3305,6313,803,639,3653,3679,4246,11856,3197,19590,3418,10649,15854,293568,7670,7068,1038,784,4534,4037,891,516,3703,6173,3785,6487,3175,5486,0,0,12273,28772,13444,31682,2541,3191,14064,38557
3,"$50,000 under $75,000",9148,5486,5809,21371,6467,564515,7821,423996,4223,6061,2124,6778,1850,4480,1415,7453,170,1409,1247,1325,18887,2958,64440,630,3964,2164,31583,0,0,4517,75222,4042,13033,406,421,4105,4397,4515,19493,3693,24752,3929,14657,9112,364577,4520,6798,1047,928,2790,4277,613,333,355,488,0,0,0,0,0,0,8723,44243,8824,46907,2172,4128,6956,19768
3,"$75,000 under $100,000",6088,4827,3696,15715,4719,527346,5225,389178,3573,5783,1923,6705,1681,4691,1018,7349,150,1244,3125,1084,20196,2276,61956,336,2061,1543,30163,21,191,4105,78009,3799,17377,233,310,3890,4868,4102,24455,3502,25285,3749,16300,6078,369810,3187,5396,859,836,1864,3198,499,277,42,45,0,0,0,0,27,32,6023,48712,6035,50795,1545,3633,4534,14779
3,"$100,000 under $200,000",7240,6535,4168,19910,6079,951925,6475,707246,5159,8918,3042,14728,2771,11062,1274,14285,195,2125,7966,1370,40823,2915,103082,297,1879,1656,35422,67,971,6286,152717,6044,44167,159,280,6092,10345,6284,58687,5433,46363,5935,33681,7235,715467,3856,5442,1220,1227,1469,2048,574,290,0,0,0,0,0,0,163,374,7223,119992,7230,123693,2532,9526,4699,18341
3,"$200,000 or more",1191,1079,819,3232,959,418985,1057,237618,1069,6163,776,17200,743,14006,257,17824,55,677,33619,213,13906,458,24574,25,246,272,6369,68,1733,1157,63958,1126,22407,25,68,1122,4572,1157,28219,918,13630,1098,16077,1189,343116,586,3284,202,229,0,0,55,28,0,0,0,0,0,0,764,4346,1188,83922,1188,86192,611,12331,569,6784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Allendale County,3468,736,2434,7399,2748,102577,2902,74454,584,1877,216,949,175,669,498,3205,114,169,2345,158,1958,599,8814,534,3413,278,2812,0,0,445,9542,370,1731,54,41,355,605,441,2670,272,1678,387,2356,2118,50980,1121,1028,165,123,584,521,93,54,1121,1249,1567,4093,1468,3734,0,0,1512,7082,1850,7854,385,2045,2978,9395
5,Under $1,38,0,30,65,0,-668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"$1 under $25,000",2139,213,1464,4183,1636,28018,1741,21346,219,294,61,102,47,57,306,1283,61,48,96,56,293,265,2123,400,2747,41,51,0,0,63,833,29,32,22,11,39,44,59,112,30,186,45,106,852,4056,382,139,22,9,164,55,24,9,866,950,1244,3523,1181,3220,0,0,525,284,826,621,126,50,1949,5936
5,"$25,000 under $50,000",814,216,584,1954,746,27960,740,23948,143,295,42,67,30,38,105,-135,0,37,138,41,391,162,2409,99,415,118,606,0,0,126,1895,106,202,32,30,93,109,126,383,71,366,110,373,793,13017,481,489,62,39,286,265,48,33,255,299,323,570,287,514,0,0,525,1053,556,1163,101,129,712,2263
5,"$50,000 under $75,000",238,111,174,563,181,14535,211,11246,84,159,34,93,28,40,39,65,20,20,283,38,718,81,1646,35,251,42,575,0,0,93,1678,82,283,0,0,74,79,93,423,57,279,80,351,236,9446,127,200,37,32,74,110,21,12,0,0,0,0,0,0,0,0,224,1125,230,1211,63,146,174,543
5,"$75,000 under $100,000",134,102,95,353,107,11635,119,8403,68,173,32,123,30,64,20,158,33,28,114,0,0,52,1308,0,0,40,736,0,0,79,1667,71,330,0,0,73,100,79,503,52,312,73,441,133,8077,75,126,44,43,39,62,0,0,0,0,0,0,0,0,0,0,134,1043,134,1077,41,98,93,296
5,"$100,000 under $200,000",105,94,87,281,78,21097,91,9511,70,956,47,564,40,470,28,1834,0,36,1714,23,556,39,1328,0,0,37,844,0,0,84,3469,82,884,0,0,76,273,84,1249,62,535,79,1085,104,16384,56,74,0,0,21,29,0,0,0,0,0,0,0,0,0,0,104,3577,104,3782,54,1622,50,357
5,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Anderson County,81837,33855,50757,170052,53215,3504687,68904,2648843,24102,40736,12446,38926,11073,28607,11939,106464,1173,8860,46245,7441,105256,15444,261986,9893,63237,10040,109693,227,3680,22717,469432,19737,99877,2477,2247,20918,31662,22660,143830,18772,151526,19515,93762,59900,2117529,26248,30496,3853,3350,14640,17473,3517,1805,14208,18162,19677,45752,17568,40371,887,4617,51811,315595,57418,337670,12590,35651,66553,199231
7,Under $1,1006,416,768,1638,313,-39048,265,6281,409,999,274,763,243,620,395,-3410,88,365,127,85,930,139,1374,23,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,91,115,177,89,126,0,0,0,0,130,240,51,62,396,1329
7,"$1 under $25,000",36047,6674,22332,60044,18321,472843,28505,350900,5898,6928,2653,4271,2289,2640,5071,33105,208,1799,-903,2098,12633,4715,36785,5149,33283,1417,2596,23,103,2184,31786,1000,1174,980,742,1762,2096,2143,4568,1393,9222,1581,4007,15947,98824,4523,1599,216,95,1731,612,332,112,9459,11074,14565,36876,13363,32889,0,0,12554,9098,16830,14865,2968,1558,31081,76303
7,"$25,000 under $50,000",21834,8112,12857,46005,14183,767379,19453,626763,5432,7232,2458,5095,2124,3442,2448,16275,214,1648,625,1874,18378,4052,56795,2639,16289,3684,21896,0,0,5057,72387,4110,7956,817,627,4411,5060,5047,15119,3953,25140,3951,12207,21053,388346,9100,8249,985,758,5496,5130,932,501,4173,6374,4997,8699,4116,7356,0,0,16930,39033,17962,43197,2976,3638,18765,57958
7,"$50,000 under $75,000",10285,7264,6629,26043,8270,633425,9213,494091,4375,6262,2289,5238,2025,3622,1662,10441,221,1522,1422,1364,18011,2801,53968,1204,7699,2315,32765,29,237,5182,87978,4754,15036,344,347,4842,5619,5180,23049,4471,31423,4465,17249,10256,396803,5400,8426,972,859,3567,5607,884,467,457,567,0,0,0,0,35,43,9768,45463,9907,48620,2448,4291,7816,22288
7,"$75,000 under $100,000",6059,5351,3848,16972,5479,522045,5467,403832,3299,5203,1792,5179,1626,3793,1015,9104,172,1257,1662,935,17785,1820,44964,542,3545,1368,25451,32,282,4340,85861,4114,18603,180,260,4160,5647,4338,26586,3851,30212,3908,17297,6047,354748,3541,6139,739,662,2288,3906,656,350,52,56,0,0,0,0,0,0,5990,43866,6009,46289,1564,3793,4488,14470
7,"$100,000 under $200,000",5523,5068,3448,16095,5455,713555,5033,542155,3744,8009,2290,8847,2114,6666,1045,19336,200,1622,7899,896,27368,1657,54571,314,2064,1050,22341,77,1162,4885,126123,4727,33927,127,206,4715,8650,4884,45663,4267,41112,4593,27331,5516,521560,3160,4800,780,805,1558,2218,639,336,0,0,0,0,0,0,129,279,5490,84760,5500,88758,2060,9046,3453,15101
7,"$200,000 or more",1083,970,875,3255,1194,434488,968,224821,945,6103,690,9533,652,7824,303,21613,70,647,35413,189,10151,260,13529,22,211,206,4644,66,1896,1069,65297,1032,23181,29,65,1028,4590,1068,28845,837,14417,1017,15671,1081,357248,524,1283,161,171,0,0,74,39,0,0,0,0,0,0,723,4295,1079,93375,1080,95701,523,13263,554,11782
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Bamberg County,5703,1654,3988,12031,4184,200203,4787,143973,1317,2921,530,1688,468,1334,860,6092,275,388,4583,350,4249,1120,20557,806,4631,649,6891,0,0,1143,22362,924,4487,153,246,940,1326,1134,6885,767,4580,1033,5742,3822,112056,1843,1859,274,221,1031,961,221,123,1533,1780,2161,5523,2005,5044,36,193,2982,16337,3422,17907,844,2941,4712,15188
9,Under $1,83,36,68,129,0,-3310,0,0,31,83,0,0,0,0,32,-334,21,27,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,173
9,"$1 under $25,000",3028,359,2071,5672,2097,40656,2483,32327,325,460,132,244,118,165,432,2149,55,78,72,95,484,350,3486,504,3052,100,165,0,0,155,2001,68,93,68,38,102,104,149,294,77,340,134,365,1286,6690,527,200,29,9,256,79,37,12,1142,1239,1691,4653,1601,4281,0,0,848,511,1209,981,234,125,2703,8016
9,"$25,000 under $50,000",1473,434,1009,3381,1215,50982,1303,41099,339,597,109,172,92,129,158,389,58,69,292,86,715,337,5654,205,1038,239,1351,0,0,321,4910,241,441,52,42,235,229,319,889,198,1009,271,1037,1420,24054,765,745,99,75,458,387,87,53,371,511,470,870,404,763,0,0,1042,2134,1108,2367,222,267,1247,3691
9,"$50,000 under $75,000",518,307,369,1221,378,31695,447,22056,233,494,97,258,91,164,90,926,47,70,378,67,808,192,4487,47,246,145,2050,0,0,235,4008,211,655,33,166,206,219,234,1048,164,877,215,1104,517,20384,240,386,52,41,166,246,43,25,20,30,0,0,0,0,0,0,499,2429,509,2633,163,363,355,940
9,"$75,000 under $100,000",297,243,229,798,247,25792,272,19010,180,265,79,230,64,189,63,134,36,50,521,50,724,121,2826,50,295,85,1586,0,0,176,3371,163,752,0,0,157,194,176,1097,129,758,166,933,296,18192,160,280,45,46,98,167,25,14,0,0,0,0,0,0,0,0,291,2365,292,2485,85,320,210,693
9,"$100,000 under $200,000",262,237,201,718,215,33650,242,23063,169,530,80,391,72,332,63,1339,58,66,1196,52,1518,120,4104,0,0,80,1739,0,0,217,5261,203,1423,0,0,203,309,217,2078,175,1226,209,1379,261,25269,131,214,49,50,53,82,29,19,0,0,0,0,0,0,0,0,260,4081,262,4427,114,614,164,1675
9,"$200,000 or more",42,38,41,112,32,20738,40,6418,40,492,33,393,31,355,22,1489,0,28,1769,0,0,0,0,0,0,0,0,0,0,39,2811,38,1123,0,0,37,271,39,1479,24,370,38,924,42,17467,20,34,0,0,0,0,0,0,0,0,0,0,0,0,36,193,42,4817,42,5014,26,1252,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Barnwell County,8909,2993,6532,19210,6612,330578,7380,257260,2216,5626,854,3236,750,2304,1558,2840,411,649,4177,610,7042,1957,32455,1222,8599,924,9722,0,0,1832,37636,1559,7853,222,937,1602,2307,1828,12152,1383,8223,1624,8421,5970,186657,2917,3222,541,426,1708,1736,369,202,2274,2758,3139,8108,2904,7265,48,250,4740,26411,5568,28276,1253,2397,7402,22949
11,Under $1,122,43,96,189,27,-2642,27,623,41,38,0,0,0,0,59,-692,28,28,42,0,0,26,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,116
11,"$1 under $25,000",4600,699,3304,8686,3049,60649,3597,44629,621,778,211,288,178,162,767,3176,101,156,-5,181,1120,696,5879,790,5480,161,269,0,0,187,3425,78,96,93,822,134,117,184,1083,96,507,147,421,1851,9409,716,258,59,26,337,105,41,13,1672,1921,2434,6809,2284,6115,21,19,1246,730,1962,1606,351,173,4074,11906
11,"$25,000 under $50,000",2100,681,1540,4865,1774,72703,1868,59736,466,612,148,302,131,231,311,-330,66,106,177,162,1462,482,7379,296,2215,336,2054,0,0,390,5532,300,613,74,56,306,297,389,1112,257,1271,325,1135,2033,34863,1113,1092,161,115,710,633,132,80,569,799,705,1299,620,1150,0,0,1450,3092,1549,3380,316,340,1775,5649
11,"$50,000 under $75,000",909,546,710,2206,713,55537,794,43104,398,634,169,396,149,318,180,266,68,118,295,112,1435,300,6086,79,593,201,2773,0,0,386,6438,344,1143,29,27,348,400,386,1750,310,1674,340,1379,908,35765,463,766,125,111,307,478,72,37,33,38,0,0,0,0,0,0,872,4204,882,4472,207,390,699,2025
11,"$75,000 under $100,000",618,506,464,1696,566,53152,570,42960,309,493,121,190,107,146,140,276,69,100,570,72,897,220,4843,57,311,121,2249,0,0,383,7126,362,1694,26,32,355,423,383,2362,321,1938,350,1669,618,37209,334,592,98,83,229,357,69,39,0,0,0,0,0,0,0,0,612,4748,615,4998,163,384,455,1508
11,"$100,000 under $200,000",515,476,379,1454,456,65537,483,52880,342,878,177,672,158,537,101,144,79,112,854,83,2128,206,5748,0,0,84,1828,0,0,445,10218,437,3214,0,0,421,639,445,4240,373,2473,423,2626,515,49213,291,514,98,91,125,163,55,33,0,0,0,0,0,0,0,0,515,8039,515,8181,189,635,344,1745
11,"$200,000 or more",45,42,39,114,27,25642,41,13328,39,2193,28,1388,27,910,0,0,0,29,2244,0,0,27,2059,0,0,21,549,0,0,41,4897,38,1093,0,0,38,431,41,1605,26,360,39,1191,45,20198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,231,45,5598,45,5639,27,475,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Beaufort County,75466,33066,41970,155606,41930,4543140,56780,2418707,31865,118850,21656,222878,19815,159669,12609,164291,242,18703,321120,12676,341191,20443,607798,5191,36204,17014,266995,515,10069,28896,838931,21195,149005,6579,9012,26422,82488,28784,249711,22552,290397,24686,118746,55742,3089333,26151,30692,4592,4629,10929,12113,3010,1654,12912,19356,13196,29294,11675,26225,2349,18239,47741,557087,52080,586119,15831,79037,56122,190850
13,Under $1,1769,783,1367,3002,569,-168441,566,15017,948,5825,743,5451,679,3695,696,-10249,21,936,7469,234,4500,257,4854,49,394,0,0,23,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,151,196,265,140,189,0,0,0,0,320,780,145,301,801,3812
13,"$1 under $25,000",28709,4565,14963,49916,14680,377770,22239,288388,6021,7923,3667,10418,3246,6149,4050,25945,40,3063,-2957,1929,13766,3561,32709,2482,15355,1377,2957,0,0,3246,58510,1079,1511,1795,1534,2590,5103,3187,8970,2126,20722,2339,4158,12281,73532,4081,1414,175,77,1442,463,370,140,8101,10926,9255,22584,8369,20501,0,0,9233,6361,12120,10853,2818,1866,23654,52647
13,"$25,000 under $50,000",17858,6749,9068,39777,12242,635779,14634,468717,5896,9875,3484,14538,3117,8712,2421,19061,27,2764,577,2180,24955,3902,68157,1210,8364,3750,26444,27,155,5522,100017,3489,6715,1723,1643,4742,8784,5492,18572,4223,39490,4257,10291,16561,296590,8125,7067,843,639,4706,4151,1004,544,4184,7552,3745,6445,3166,5535,29,203,12435,28716,13311,32647,2949,4149,14622,40406
13,"$50,000 under $75,000",9631,5985,5285,21327,5419,592857,7097,344270,5445,11925,3497,19348,3183,12004,1740,16332,32,2787,2258,2207,36018,3808,101015,651,5512,3526,53809,39,347,5676,117231,4198,12382,1302,1338,5247,10895,5664,26314,4593,47637,4747,13647,9491,360210,4555,6123,946,902,2362,3672,665,378,452,646,0,0,0,0,0,0,8887,42919,9074,46377,2831,6073,6715,19992
13,"$75,000 under $100,000",6388,5198,3667,15049,3421,553822,4469,278268,4369,11465,3032,19432,2776,12656,1201,12560,33,2484,2624,2090,48017,3215,112193,394,2919,2947,60227,58,565,4520,109199,3557,14587,828,2899,4285,10449,4514,28627,3774,44614,3988,13486,6341,369469,3244,4467,831,797,1406,2384,442,262,64,81,0,0,0,0,31,91,6223,47961,6263,50641,2182,6146,4176,13878
