"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"North Dakota"	"38"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	31	644259	4.8
	"1999"	"1999"	"North Dakota"	"38"	"Vascular disorder of intestine, unspecified"	"K55.9"	11	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Other and unspecified intestinal obstruction"	"K56.6"	13	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Alcoholic cirrhosis of liver"	"K70.3"	26	644259	4.0
	"1999"	"1999"	"North Dakota"	"38"	"Other and unspecified cirrhosis of liver"	"K74.6"	15	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	21	644259	3.3
	"1999"	"1999"	"North Dakota"	"38"	"Rheumatoid arthritis, unspecified"	"M06.9"	12	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Acute renal failure, unspecified"	"N17.9"	10	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Chronic renal failure, unspecified"	"N18.9"	22	644259	3.4
	"1999"	"1999"	"North Dakota"	"38"	"Unspecified renal failure"	"N19"	45	644259	7.0
	"1999"	"1999"	"North Dakota"	"38"	"Urinary tract infection, site not specified"	"N39.0"	16	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Senility"	"R54"	13	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Sudden infant death syndrome - SIDS"	"R95"	12	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Other ill-defined and unspecified causes of mortality"	"R99"	34	644259	5.3
	"1999"	"1999"	"North Dakota"	"38"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	11	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	12	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	31	644259	4.8
	"1999"	"1999"	"North Dakota"	"38"	"Unspecified fall"	"W19"	27	644259	4.2
	"1999"	"1999"	"North Dakota"	"38"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	10	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Exposure to unspecified factor"	"X59"	15	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Intentional self-harm by handgun discharge"	"X72"	11	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	15	644259	Unreliable
	"1999"	"1999"	"North Dakota"	"38"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	13	644259	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Septicaemia, unspecified"	"A41.9"	32	642200	5.0
	"2000"	"2000"	"North Dakota"	"38"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	26	642200	4.0
	"2000"	"2000"	"North Dakota"	"38"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	33	642200	5.1
	"2000"	"2000"	"North Dakota"	"38"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	113	642200	17.6
	"2000"	"2000"	"North Dakota"	"38"	"Malignant neoplasm of rectum"	"C20"	20	642200	3.1
	"2000"	"2000"	"North Dakota"	"38"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	12	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	11	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	73	642200	11.4
	"2000"	"2000"	"North Dakota"	"38"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	312	642200	48.6
	"2000"	"2000"	"North Dakota"	"38"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	99	642200	15.4
	"2000"	"2000"	"North Dakota"	"38"	"Endometrium - Malignant neoplasms"	"C54.1"	14	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Malignant neoplasm of ovary"	"C56"	37	642200	5.8
	"2000"	"2000"	"North Dakota"	"38"	"Malignant neoplasm of prostate"	"C61"	100	642200	15.6
	"2000"	"2000"	"North Dakota"	"38"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	31	642200	4.8
	"2000"	"2000"	"North Dakota"	"38"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	42	642200	6.5
	"2000"	"2000"	"North Dakota"	"38"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	22	642200	3.4
	"2000"	"2000"	"North Dakota"	"38"	"Malignant neoplasm without specification of site"	"C80"	68	642200	10.6
	"2000"	"2000"	"North Dakota"	"38"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	61	642200	9.5
	"2000"	"2000"	"North Dakota"	"38"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	32	642200	5.0
	"2000"	"2000"	"North Dakota"	"38"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	14	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	21	642200	3.3
	"2000"	"2000"	"North Dakota"	"38"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	16	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	22	642200	3.4
	"2000"	"2000"	"North Dakota"	"38"	"Anaemia, unspecified"	"D64.9"	10	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	24	642200	3.7
	"2000"	"2000"	"North Dakota"	"38"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	46	642200	7.2
	"2000"	"2000"	"North Dakota"	"38"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	12	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Unspecified diabetes mellitus, without complications"	"E14.9"	96	642200	14.9
	"2000"	"2000"	"North Dakota"	"38"	"Volume depletion"	"E86"	11	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Unspecified dementia"	"F03"	41	642200	6.4
	"2000"	"2000"	"North Dakota"	"38"	"Motor neuron disease"	"G12.2"	18	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Parkinson disease"	"G20"	59	642200	9.2
	"2000"	"2000"	"North Dakota"	"38"	"Alzheimer disease, unspecified"	"G30.9"	206	642200	32.1
	"2000"	"2000"	"North Dakota"	"38"	"Essential (primary) hypertension"	"I10"	32	642200	5.0
	"2000"	"2000"	"North Dakota"	"38"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	26	642200	4.0
	"2000"	"2000"	"North Dakota"	"38"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	11	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Hypertensive renal disease with renal failure"	"I12.0"	29	642200	4.5
	"2000"	"2000"	"North Dakota"	"38"	"Acute myocardial infarction, unspecified"	"I21.9"	597	642200	93.0
	"2000"	"2000"	"North Dakota"	"38"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	128	642200	19.9
	"2000"	"2000"	"North Dakota"	"38"	"Atherosclerotic heart disease"	"I25.1"	509	642200	79.3
	"2000"	"2000"	"North Dakota"	"38"	"Ischaemic cardiomyopathy"	"I25.5"	15	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	41	642200	6.4
	"2000"	"2000"	"North Dakota"	"38"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	19	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Aortic (valve) stenosis"	"I35.0"	27	642200	4.2
	"2000"	"2000"	"North Dakota"	"38"	"Endocarditis, valve unspecified"	"I38"	16	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Cardiomyopathy, unspecified"	"I42.9"	34	642200	5.3
	"2000"	"2000"	"North Dakota"	"38"	"Cardiac arrest, unspecified"	"I46.9"	16	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Atrial fibrillation and flutter"	"I48"	23	642200	3.6
	"2000"	"2000"	"North Dakota"	"38"	"Cardiac arrhythmia, unspecified"	"I49.9"	19	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Congestive heart failure"	"I50.0"	97	642200	15.1
	"2000"	"2000"	"North Dakota"	"38"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	10	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Intracerebral haemorrhage, unspecified"	"I61.9"	42	642200	6.5
	"2000"	"2000"	"North Dakota"	"38"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	10	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Cerebral infarction, unspecified"	"I63.9"	26	642200	4.0
	"2000"	"2000"	"North Dakota"	"38"	"Stroke, not specified as haemorrhage or infarction"	"I64"	260	642200	40.5
	"2000"	"2000"	"North Dakota"	"38"	"Cerebrovascular disease, unspecified"	"I67.9"	16	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	25	642200	3.9
	"2000"	"2000"	"North Dakota"	"38"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	31	642200	4.8
	"2000"	"2000"	"North Dakota"	"38"	"Generalized and unspecified atherosclerosis"	"I70.9"	60	642200	9.3
	"2000"	"2000"	"North Dakota"	"38"	"Dissection of aorta [any part]"	"I71.0"	14	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	24	642200	3.7
	"2000"	"2000"	"North Dakota"	"38"	"Peripheral vascular disease, unspecified"	"I73.9"	11	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Pneumonia, unspecified"	"J18.9"	134	642200	20.9
	"2000"	"2000"	"North Dakota"	"38"	"Emphysema, unspecified"	"J43.9"	28	642200	4.4
	"2000"	"2000"	"North Dakota"	"38"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	240	642200	37.4
	"2000"	"2000"	"North Dakota"	"38"	"Asthma, unspecified"	"J45.9"	12	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Pneumonitis due to food and vomit"	"J69.0"	41	642200	6.4
	"2000"	"2000"	"North Dakota"	"38"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	23	642200	3.6
	"2000"	"2000"	"North Dakota"	"38"	"Vascular disorder of intestine, unspecified"	"K55.9"	11	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Other and unspecified intestinal obstruction"	"K56.6"	16	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Alcoholic cirrhosis of liver"	"K70.3"	18	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Other and unspecified cirrhosis of liver"	"K74.6"	13	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	12	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Acute renal failure, unspecified"	"N17.9"	12	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Chronic renal failure, unspecified"	"N18.9"	13	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Unspecified renal failure"	"N19"	28	642200	4.4
	"2000"	"2000"	"North Dakota"	"38"	"Urinary tract infection, site not specified"	"N39.0"	15	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Senility"	"R54"	11	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Other ill-defined and unspecified causes of mortality"	"R99"	21	642200	3.3
	"2000"	"2000"	"North Dakota"	"38"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Unspecified fall"	"W19"	31	642200	4.8
	"2000"	"2000"	"North Dakota"	"38"	"Exposure to unspecified factor"	"X59"	13	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	16	642200	Unreliable
	"2000"	"2000"	"North Dakota"	"38"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	12	642200	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Septicaemia, unspecified"	"A41.9"	33	639062	5.2
	"2001"	"2001"	"North Dakota"	"38"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	36	639062	5.6
	"2001"	"2001"	"North Dakota"	"38"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	26	639062	4.1
	"2001"	"2001"	"North Dakota"	"38"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	116	639062	18.2
	"2001"	"2001"	"North Dakota"	"38"	"Malignant neoplasm of rectum"	"C20"	23	639062	3.6
	"2001"	"2001"	"North Dakota"	"38"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	15	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	81	639062	12.7
	"2001"	"2001"	"North Dakota"	"38"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	340	639062	53.2
	"2001"	"2001"	"North Dakota"	"38"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	106	639062	16.6
	"2001"	"2001"	"North Dakota"	"38"	"Malignant neoplasm of ovary"	"C56"	30	639062	4.7
	"2001"	"2001"	"North Dakota"	"38"	"Malignant neoplasm of prostate"	"C61"	88	639062	13.8
	"2001"	"2001"	"North Dakota"	"38"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	36	639062	5.6
	"2001"	"2001"	"North Dakota"	"38"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	30	639062	4.7
	"2001"	"2001"	"North Dakota"	"38"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	36	639062	5.6
	"2001"	"2001"	"North Dakota"	"38"	"Malignant neoplasm without specification of site"	"C80"	46	639062	7.2
	"2001"	"2001"	"North Dakota"	"38"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	50	639062	7.8
	"2001"	"2001"	"North Dakota"	"38"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	29	639062	4.5
	"2001"	"2001"	"North Dakota"	"38"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	17	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	31	639062	4.9
	"2001"	"2001"	"North Dakota"	"38"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	21	639062	3.3
	"2001"	"2001"	"North Dakota"	"38"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	22	639062	3.4
	"2001"	"2001"	"North Dakota"	"38"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	13	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	48	639062	7.5
	"2001"	"2001"	"North Dakota"	"38"	"Unspecified diabetes mellitus, without complications"	"E14.9"	100	639062	15.6
	"2001"	"2001"	"North Dakota"	"38"	"Unspecified protein-energy malnutrition"	"E46"	15	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Hyperlipidaemia, unspecified"	"E78.5"	16	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Volume depletion"	"E86"	20	639062	3.1
	"2001"	"2001"	"North Dakota"	"38"	"Unspecified dementia"	"F03"	56	639062	8.8
	"2001"	"2001"	"North Dakota"	"38"	"Motor neuron disease"	"G12.2"	17	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Parkinson disease"	"G20"	43	639062	6.7
	"2001"	"2001"	"North Dakota"	"38"	"Alzheimer disease, unspecified"	"G30.9"	220	639062	34.4
	"2001"	"2001"	"North Dakota"	"38"	"Essential (primary) hypertension"	"I10"	32	639062	5.0
	"2001"	"2001"	"North Dakota"	"38"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	29	639062	4.5
	"2001"	"2001"	"North Dakota"	"38"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	15	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Hypertensive renal disease with renal failure"	"I12.0"	35	639062	5.5
	"2001"	"2001"	"North Dakota"	"38"	"Acute myocardial infarction, unspecified"	"I21.9"	583	639062	91.2
	"2001"	"2001"	"North Dakota"	"38"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	121	639062	18.9
	"2001"	"2001"	"North Dakota"	"38"	"Atherosclerotic heart disease"	"I25.1"	529	639062	82.8
	"2001"	"2001"	"North Dakota"	"38"	"Ischaemic cardiomyopathy"	"I25.5"	22	639062	3.4
	"2001"	"2001"	"North Dakota"	"38"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	34	639062	5.3
	"2001"	"2001"	"North Dakota"	"38"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	24	639062	3.8
	"2001"	"2001"	"North Dakota"	"38"	"Primary pulmonary hypertension"	"I27.0"	12	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Aortic (valve) stenosis"	"I35.0"	18	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Endocarditis, valve unspecified"	"I38"	11	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Dilated cardiomyopathy"	"I42.0"	13	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Cardiomyopathy, unspecified"	"I42.9"	31	639062	4.9
	"2001"	"2001"	"North Dakota"	"38"	"Cardiac arrest, unspecified"	"I46.9"	13	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Atrial fibrillation and flutter"	"I48"	32	639062	5.0
	"2001"	"2001"	"North Dakota"	"38"	"Cardiac arrhythmia, unspecified"	"I49.9"	19	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Congestive heart failure"	"I50.0"	83	639062	13.0
	"2001"	"2001"	"North Dakota"	"38"	"Heart failure, unspecified"	"I50.9"	15	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Cardiovascular disease, unspecified"	"I51.6"	14	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	11	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Intracerebral haemorrhage, unspecified"	"I61.9"	47	639062	7.4
	"2001"	"2001"	"North Dakota"	"38"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	19	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	13	639062	Unreliable
	"2001"	"2001"	"North Dakota"	"38"	"Cerebral infarction, unspecified"	"I63.9"	36	639062	5.6
	"2001"	"2001"	"North Dakota"	"38"	"Stroke, not specified as haemorrhage or infarction"	"I64"	281	639062	44.0
