"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"California"	"06"	"Other bacterial infections of unspecified site"	"A49.8"	30	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Bacterial infection, unspecified"	"A49.9"	52	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	28	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Unspecified viral encephalitis"	"A86"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Hepatitis A without hepatic coma"	"B15.9"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Acute hepatitis B without delta-agent with hepatic coma"	"B16.2"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	116	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Acute hepatitis C"	"B17.1"	555	33499204	1.7
	"1999"	"1999"	"California"	"06"	"Chronic viral hepatitis B without delta-agent"	"B18.1"	32	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Chronic viral hepatitis C"	"B18.2"	105	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Unspecified viral hepatitis without hepatic coma"	"B19.9"	14	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in mycobacterial infection"	"B20.0"	19	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other bacterial infections"	"B20.1"	102	33499204	0.3
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other viral infections"	"B20.3"	93	33499204	0.3
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other mycoses"	"B20.5"	37	33499204	0.1
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	77	33499204	0.2
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in multiple infections"	"B20.7"	188	33499204	0.6
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	132	33499204	0.4
	"1999"	"1999"	"California"	"06"	"HIV disease with Kaposi sarcoma"	"B21.0"	36	33499204	0.1
	"1999"	"1999"	"California"	"06"	"HIV disease with other types of non-Hodgkin lymphoma"	"B21.2"	92	33499204	0.3
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue"	"B21.3"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in encephalopathy"	"B22.0"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in wasting syndrome"	"B22.2"	43	33499204	0.1
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	205	33499204	0.6
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	23	33499204	0.1
	"1999"	"1999"	"California"	"06"	"HIV disease resulting in other specified conditions"	"B23.8"	293	33499204	0.9
	"1999"	"1999"	"California"	"06"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	175	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Other viral infections of unspecified site"	"B34.8"	14	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Viral infection, unspecified"	"B34.9"	38	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Candidal septicaemia"	"B37.7"	38	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Candidiasis, unspecified"	"B37.9"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other pulmonary aspergillosis"	"B44.1"	41	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Aspergillosis, unspecified"	"B44.9"	19	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Cerebral cryptococcosis"	"B45.1"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Unspecified mycosis"	"B49"	68	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Pneumocystosis"	"B59"	31	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Sequelae of respiratory and unspecified tuberculosis"	"B90.9"	41	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Sequelae of poliomyelitis"	"B91"	43	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Sequelae of viral hepatitis"	"B94.2"	48	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	114	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of base of tongue"	"C01"	19	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	192	33499204	0.6
	"1999"	"1999"	"California"	"06"	"Floor of mouth, unspecified - Malignant neoplasms"	"C04.9"	18	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Palate, unspecified - Malignant neoplasms"	"C05.9"	17	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	73	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of parotid gland"	"C07"	50	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	62	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	58	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	87	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of pyriform sinus"	"C12"	15	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Hypopharynx, unspecified - Malignant neoplasms"	"C13.9"	41	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	133	33499204	0.4
	"1999"	"1999"	"California"	"06"	"Lower third of oesophagus - Malignant neoplasms"	"C15.5"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	1203	33499204	3.6
	"1999"	"1999"	"California"	"06"	"Cardia - Malignant neoplasms"	"C16.0"	60	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	1469	33499204	4.4
	"1999"	"1999"	"California"	"06"	"Duodenum - Malignant neoplasms"	"C17.0"	57	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Small intestine, unspecified - Malignant neoplasms"	"C17.9"	51	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Caecum - Malignant neoplasms"	"C18.0"	45	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Appendix - Malignant neoplasms"	"C18.1"	31	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Ascending colon - Malignant neoplasms"	"C18.2"	276	33499204	0.8
	"1999"	"1999"	"California"	"06"	"Transverse colon - Malignant neoplasms"	"C18.4"	29	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Descending colon - Malignant neoplasms"	"C18.6"	73	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	174	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	3633	33499204	10.8
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of rectosigmoid junction"	"C19"	155	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of rectum"	"C20"	667	33499204	2.0
	"1999"	"1999"	"California"	"06"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	58	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	827	33499204	2.5
	"1999"	"1999"	"California"	"06"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	285	33499204	0.9
	"1999"	"1999"	"California"	"06"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	442	33499204	1.3
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of gallbladder"	"C23"	223	33499204	0.7
	"1999"	"1999"	"California"	"06"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	65	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Ampulla of Vater - Malignant neoplasms"	"C24.1"	24	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	68	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Head of pancreas - Malignant neoplasms"	"C25.0"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Endocrine pancreas - Malignant neoplasms"	"C25.4"	20	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	2774	33499204	8.3
	"1999"	"1999"	"California"	"06"	"Intestinal tract, part unspecified - Malignant neoplasms"	"C26.0"	45	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	95	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Maxillary sinus - Malignant neoplasms"	"C31.0"	14	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Accessory sinus, unspecified - Malignant neoplasms"	"C31.9"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Supraglottis - Malignant neoplasms"	"C32.1"	20	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	272	33499204	0.8
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of trachea"	"C33"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	260	33499204	0.8
	"1999"	"1999"	"California"	"06"	"Middle lobe, bronchus or lung - Malignant neoplasms"	"C34.2"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Lower lobe, bronchus or lung - Malignant neoplasms"	"C34.3"	111	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	13351	33499204	39.9
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of thymus"	"C37"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Mediastinum, part unspecified - Malignant neoplasms"	"C38.3"	29	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Pleura - Malignant neoplasms"	"C38.4"	11	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Bones of skull and face - Malignant neoplasms"	"C41.0"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Mandible - Malignant neoplasms"	"C41.1"	17	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Pelvic bones, sacrum and coccyx - Malignant neoplasms"	"C41.4"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	79	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Malignant melanoma of other and unspecified parts of face - Malignant neoplasms"	"C43.3"	23	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Malignant melanoma of scalp and neck - Malignant neoplasms"	"C43.4"	34	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Malignant melanoma of trunk - Malignant neoplasms"	"C43.5"	68	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms"	"C43.6"	31	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Malignant melanoma of lower limb, including hip - Malignant neoplasms"	"C43.7"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	523	33499204	1.6
	"1999"	"1999"	"California"	"06"	"Skin of ear and external auricular canal - Malignant neoplasms"	"C44.2"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Skin of other and unspecified parts of face - Malignant neoplasms"	"C44.3"	20	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	86	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	59	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Mesothelioma of pleura - Malignant neoplasms"	"C45.0"	18	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Mesothelioma of peritoneum - Malignant neoplasms"	"C45.1"	11	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Mesothelioma of other sites - Malignant neoplasms"	"C45.7"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	172	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Retroperitoneum - Malignant neoplasms"	"C48.0"	39	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	56	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Connective and soft tissue of lower limb, including hip - Malignant neoplasms"	"C49.2"	28	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Connective and soft tissue of thorax - Malignant neoplasms"	"C49.3"	11	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Connective and soft tissue of abdomen - Malignant neoplasms"	"C49.4"	36	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Connective and soft tissue of pelvis - Malignant neoplasms"	"C49.5"	25	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	258	33499204	0.8
	"1999"	"1999"	"California"	"06"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	4085	33499204	12.2
	"1999"	"1999"	"California"	"06"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	69	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of vagina"	"C52"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	456	33499204	1.4
	"1999"	"1999"	"California"	"06"	"Endometrium - Malignant neoplasms"	"C54.1"	299	33499204	0.9
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of uterus, part unspecified"	"C55"	359	33499204	1.1
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of ovary"	"C56"	1425	33499204	4.3
	"1999"	"1999"	"California"	"06"	"Female genital organ, unspecified - Malignant neoplasms"	"C57.9"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Penis, unspecified - Malignant neoplasms"	"C60.9"	15	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of prostate"	"C61"	3077	33499204	9.2
	"1999"	"1999"	"California"	"06"	"Testis, unspecified - Malignant neoplasms"	"C62.9"	54	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	1052	33499204	3.1
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of renal pelvis"	"C65"	17	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of ureter"	"C66"	35	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	1180	33499204	3.5
	"1999"	"1999"	"California"	"06"	"Urethra - Malignant neoplasms"	"C68.0"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Urinary organ, unspecified - Malignant neoplasms"	"C68.9"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Eye, unspecified - Malignant neoplasms"	"C69.9"	18	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Meninges, unspecified - Malignant neoplasms"	"C70.9"	22	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Cerebrum, except lobes and ventricles - Malignant neoplasms"	"C71.0"	19	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Frontal lobe - Malignant neoplasms"	"C71.1"	22	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Temporal lobe - Malignant neoplasms"	"C71.2"	18	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Parietal lobe - Malignant neoplasms"	"C71.3"	11	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Cerebellum - Malignant neoplasms"	"C71.6"	25	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Brain stem - Malignant neoplasms"	"C71.7"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	1262	33499204	3.8
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of thyroid gland"	"C73"	140	33499204	0.4
	"1999"	"1999"	"California"	"06"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	41	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Head, face and neck - Malignant neoplasms"	"C76.0"	164	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Thorax - Malignant neoplasms"	"C76.1"	15	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Abdomen - Malignant neoplasms"	"C76.2"	121	33499204	0.4
	"1999"	"1999"	"California"	"06"	"Pelvis - Malignant neoplasms"	"C76.3"	32	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of lung - Malignant neoplasms"	"C78.0"	56	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms"	"C78.6"	34	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	343	33499204	1.0
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of kidney and renal pelvis - Malignant neoplasms"	"C79.0"	41	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of skin - Malignant neoplasms"	"C79.2"	24	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	88	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms"	"C79.5"	58	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	128	33499204	0.4
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm without specification of site"	"C80"	2350	33499204	7.0
	"1999"	"1999"	"California"	"06"	"Hodgkin disease, unspecified"	"C81.9"	158	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Non-Hodgkin lymphoma small cell (diffuse)"	"C83.0"	30	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	112	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Burkitt tumor"	"C83.7"	15	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other types of diffuse non-Hodgkin lymphoma"	"C83.8"	27	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Mycosis fungoides - Malignant neoplasms"	"C84.0"	15	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	38	33499204	0.1
	"1999"	"1999"	"California"	"06"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	54	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	1881	33499204	5.6
	"1999"	"1999"	"California"	"06"	"Waldenstr÷m macroglobulinemia"	"C88.0"	45	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	1039	33499204	3.1
	"1999"	"1999"	"California"	"06"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	179	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	403	33499204	1.2
	"1999"	"1999"	"California"	"06"	"Lymphoid leukaemia, unspecified - Malignant neoplasms"	"C91.9"	23	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	709	33499204	2.1
	"1999"	"1999"	"California"	"06"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	193	33499204	0.6
	"1999"	"1999"	"California"	"06"	"Acute promyelocytic leukaemia - Malignant neoplasms"	"C92.4"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Acute myelomonocytic leukaemia - Malignant neoplasms"	"C92.5"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other myeloid leukaemia - Malignant neoplasms"	"C92.7"	30	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Myeloid leukaemia, unspecified - Malignant neoplasms"	"C92.9"	31	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Acute monocytic leukaemia - Malignant neoplasms"	"C93.0"	16	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	260	33499204	0.8
	"1999"	"1999"	"California"	"06"	"Chronic leukaemia of unspecified cell type - Malignant neoplasms"	"C95.1"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	218	33499204	0.7
	"1999"	"1999"	"California"	"06"	"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified - Malignant neoplasms"	"C96.9"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	349	33499204	1.0
	"1999"	"1999"	"California"	"06"	"Cerebral meninges - Benign neoplasms"	"D32.0"	22	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Meninges, unspecified - Benign neoplasms"	"D32.9"	48	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Liver, gallbladder and bile ducts - Uncertain neoplasms"	"D37.6"	18	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other digestive organs - Uncertain neoplasms"	"D37.7"	11	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Trachea, bronchus and lung - Uncertain neoplasms"	"D38.1"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Bladder - Uncertain neoplasms"	"D41.4"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Brain, supratentorial - Uncertain neoplasms"	"D43.0"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	160	33499204	0.5
	"1999"	"1999"	"California"	"06"	"Craniopharyngeal duct - Uncertain neoplasms"	"D44.4"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Polycythaemia vera"	"D45"	25	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Refractory anaemia, unspecified - Uncertain neoplasms"	"D46.4"	22	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	397	33499204	1.2
	"1999"	"1999"	"California"	"06"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	137	33499204	0.4
	"1999"	"1999"	"California"	"06"	"Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified - Uncertain neoplasms"	"D47.9"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other specified sites - Uncertain neoplasms"	"D48.7"	15	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Sickle-cell anaemia without crisis"	"D57.1"	21	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Hereditary haemolytic anaemia, unspecified"	"D58.9"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Other autoimmune haemolytic anaemias"	"D59.1"	12	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Aplastic anaemia, unspecified"	"D61.9"	90	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Anaemia, unspecified"	"D64.9"	125	33499204	0.4
	"1999"	"1999"	"California"	"06"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Coagulation defect, unspecified"	"D68.9"	63	33499204	0.2
	"1999"	"1999"	"California"	"06"	"Idiopathic thrombocytopenic purpura"	"D69.3"	39	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Thrombocytopenia, unspecified"	"D69.6"	40	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Agranulocytosis"	"D70"	28	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Immunodeficiency, unspecified"	"D84.9"	30	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Sarcoidosis, unspecified"	"D86.9"	13	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Hypothyroidism, unspecified"	"E03.9"	98	33499204	0.3
	"1999"	"1999"	"California"	"06"	"Thyrotoxicosis with diffuse goitre"	"E05.0"	10	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Thyrotoxicosis, unspecified"	"E05.9"	23	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Insulin-dependent diabetes mellitus, with ketoacidosis"	"E10.1"	18	33499204	Unreliable
	"1999"	"1999"	"California"	"06"	"Insulin-dependent diabetes mellitus, with renal complications"	"E10.2"	21	33499204	0.1
	"1999"	"1999"	"California"	"06"	"Insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E10.5"	72	33499204	0.2
