"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"North Carolina"	"37"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	114	7949361	1.4
	"1999"	"1999"	"North Carolina"	"37"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	4660	7949361	58.6
	"1999"	"1999"	"North Carolina"	"37"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	18	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	209	7949361	2.6
	"1999"	"1999"	"North Carolina"	"37"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	53	7949361	0.7
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	31	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	41	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	19	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	91	7949361	1.1
	"1999"	"1999"	"North Carolina"	"37"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	1175	7949361	14.8
	"1999"	"1999"	"North Carolina"	"37"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of vagina"	"C52"	15	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	139	7949361	1.7
	"1999"	"1999"	"North Carolina"	"37"	"Endometrium - Malignant neoplasms"	"C54.1"	86	7949361	1.1
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of uterus, part unspecified"	"C55"	79	7949361	1.0
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of ovary"	"C56"	401	7949361	5.0
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of prostate"	"C61"	911	7949361	11.5
	"1999"	"1999"	"North Carolina"	"37"	"Testis, unspecified - Malignant neoplasms"	"C62.9"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	340	7949361	4.3
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of ureter"	"C66"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	317	7949361	4.0
	"1999"	"1999"	"North Carolina"	"37"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	332	7949361	4.2
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm of thyroid gland"	"C73"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Head, face and neck - Malignant neoplasms"	"C76.0"	67	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Abdomen - Malignant neoplasms"	"C76.2"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Secondary malignant neoplasm of lung - Malignant neoplasms"	"C78.0"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms"	"C78.6"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	60	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms"	"C79.3"	24	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms"	"C79.5"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	41	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasm without specification of site"	"C80"	874	7949361	11.0
	"1999"	"1999"	"North Carolina"	"37"	"Hodgkin disease, unspecified"	"C81.9"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	50	7949361	0.6
	"1999"	"1999"	"North Carolina"	"37"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	20	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	483	7949361	6.1
	"1999"	"1999"	"North Carolina"	"37"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	333	7949361	4.2
	"1999"	"1999"	"North Carolina"	"37"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	131	7949361	1.6
	"1999"	"1999"	"North Carolina"	"37"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	188	7949361	2.4
	"1999"	"1999"	"North Carolina"	"37"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	45	7949361	0.6
	"1999"	"1999"	"North Carolina"	"37"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	77	7949361	1.0
	"1999"	"1999"	"North Carolina"	"37"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	58	7949361	0.7
	"1999"	"1999"	"North Carolina"	"37"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	137	7949361	1.7
	"1999"	"1999"	"North Carolina"	"37"	"Meninges, unspecified - Benign neoplasms"	"D32.9"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Trachea, bronchus and lung - Uncertain neoplasms"	"D38.1"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	63	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	113	7949361	1.4
	"1999"	"1999"	"North Carolina"	"37"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	39	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Sickle-cell anaemia without crisis"	"D57.1"	17	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Aplastic anaemia, unspecified"	"D61.9"	33	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Anaemia, unspecified"	"D64.9"	55	7949361	0.7
	"1999"	"1999"	"North Carolina"	"37"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	20	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Coagulation defect, unspecified"	"D68.9"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Idiopathic thrombocytopenic purpura"	"D69.3"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Thrombocytopenia, unspecified"	"D69.6"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Agranulocytosis"	"D70"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Immunodeficiency, unspecified"	"D84.9"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Sarcoidosis, unspecified"	"D86.9"	22	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Hypothyroidism, unspecified"	"E03.9"	51	7949361	0.6
	"1999"	"1999"	"North Carolina"	"37"	"Insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E10.5"	42	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	200	7949361	2.5
	"1999"	"1999"	"North Carolina"	"37"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	41	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	242	7949361	3.0
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, with coma"	"E14.0"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	60	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	23	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, with neurological complications"	"E14.4"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	178	7949361	2.2
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified diabetes mellitus, without complications"	"E14.9"	1180	7949361	14.8
	"1999"	"1999"	"North Carolina"	"37"	"Hypoglycaemia, unspecified"	"E16.2"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified severe protein-energy malnutrition"	"E43"	20	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified protein-energy malnutrition"	"E46"	113	7949361	1.4
	"1999"	"1999"	"North Carolina"	"37"	"Nutritional deficiency, unspecified"	"E63.9"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Other obesity"	"E66.8"	51	7949361	0.6
	"1999"	"1999"	"North Carolina"	"37"	"Obesity, unspecified"	"E66.9"	29	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Pure hypercholesterolaemia"	"E78.0"	45	7949361	0.6
	"1999"	"1999"	"North Carolina"	"37"	"Hyperlipidaemia, unspecified"	"E78.5"	52	7949361	0.7
	"1999"	"1999"	"North Carolina"	"37"	"Cystic fibrosis with pulmonary manifestations"	"E84.0"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Organ-limited amyloidosis"	"E85.4"	21	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Amyloidosis, unspecified"	"E85.9"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Volume depletion"	"E86"	148	7949361	1.9
	"1999"	"1999"	"North Carolina"	"37"	"Hyperosmolality and hypernatraemia"	"E87.0"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Acidosis"	"E87.2"	29	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Hyperkalaemia"	"E87.5"	16	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	21	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Metabolic disorder, unspecified"	"E88.9"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Vascular dementia, unspecified"	"F01.9"	36	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified dementia"	"F03"	873	7949361	11.0
	"1999"	"1999"	"North Carolina"	"37"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	70	7949361	0.9
	"1999"	"1999"	"North Carolina"	"37"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	69	7949361	0.9
	"1999"	"1999"	"North Carolina"	"37"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	85	7949361	1.1
	"1999"	"1999"	"North Carolina"	"37"	"Mental and behavioural disorders due to use of alcohol, residual and late-onset psychotic disorder"	"F10.7"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	64	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	15	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Depressive episode, unspecified"	"F32.9"	16	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Meningitis, unspecified"	"G03.9"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Huntington disease"	"G10"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Motor neuron disease"	"G12.2"	134	7949361	1.7
	"1999"	"1999"	"North Carolina"	"37"	"Parkinson disease"	"G20"	355	7949361	4.5
	"1999"	"1999"	"North Carolina"	"37"	"Alzheimer disease with late onset"	"G30.1"	61	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Alzheimer disease, unspecified"	"G30.9"	1395	7949361	17.5
	"1999"	"1999"	"North Carolina"	"37"	"Degenerative disease of nervous system, unspecified"	"G31.9"	17	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Multiple sclerosis"	"G35"	58	7949361	0.7
	"1999"	"1999"	"North Carolina"	"37"	"Status epilepticus, unspecified"	"G41.9"	26	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Transient cerebral ischaemic attack, unspecified"	"G45.9"	19	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Sleep apnoea"	"G47.3"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Myasthenia gravis"	"G70.0"	15	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Muscular dystrophy"	"G71.0"	19	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Myotonic disorders"	"G71.1"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Infantile cerebral palsy, unspecified"	"G80.9"	18	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Paraplegia, unspecified"	"G82.2"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Tetraplegia, unspecified"	"G82.5"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Multi-system degeneration"	"G90.3"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Normal-pressure hydrocephalus"	"G91.2"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Hydrocephalus, unspecified"	"G91.9"	16	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	124	7949361	1.6
	"1999"	"1999"	"North Carolina"	"37"	"Encephalopathy, unspecified"	"G93.4"	27	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Disorder of brain, unspecified"	"G93.9"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Mitral stenosis"	"I05.0"	19	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Mitral valve disease, unspecified"	"I05.9"	37	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Rheumatic heart disease, unspecified"	"I09.9"	12	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Essential (primary) hypertension"	"I10"	310	7949361	3.9
	"1999"	"1999"	"North Carolina"	"37"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	180	7949361	2.3
	"1999"	"1999"	"North Carolina"	"37"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	369	7949361	4.6
	"1999"	"1999"	"North Carolina"	"37"	"Hypertensive renal disease with renal failure"	"I12.0"	231	7949361	2.9
	"1999"	"1999"	"North Carolina"	"37"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	40	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	85	7949361	1.1
	"1999"	"1999"	"North Carolina"	"37"	"Angina pectoris, unspecified"	"I20.9"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Acute subendocardial myocardial infarction"	"I21.4"	11	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Acute myocardial infarction, unspecified"	"I21.9"	5320	7949361	66.9
	"1999"	"1999"	"North Carolina"	"37"	"Other forms of acute ischaemic heart disease"	"I24.8"	33	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Acute ischaemic heart disease, unspecified"	"I24.9"	43	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	1517	7949361	19.1
	"1999"	"1999"	"North Carolina"	"37"	"Atherosclerotic heart disease"	"I25.1"	4887	7949361	61.5
	"1999"	"1999"	"North Carolina"	"37"	"Old myocardial infarction"	"I25.2"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Ischaemic cardiomyopathy"	"I25.5"	493	7949361	6.2
	"1999"	"1999"	"North Carolina"	"37"	"Other forms of chronic ischaemic heart disease"	"I25.8"	32	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	1567	7949361	19.7
	"1999"	"1999"	"North Carolina"	"37"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	279	7949361	3.5
	"1999"	"1999"	"North Carolina"	"37"	"Primary pulmonary hypertension"	"I27.0"	87	7949361	1.1
	"1999"	"1999"	"North Carolina"	"37"	"Pulmonary heart disease, unspecified"	"I27.9"	40	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Acute and subacute infective endocarditis"	"I33.0"	19	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Mitral (valve) insufficiency"	"I34.0"	76	7949361	1.0
	"1999"	"1999"	"North Carolina"	"37"	"Mitral (valve) prolapse"	"I34.1"	15	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Aortic (valve) stenosis"	"I35.0"	272	7949361	3.4
	"1999"	"1999"	"North Carolina"	"37"	"Aortic (valve) insufficiency"	"I35.1"	14	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Aortic valve disorder, unspecified"	"I35.9"	42	7949361	0.5
	"1999"	"1999"	"North Carolina"	"37"	"Endocarditis, valve unspecified"	"I38"	146	7949361	1.8
	"1999"	"1999"	"North Carolina"	"37"	"Dilated cardiomyopathy"	"I42.0"	158	7949361	2.0
	"1999"	"1999"	"North Carolina"	"37"	"Other hypertrophic cardiomyopathy"	"I42.2"	33	7949361	0.4
	"1999"	"1999"	"North Carolina"	"37"	"Alcoholic cardiomyopathy"	"I42.6"	21	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Cardiomyopathy, unspecified"	"I42.9"	610	7949361	7.7
	"1999"	"1999"	"North Carolina"	"37"	"Atrioventricular block, complete"	"I44.2"	13	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Sudden cardiac death, so described"	"I46.1"	107	7949361	1.3
	"1999"	"1999"	"North Carolina"	"37"	"Cardiac arrest, unspecified"	"I46.9"	359	7949361	4.5
	"1999"	"1999"	"North Carolina"	"37"	"Supraventricular tachycardia"	"I47.1"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Ventricular tachycardia"	"I47.2"	22	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Atrial fibrillation and flutter"	"I48"	297	7949361	3.7
	"1999"	"1999"	"North Carolina"	"37"	"Ventricular fibrillation and flutter"	"I49.0"	60	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Sick sinus syndrome"	"I49.5"	10	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Cardiac arrhythmia, unspecified"	"I49.9"	182	7949361	2.3
	"1999"	"1999"	"North Carolina"	"37"	"Congestive heart failure"	"I50.0"	1181	7949361	14.9
	"1999"	"1999"	"North Carolina"	"37"	"Heart failure, unspecified"	"I50.9"	67	7949361	0.8
	"1999"	"1999"	"North Carolina"	"37"	"Myocarditis, unspecified"	"I51.4"	18	7949361	Unreliable
	"1999"	"1999"	"North Carolina"	"37"	"Cardiovascular disease, unspecified"	"I51.6"	159	7949361	2.0
	"1999"	"1999"	"North Carolina"	"37"	"Cardiomegaly"	"I51.7"	48	7949361	0.6
	"1999"	"1999"	"North Carolina"	"37"	"Other ill-defined heart diseases"	"I51.8"	24	7949361	0.3
	"1999"	"1999"	"North Carolina"	"37"	"Heart disease, unspecified"	"I51.9"	54	7949361	0.7
	"1999"	"1999"	"North Carolina"	"37"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	20	7949361	0.3
